"slot_duration";"total_packets_sent";"total_packets_received";"packet_received_ratio";"total_energy_utilization";"gateway_energy_utilization"
0,01;520;0;0;1,89991146797969;0,27936030459164
0,02;520;0;0;2,30194004999547;0,4555977644195
0,03;518;0;0;0,122559290422534;0,034591744900621
0,04;521;0;0;2,77103288526004;0,73733691345126
0,05;522;226;0,432950191570881;2,90038082297768;0,80280249559562
0,06;528;27;0,0511363636363636;0,267834283308215;0,080543845135897
0,07;520;444;0,853846153846154;3,12979347127308;0,84686220595429
0,08;517;433;0,83752417794971;3,21495574185919;0,82590294899392
0,09;521;89;0,170825335892514;0,596389689468746;0,17357123176907
0,1;529;441;0,833648393194707;3,35887735469352;0,82046307210185
0,11;524;429;0,818702290076336;3,47023169782347;0,80946628853471
0,12;522;53;0,101532567049808;0,422027082530336;0,11077987371805
0,13;522;420;0,804597701149425;3,94725893940399;0,82523252255865
0,14;521;404;0,775431861804223;3,82077980165272;0,76886641631302
0,15;519;85;0,163776493256262;0,704516970646659;0,17526059871335
0,16;530;391;0,737735849056604;4,18682086023772;0,74528833389968
0,17;528;330;0,625;5,16554093604348;0,75984619925089
0,18;520;71;0,136538461538462;0,653319004231119;0,15296405230186
0,19;526;317;0,602661596958175;5,16335376620461;0,70964276043672
0,2;529;282;0,533081285444234;5,27304055436003;0,67090208761183
0,21;504;70;0,138888888888889;0,732463313399647;0,15191928662168
0,22;517;270;0,522243713733075;5,27455090217344;0,6336434018633
0,23;528;248;0,46969696969697;5,79165759023918;0,63212104532467
0,24;527;47;0,0891840607210626;0,584308717743681;0,1099460134771
0,25;524;218;0,416030534351145;6,03455111634106;0,63112349152642
0,26;523;192;0,367112810707457;6,32730870612415;0,62830183935762
0,27;521;15;0,0287907869481766;0,327816516379489;0,03859784073711
0,28;515;212;0,411650485436893;5,73123829165259;0,57201105325038
0,29;527;181;0,343453510436433;6,28663696458558;0,58584215474105
0,3;507;53;0,104536489151874;0,75614095425525;0,12144261852557
