"slot_duration";"total_packets_sent";"total_packets_received";"packet_received_ratio";"total_energy_utilization";"gateway_energy_utilization"
0,01;5556;0;0;48,5398563349547;1,5161753386149
0,02;5559;0;0;41,0173220848078;1,846494174434
0,03;5539;0;0;0,830701225966207;0,1408982179086
0,04;5561;0;0;45,7650300823173;1,7207515021681
0,05;5537;98;0,0176991150442478;51,1025493711542;1,649995911614
0,06;5558;39;0,00701691255847427;0,701771807656284;0,11907008470008
0,07;5523;138;0,0249864204236828;61,3763722126301;1,5474793263497
0,08;5565;115;0,0206648697214735;63,2468015927375;1,4621195936396
0,09;5558;49;0,00881612090680101;0,911921518798412;0,13410282792921
0,1;5529;90;0,0162778079218665;70,5520593801539;1,4060215242336
0,11;5528;61;0,0110347322720695;73,9512809715792;1,3573843846228
0,12;5556;94;0,0169186465082793;1,38157383889333;0,22029519252693
0,13;5547;47;0,00847304849468181;80,591744844088;1,3055292745379
0,14;5588;31;0,00554760200429492;85,7665137702882;1,3266384059477
0,15;5557;47;0,00845780097174735;1,14156400851755;0,13687008346682
0,16;5561;30;0,00539471318108254;92,5648786970202;1,1491154688605
0,17;5528;13;0,00235166425470333;97,0206228177839;1,1658086203027
0,18;5556;173;0,0311375089992801;2,46450252801944;0,39714994565952
0,19;5536;10;0,00180635838150289;104,648432364866;1,0604071443033
0,2;5559;7;0,00125921928404389;109,269366868865;0,95297368517601
0,21;5556;97;0,0174586033117351;2,10889896277993;0,26813784422875
0,22;5581;4;0,000716717434151586;115,544164333925;0,81274461178132
0,23;5557;9;0,00161957890948353;119,425669223623;0,71766213819904
0,24;5555;67;0,0120612061206121;1,82754231823351;0,20079110736244
0,25;5523;3;0,000543183052688756;126,855363221114;0,64812032708426
0,26;5543;1;0,000180407721450478;130,694063444215;0,52961034136327
0,27;5550;55;0,00990990990990991;1,8207700610176;0,17414903471424
0,28;5544;1;0,00018037518037518;135,641373381571;0,4962294016378
0,29;5537;4;0,000722412858948889;136,752128577132;0,45737745352576
0,3;5548;68;0,0122566690699351;2,38041874688146;0,20573850930683
