"slot_duration";"total_packets_sent";"total_packets_received";"packet_received_ratio";"total_energy_utilization";"gateway_energy_utilization"
0,01;2750;0;0;18,2713395458643;1,0502605565032
0,02;2770;0;0;16,9264239451111;1,5337240919407
0,03;2789;0;0;0,346567867709822;0,067061905277198
0,04;2772;0;0;18,0665741665774;1,6061651366031
0,05;2777;222;0,0799423838674829;19,3347347950277;1,5519871722481
0,06;2764;66;0,0238784370477569;0,91881993969048;0,23690728887593
0,07;2785;416;0,149371633752244;20,8245126013988;1,3927593781896
0,08;2775;345;0,124324324324324;20,4810934569135;1,3030240350726
0,09;2765;72;0,0260397830018083;0,775208816248454;0,15516349822666
0,1;2764;299;0,108176555716353;22,0449009942946;1,2076509818418
0,11;2781;242;0,0870190578928443;22,7349143547052;1,1904212581005
0,12;2789;168;0,060236643958408;1,55589877827255;0,35962869254478
0,13;2771;265;0,0956333453626849;24,0042053044371;1,1227123105481
0,14;2781;201;0,0722761596548004;23,3703349011381;1,105938700212
0,15;2778;112;0,0403167746580274;1,37798376626817;0,25314156606862
0,16;2765;226;0,0817359855334539;21,6418128789824;1,0454800004405
0,17;2748;215;0,0782387190684134;21,7816687400782;1,0007611680221
0,18;2772;187;0,0674603174603175;2,01135190641883;0,38792503434394
0,19;2772;188;0,0678210678210678;22,0884606719125;0,99262468494559
0,2;2781;160;0,0575332614167566;19,1004683103156;0,95725104732053
0,21;2778;36;0,0129589632829374;0,770225265791559;0,097773930486565
0,22;2782;182;0,0654205607476635;21,4443869173723;0,95260079405125
0,23;2783;145;0,052102048149479;20,9536044836027;0,94869905916692
0,24;2779;40;0,0143936667866139;1,11831312465133;0,12400912598119
0,25;2795;141;0,0504472271914132;21,1320199648008;0,96451528603907
0,26;2776;116;0,0417867435158501;23,2453120916513;0,9338469874563
0,27;2778;38;0,013678905687545;1,12137752783775;0,12171602492795
0,28;2760;155;0,0561594202898551;22,8843683525841;0,91435969577603
0,29;2769;112;0,0404478150957024;26,175439149309;0,95130218860737
0,3;2767;66;0,0238525478857969;1,43429329680031;0,17593417380429
