"slot_duration";"total_packets_sent";"total_packets_received";"packet_received_ratio";"total_energy_utilization";"gateway_energy_utilization"
0,01;6929;0;0;65,2092670203091;1,6549884952159
0,02;6938;0;0;55,5687498367561;1,9032793460982
0,03;6962;0;0;0,966419080022203;0,13440662522205
0,04;6932;0;0;59,6398033706297;1,7333618077975
0,05;6953;81;0,0116496476341148;68,0164771232158;1,6254896829313
0,06;6898;64;0,00927805160916208;1,13768934027544;0,22565356590349
0,07;6950;66;0,00949640287769784;84,2480954207268;1,4962840773729
0,08;6906;21;0,00304083405734144;89,4120052708597;1,4234189669697
0,09;6936;100;0,0144175317185698;1,35981564807016;0,23409546354229
0,1;6931;35;0,0050497763670466;95,8195935666715;1,2958050426907
0,11;6919;15;0,00216794334441393;103,345424812537;1,1917703603901
0,12;6908;57;0,0082513028372901;1,10793152541763;0,14844162633651
0,13;6967;13;0,00186593942873547;112,080752236511;1,0230913805479
0,14;6940;7;0,00100864553314121;116,34756601623;0,89795900882825
0,15;6963;43;0,00617549906649433;1,26511943737672;0,12907303277013
0,16;6967;6;0,000861202813262523;124,130911780982;0,80547181749224
0,17;6951;4;0,000575456768810243;130,027634286878;0,7517818977192
0,18;6936;59;0,00850634371395617;1,6347148404991;0,16882584823313
0,19;6942;1;0,000144050705848459;138,761329203161;0,55581620447003
0,2;6910;2;0,000289435600578871;142,077125830802;0,570400189789
0,21;6960;106;0,0152298850574713;2,16998248423745;0,23243942611951
0,22;6930;2;0,000288600288600289;152,166753303506;0,39972388731042
0,23;6944;1;0,000144009216589862;155,904125583843;0,38107230994254
0,24;6960;17;0,00244252873563218;1,67884212946217;0,10352288343146
0,25;6916;1;0,000144592249855408;164,277188421242;0,35885224058057
0,26;6948;2;0,000287852619458837;167,725024466485;0,32266061430701
0,27;6948;29;0,00417386298215314;1,89478173334029;0,12300292480134
0,28;6914;2;0,000289268151576511;175,8740302959;0,29786840181124
0,29;6947;5;0,000719735137469411;180,536591608751;0,29406200605899
0,3;6931;49;0,00706968691386524;2,58880573427599;0,14180882901021
