"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;58;3197
2;2;117;6512
3;3;162;8993
4;4;162;8960
5;5;133;7362
6;6;102;5665
7;7;66;3649
8;8;60;3360
9;9;88;4889
10;10;118;6590
11;11;159;8791
12;12;177;9767
13;13;152;8381
14;14;116;6451
15;15;70;3883
16;16;60;3350
17;17;88;4895
18;18;116;6432
19;19;154;8541
20;20;158;8753
21;21;120;6649
22;22;76;4219
23;23;35;1965
24;24;22;1215
25;25;33;1842
26;26;58;3231
27;27;94;5192
28;28;100;5567
29;29;71;3916
30;30;42;2327
31;31;20;1103
32;32;36;1969
33;33;90;5010
34;34;117;6478
35;35;149;8257
36;36;153;8471
37;37;130;7216
38;38;101;5643
39;39;66;3639
40;40;60;3326
41;41;96;5353
42;42;134;7468
43;43;172;9514
44;44;162;8997
45;45;135;7469
46;46;101;5598
47;47;67;3720
48;48;60;3348
49;49;87;4816
50;50;118;6528
51;51;153;8510
52;52;158;8762
53;53;111;6179
54;54;66;3666
55;55;21;1160
56;56;2;116
57;57;28;1553
58;58;59;3260
59;59;93;5152
60;60;100;5556
61;61;81;4492
62;62;65;3603
63;63;50;2795
64;64;45;2500
65;65;72;3952
66;66;107;5964
67;67;147;8136
68;68;158;8764
69;69;131;7265
70;70;102;5620
71;71;73;4067
72;72;80;4419
73;73;106;5921
74;74;133;7362
75;75;155;8582
76;76;160;8869
77;77;133;7368
78;78;101;5635
79;79;66;3664
80;80;60;3331
81;81;93;5191
82;82;129;7126
83;83;152;8407
84;84;136;7546
85;85;96;5316
86;86;53;2954
87;87;13;722
88;88;0;0
89;89;28;1531
90;90;59;3295
91;91;102;5635
92;92;118;6519
93;93;89;4945
94;94;73;4079
95;95;40;2231
96;96;41;2261
97;97;79;4383
98;98;108;6008
99;99;149;8300
100;100;158;8763
101;101;138;7710
102;102;122;6755
103;103;85;4733
104;104;71;3949
105;105;95;5266
106;106;118;6569
107;107;151;8370
108;108;158;8788
109;109;132;7326
110;110;103;5697
111;111;76;4217
112;112;76;4209
113;113;105;5845
114;114;115;6366
115;115;130;7238
116;116;118;6516
117;117;81;4471
118;118;52;2905
119;119;7;398
120;120;0;0
121;121;38;2095
122;122;75;4159
123;123;111;6155
124;124;114;6310
125;125;92;5081
126;126;65;3624
127;127;50;2764
128;128;50;2761
129;129;79;4384
130;130;107;5957
131;131;162;9004
132;132;174;9664
133;133;150;8305
134;134;118;6548
135;135;69;3862
136;136;60;3334
137;137;89;4967
138;138;118;6541
139;139;154;8528
140;140;159;8818
141;141;140;7778
142;142;120;6671
143;143;87;4831
144;144;72;4036
145;145;76;4206
146;146;95;5280
147;147;110;6121
148;148;110;6105
149;149;81;4507
150;150;52;2897
