"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;39;2161
2;2;70;3898
3;3;76;4233
4;4;82;4545
5;5;59;3278
6;6;50;2763
7;7;49;2719
8;8;40;2219
9;9;56;3106
10;10;60;3340
11;11;64;3557
12;12;80;4410
13;13;69;3821
14;14;64;3570
15;15;54;2970
16;16;40;2217
17;17;56;3105
18;18;60;3348
19;19;61;3356
20;20;70;3885
21;21;43;2374
22;22;29;1603
23;23;32;1763
24;24;25;1393
25;25;31;1719
26;26;30;1660
27;27;31;1732
28;28;40;2238
29;29;24;1333
30;30;20;1087
31;31;26;1444
32;32;35;1965
33;33;68;3762
34;34;74;4090
35;35;67;3729
36;36;70;3893
37;37;54;2982
38;38;50;2796
39;39;49;2725
40;40;40;2217
41;41;58;3204
42;42;70;3865
43;43;74;4093
44;44;82;4540
45;45;59;3273
46;46;50;2773
47;47;49;2745
48;48;40;2223
49;49;56;3131
50;50;60;3330
51;51;59;3296
52;52;63;3517
53;53;45;2466
54;54;34;1887
55;55;26;1446
56;56;10;553
57;57;26;1440
58;58;30;1667
59;59;31;1739
60;60;40;2215
61;61;30;1662
62;62;40;2209
63;63;52;2890
64;64;44;2465
65;65;61;3393
66;66;60;3317
67;67;61;3381
68;68;70;3906
69;69;54;2994
70;70;50;2775
71;71;51;2862
72;72;52;2903
73;73;71;3946
74;74;72;3994
75;75;67;3737
76;76;70;3869
77;77;54;2996
78;78;50;2779
79;79;49;2709
80;80;40;2245
81;81;55;3051
82;82;58;3190
83;83;56;3085
84;84;63;3466
85;85;31;1719
86;86;20;1112
87;87;19;1052
88;88;10;552
89;89;26;1435
90;90;30;1658
91;91;36;2004
92;92;62;3460
93;93;50;2772
94;94;45;2472
95;95;54;3005
96;96;40;2233
97;97;56;3097
98;98;60;3368
99;99;61;3419
100;100;70;3886
101;101;57;3154
102;102;61;3366
103;103;62;3435
104;104;53;2913
105;105;63;3478
106;106;60;3339
107;107;61;3374
108;108;70;3853
109;109;54;3009
110;110;50;2780
111;111;48;2643
112;112;41;2305
113;113;61;3403
114;114;63;3511
115;115;40;2235
116;116;40;2211
117;117;24;1336
118;118;20;1105
119;119;19;1060
120;120;10;546
121;121;29;1619
122;122;41;2289
123;123;59;3285
124;124;63;3501
125;125;41;2265
126;126;49;2760
127;127;49;2733
128;128;40;2225
129;129;56;3121
130;130;60;3317
131;131;64;3532
132;132;80;4443
133;133;70;3877
134;134;63;3495
135;135;55;3042
136;136;40;2247
137;137;56;3101
138;138;60;3315
139;139;61;3394
140;140;70;3886
141;141;55;3033
142;142;59;3272
143;143;55;3046
144;144;41;2257
145;145;51;2822
146;146;30;1679
147;147;31;1698
148;148;40;2239
149;149;24;1330
150;150;20;1101
151;151;21;1175
152;152;21;1174
153;153;39;2156
154;154;49;2729
155;155;47;2611
156;156;57;3142
157;157;49;2725
158;158;50;2774
159;159;49;2722
160;160;40;2244
