"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;24;1327
2;2;50;2812
3;3;70;3913
4;4;74;4087
5;5;56;3119
6;6;40;2212
7;7;23;1277
8;8;20;1128
9;9;30;1652
10;10;41;2263
11;11;60;3332
12;12;71;3939
13;13;63;3514
14;14;50;2770
15;15;28;1562
16;16;22;1225
17;17;30;1651
18;18;41;2282
19;19;57;3159
20;20;60;3325
21;21;45;2495
22;22;29;1593
23;23;19;1050
24;24;11;600
25;25;17;926
26;26;23;1269
27;27;37;2043
28;28;40;2204
29;29;30;1671
30;30;19;1065
31;31;7;391
32;32;23;1267
33;33;42;2318
34;34;51;2845
35;35;62;3421
36;36;61;3368
37;37;50;2778
38;38;39;2166
39;39;23;1281
40;40;20;1121
41;41;34;1872
42;42;50;2755
43;43;72;4003
44;44;71;3958
45;45;56;3109
46;46;41;2245
47;47;23;1285
48;48;20;1120
49;49;30;1671
50;50;41;2290
51;51;61;3394
52;52;57;3164
53;53;44;2418
54;54;31;1722
55;55;8;442
56;56;1;54
57;57;10;556
58;58;21;1156
59;59;37;2067
60;60;40;2213
61;61;34;1898
62;62;35;1934
63;63;27;1509
64;64;29;1604
65;65;36;1991
66;66;42;2328
67;67;57;3183
68;68;60;3365
69;69;50;2785
70;70;39;2159
71;71;27;1491
72;72;29;1605
73;73;42;2336
74;74;52;2889
75;75;63;3507
76;76;61;3383
77;77;50;2763
78;78;39;2179
79;79;23;1280
80;80;20;1106
81;81;33;1820
82;82;45;2520
83;83;59;3269
84;84;50;2763
85;85;36;2033
86;86;22;1211
87;87;3;168
88;88;0;0
89;89;10;555
90;90;21;1162
91;91;42;2345
92;92;53;2929
93;93;55;3043
94;94;39;2188
95;95;29;1622
96;96;22;1225
97;97;30;1668
98;98;40;2224
99;99;58;3245
100;100;60;3293
101;101;55;3028
102;102;49;2732
103;103;38;2116
104;104;30;1665
105;105;36;2012
106;106;42;2308
107;107;58;3233
108;108;60;3314
109;109;50;2811
110;110;39;2145
111;111;27;1509
112;112;24;1339
113;113;32;1780
114;114;44;2458
115;115;43;2389
116;116;41;2280
117;117;30;1674
118;118;19;1061
119;119;3;167
120;120;0;0
121;121;14;774
122;122;29;1599
123;123;59;3261
124;124;61;3389
125;125;47;2582
126;126;35;1935
127;127;23;1277
128;128;20;1117
129;129;30;1689
130;130;41;2268
131;131;61;3372
132;132;71;3950
133;133;65;3566
134;134;49;2743
135;135;29;1609
136;136;22;1211
137;137;30;1655
138;138;41;2255
139;139;57;3181
140;140;60;3345
141;141;53;2943
142;142;47;2603
143;143;29;1611
144;144;21;1162
145;145;27;1510
146;146;28;1550
147;147;37;2076
148;148;40;2212
149;149;30;1660
150;150;19;1050
151;151;7;392
152;152;10;551
153;153;22;1203
154;154;43;2383
155;155;53;2961
156;156;52;2856
157;157;42;2355
158;158;39;2153
159;159;23;1257
160;160;20;1127
161;161;34;1903
162;162;52;2903
163;163;70;3899
164;164;72;3993
165;165;57;3180
166;166;41;2261
167;167;23;1257
168;168;20;1106
169;169;30;1671
170;170;41;2255
171;171;61;3403
172;172;70;3880
173;173;65;3607
174;174;40;2211
175;175;19;1064
176;176;11;606
177;177;18;1005
178;178;21;1153
179;179;37;2055
180;180;40;2213
181;181;34;1904
182;182;28;1582
183;183;18;1004
184;184;21;1170
185;185;25;1379
186;186;32;1766
187;187;47;2600
188;188;52;2898
189;189;50;2781
190;190;39;2140
191;191;27;1478
192;192;30;1674
193;193;44;2436
194;194;52;2891
195;195;64;3583
196;196;62;3456
197;197;50;2780
198;198;39;2170
199;199;23;1279
200;200;20;1107
201;201;34;1886
202;202;48;2670
203;203;73;4028
204;204;62;3450
205;205;47;2620
206;206;31;1716
207;207;13;720
208;208;8;443
209;209;10;561
210;210;21;1169
211;211;42;2327
212;212;50;2783
213;213;44;2421
214;214;30;1658
215;215;15;831
216;216;11;598
217;217;20;1098
218;218;31;1723
219;219;47;2619
220;220;55;3069
221;221;54;2995
222;222;48;2704
223;223;38;2107
224;224;31;1702
225;225;36;2004
226;226;42;2348
227;227;57;3155
228;228;60;3412
229;229;50;2757
230;230;39;2152
231;231;27;1485
232;232;28;1576
233;233;45;2517
234;234;53;2936
235;235;58;3227
236;236;52;2864
237;237;40;2234
238;238;29;1632
239;239;13;728
240;240;5;278
241;241;14;773
242;242;31;1711
243;243;49;2719
244;244;53;2893
245;245;37;2045
246;246;30;1679
247;247;13;715
248;248;10;546
249;249;20;1128
250;250;31;1702
251;251;53;2953
252;252;72;3986
253;253;64;3578
254;254;50;2747
255;255;29;1619
256;256;22;1219
257;257;30;1653
258;258;41;2317
259;259;57;3167
260;260;60;3298
261;261;54;3019
262;262;49;2734
263;263;36;1996
264;264;30;1656
265;265;37;2064
266;266;32;1753
267;267;47;2592
268;268;50;2779
269;269;40;2236
270;270;29;1616
271;271;14;780
272;272;8;435
273;273;23;1290
274;274;30;1661
275;275;42;2351
276;276;42;2351
277;277;37;2054
278;278;29;1608
279;279;13;721
280;280;10;553
281;281;24;1320
282;282;45;2496
283;283;69;3812
284;284;72;3991
285;285;56;3081
286;286;40;2191
287;287;23;1268
288;288;20;1104
289;289;30;1653
290;290;41;2285
291;291;61;3397
292;292;69;3797
293;293;65;3637
294;294;50;2798
295;295;30;1678
296;296;22;1222
297;297;23;1269
