"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;67;3704
2;2;112;6239
3;3;136;7533
4;4;131;7242
5;5;94;5222
6;6;66;3633
7;7;50;2800
8;8;50;2764
9;9;96;5278
10;10;118;6573
11;11;139;7699
12;12;140;7748
13;13;103;5746
14;14;73;4067
15;15;63;3496
16;16;53;2953
17;17;97;5393
18;18;117;6474
19;19;129;7184
20;20;130;7173
21;21;83;4610
22;22;36;1995
23;23;26;1466
24;24;22;1219
25;25;58;3235
26;26;71;3930
27;27;79;4421
28;28;81;4531
29;29;33;1825
30;30;12;672
31;31;9;504
32;32;33;1806
33;33;92;5082
34;34;119;6546
35;35;134;7389
36;36;131;7293
37;37;85;4695
38;38;63;3461
39;39;49;2670
40;40;50;2788
41;41;105;5792
42;42;122;6764
43;43;145;8031
44;44;143;7979
45;45;95;5261
46;46;65;3623
47;47;50;2799
48;48;50;2758
49;49;97;5359
50;50;115;6443
51;51;138;7610
52;52;116;6467
53;53;73;4069
54;54;33;1824
55;55;14;770
56;56;4;223
57;57;48;2669
58;58;67;3739
59;59;80;4393
60;60;80;4461
61;61;43;2356
62;62;26;1444
63;63;35;1947
64;64;44;2448
65;65;97;5379
66;66;119;6660
67;67;130;7266
68;68;129;7170
69;69;84;4642
70;70;62;3445
71;71;60;3304
72;72;60;3335
73;73;109;6017
74;74;128;7143
75;75;140;7756
76;76;136;7560
77;77;83;4612
78;78;63;3497
79;79;50;2778
80;80;50;2748
81;81;104;5743
82;82;123;6814
83;83;128;7143
84;84;112;6205
85;85;54;3028
86;86;15;834
87;87;0;0
88;88;0;0
89;89;47;2627
90;90;68;3790
91;91;89;4895
92;92;91;5064
93;93;58;3228
94;94;45;2505
95;95;39;2177
96;96;44;2431
97;97;90;4990
98;98;118;6531
99;99;130;7184
100;100;130;7192
101;101;93;5172
102;102;70;3859
103;103;65;3630
104;104;61;3357
105;105;107;5917
106;106;121;6700
107;107;131;7250
108;108;130;7266
109;109;84;4679
110;110;62;3432
111;111;59;3296
112;112;63;3471
113;113;105;5859
114;114;105;5810
115;115;109;6063
116;116;95;5260
117;117;39;2173
118;118;12;683
119;119;0;0
120;120;0;0
121;121;59;3248
122;122;75;4157
123;123;97;5379
124;124;98;5441
125;125;63;3497
126;126;46;2556
127;127;34;1908
128;128;50;2786
129;129;97;5362
130;130;118;6557
131;131;136;7577
132;132;139;7711
133;133;103;5707
134;134;74;4069
135;135;60;3352
136;136;55;3069
137;137;97;5385
138;138;116;6463
139;139;129;7151
140;140;130;7245
141;141;92;5090
142;142;75;4183
143;143;66;3660
144;144;54;3002
145;145;90;4983
146;146;92;5094
147;147;95;5270
148;148;81;4501
149;149;33;1799
150;150;12;670
151;151;10;545
152;152;9;495
153;153;63;3502
154;154;80;4401
155;155;100;5559
156;156;95;5277
157;157;62;3433
158;158;45;2477
159;159;44;2444
160;160;50;2783
161;161;107;5917
162;162;128;7136
163;163;146;8067
164;164;143;7909
165;165;93;5170
166;166;66;3688
167;167;50;2773
168;168;50;2771
169;169;97;5382
170;170;117;6507
171;171;139;7714
172;172;140;7769
173;173;100;5564
174;174;74;4069
175;175;48;2691
176;176;43;2399
177;177;69;3833
178;178;83;4633
179;179;86;4789
180;180;81;4514
181;181;43;2403
182;182;20;1126
183;183;16;878
184;184;12;663
185;185;69;3796
186;186;83;4615
187;187;97;5371
188;188;108;6014
189;189;73;4043
190;190;52;2885
191;191;57;3158
192;192;61;3390
193;193;115;6366
194;194;127;7075
195;195;140;7751
196;196;131;7276
197;197;84;4668
198;198;62;3448
199;199;50;2778
200;200;50;2754
201;201;106;5859
202;202;127;7042
203;203;146;8105
204;204;141;7834
205;205;85;4704
206;206;56;3119
207;207;33;1812
208;208;22;1210
209;209;57;3149
210;210;78;4352
211;211;90;5018
212;212;91;5032
213;213;52;2885
214;214;23;1276
215;215;16;890
216;216;14;788
217;217;57;3172
218;218;77;4252
219;219;105;5818
220;220;118;6518
221;221;88;4855
222;222;70;3875
223;223;66;3652
224;224;62;3484
225;225;107;5975
226;226;121;6678
227;227;130;7225
228;228;129;7193
229;229;84;4653
230;230;62;3436
231;231;58;3236
232;232;60;3314
233;233;116;6442
234;234;132;7351
235;235;129;7183
236;236;123;6814
237;237;73;4060
238;238;52;2906
239;239;26;1438
240;240;12;658
241;241;60;3356
242;242;78;4309
243;243;99;5466
244;244;92;5132
245;245;50;2743
246;246;27;1472
247;247;10;537
248;248;10;554
249;249;63;3484
250;250;92;5125
251;251;123;6864
252;252;134;7443
253;253;102;5679
254;254;75;4149
255;255;60;3322
256;256;55;3070
257;257;95;5263
258;258;116;6419
259;259;128;7097
260;260;128;7095
261;261;93;5162
262;262;73;4072
263;263;68;3764
264;264;60;3349
265;265;102;5652
266;266;109;6070
267;267;121;6726
268;268;119;6585
269;269;68;3800
270;270;37;2061
271;271;25;1404
272;272;12;655
273;273;63;3524
274;274;78;4300
275;275;91;5028
276;276;86;4784
277;277;43;2401
278;278;22;1213
279;279;10;578
280;280;12;650
281;281;85;4718
282;282;112;6226
283;283;137;7582
284;284;141;7866
285;285;93;5161
286;286;67;3712
287;287;50;2757
288;288;50;2771
289;289;97;5366
290;290;115;6416
291;291;138;7659
292;292;139;7729
293;293;103;5711
294;294;75;4162
295;295;61;3409
296;296;51;2862
297;297;87;4813
298;298;108;6020
299;299;119;6607
300;300;119;6607
301;301;64;3551
302;302;34;1909
303;303;23;1283
304;304;13;715
305;305;56;3088
306;306;73;4019
307;307;87;4824
308;308;89;4953
309;309;44;2451
310;310;22;1216
311;311;26;1439
312;312;40;2215
313;313;101;5546
314;314;127;7079
315;315;140;7809
316;316;135;7486
317;317;84;4663
318;318;62;3450
319;319;50;2775
320;320;50;2769
321;321;104;5740
322;322;128;7115
323;323;146;8093
324;324;143;7967
