"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;59;3282
2;2;113;6222
3;3;129;7107
4;4;121;6735
5;5;92;5112
6;6;51;2821
7;7;40;2219
8;8;40;2208
9;9;68;3800
10;10;101;5603
11;11;117;6510
12;12;123;6844
13;13;101;5627
14;14;63;3490
15;15;49;2746
16;16;41;2289
17;17;68;3782
18;18;100;5569
19;19;111;6139
20;20;110;6133
21;21;69;3838
22;22;21;1163
23;23;18;997
24;24;13;719
25;25;35;1923
26;26;61;3357
27;27;71;3959
28;28;70;3904
29;29;42;2318
30;30;9;506
31;31;8;454
32;32;22;1225
33;33;78;4310
34;34;112;6165
35;35;119;6605
36;36;111;6200
37;37;82;4510
38;38;49;2755
39;39;40;2222
40;40;40;2217
41;41;75;4165
42;42;113;6262
43;43;130;7158
44;44;122;6845
45;45;92;5104
46;46;50;2811
47;47;40;2217
48;48;40;2211
49;49;68;3808
50;50;100;5547
51;51;117;6549
52;52;114;6301
53;53;73;4065
54;54;23;1293
55;55;8;449
56;56;1;57
57;57;28;1537
58;58;61;3401
59;59;69;3830
60;60;71;3960
61;61;50;2771
62;62;21;1172
63;63;28;1545
64;64;43;2395
65;65;74;4101
66;66;102;5655
67;67;111;6117
68;68;109;6006
69;69;83;4612
70;70;49;2703
71;71;48;2682
72;72;51;2829
73;73;88;4889
74;74;113;6254
75;75;117;6500
76;76;112;6251
77;77;83;4639
78;78;49;2695
79;79;40;2210
80;80;40;2231
81;81;75;4155
82;82;113;6217
83;83;120;6645
84;84;93;5180
85;85;53;2937
86;86;10;542
87;87;0;0
88;88;0;0
89;89;28;1562
90;90;61;3418
91;91;77;4279
92;92;83;4618
93;93;68;3791
94;94;43;2390
95;95;38;2112
96;96;33;1830
97;97;68;3784
98;98;101;5577
99;99;110;6160
100;100;110;6094
101;101;89;4917
102;102;61;3408
103;103;61;3398
104;104;55;3041
105;105;77;4281
106;106;102;5682
107;107;110;6077
108;108;110;6125
109;109;82;4563
110;110;49;2713
111;111;48;2636
112;112;53;2961
113;113;81;4495
114;114;94;5205
115;115;88;4901
116;116;79;4392
117;117;43;2395
118;118;9;498
119;119;0;0
120;120;0;0
121;121;34;1888
122;122;73;4061
123;123;89;4973
124;124;87;4869
125;125;63;3514
126;126;34;1890
127;127;31;1723
128;128;34;1885
129;129;68;3770
130;130;100;5547
131;131;118;6567
132;132;121;6729
133;133;105;5813
134;134;63;3489
135;135;47;2584
136;136;41;2270
137;137;67;3745
138;138;100;5574
139;139;109;6027
140;140;111;6142
141;141;88;4899
142;142;63;3494
143;143;61;3374
144;144;52;2845
145;145;63;3465
146;146;77;4279
147;147;79;4394
148;148;76;4178
149;149;42;2329
150;150;9;498
151;151;7;377
152;152;11;606
153;153;48;2665
154;154;72;4013
155;155;84;4635
156;156;86;4772
157;157;71;3944
158;158;39;2181
159;159;33;1849
160;160;39;2140
161;161;75;4160
162;162;111;6126
163;163;127;7004
164;164;126;6978
165;165;92;5092
166;166;51;2828
167;167;40;2206
168;168;40;2212
169;169;67;3707
170;170;102;5666
171;171;116;6430
172;172;122;6803
173;173;101;5631
174;174;62;3445
175;175;44;2455
176;176;25;1399
177;177;41;2277
178;178;71;3985
179;179;77;4241
180;180;70;3908
181;181;51;2825
182;182;21;1164
183;183;18;1023
184;184;13;723
185;185;34;1860
186;186;64;3540
187;187;81;4463
188;188;93;5141
189;189;72;4001
190;190;46;2542
191;191;48;2663
192;192;53;2948
193;193;85;4694
194;194;113;6244
195;195;117;6502
196;196;111;6198
197;197;81;4517
198;198;49;2726
199;199;40;2228
200;200;40;2218
201;201;75;4188
202;202;112;6201
203;203;128;7122
204;204;120;6643
205;205;90;5006
206;206;48;2670
207;207;30;1671
208;208;17;945
209;209;38;2101
210;210;63;3470
211;211;79;4384
212;212;80;4423
213;213;62;3429
214;214;22;1218
215;215;7;381
216;216;1;54
217;217;34;1898
218;218;78;4314
219;219;97;5381
220;220;101;5622
221;221;89;4911
222;222;62;3401
223;223;59;3266
