"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;72;3992
2;2;110;6102
3;3;119;6596
4;4;121;6675
5;5;70;3861
6;6;56;3096
7;7;43;2367
8;8;40;2228
9;9;86;4763
10;10;99;5463
11;11;112;6187
12;12;118;6528
13;13;75;4145
14;14;62;3433
15;15;48;2687
16;16;45;2483
17;17;87;4811
18;18;100;5522
19;19;109;6071
20;20;109;6064
21;21;43;2372
22;22;19;1036
23;23;10;552
24;24;10;557
25;25;53;2968
26;26;64;3543
27;27;71;3931
28;28;70;3920
29;29;24;1342
30;30;10;552
31;31;6;337
32;32;22;1243
33;33;95;5287
34;34;112;6212
35;35;116;6407
36;36;116;6414
37;37;65;3627
38;38;50;2782
39;39;41;2286
40;40;41;2311
41;41;89;4974
42;42;108;6017
43;43;118;6542
44;44;121;6687
45;45;71;3927
46;46;55;3054
47;47;42;2318
48;48;40;2226
49;49;87;4856
50;50;99;5544
51;51;111;6199
52;52;107;5926
53;53;37;2046
54;54;20;1125
55;55;6;329
56;56;6;325
57;57;47;2635
58;58;60;3306
59;59;69;3844
60;60;70;3900
61;61;26;1455
62;62;26;1414
63;63;33;1812
64;64;44;2447
65;65;92;5072
66;66;104;5705
67;67;112;6227
68;68;110;6062
69;69;64;3555
70;70;50;2749
71;71;44;2481
72;72;49;2729
73;73;96;5383
74;74;111;6164
75;75;115;6401
76;76;115;6377
77;77;67;3716
78;78;50;2781
79;79;41;2290
80;80;40;2224
81;81;90;5015
82;82;103;5698
83;83;98;5439
84;84;87;4814
85;85;29;1607
86;86;15;824
87;87;3;168
88;88;0;0
89;89;46;2556
90;90;60;3360
91;91;73;4032
92;92;79;4391
93;93;50;2772
94;94;43;2383
95;95;46;2574
96;96;44;2445
97;97;88;4888
98;98;100;5569
99;99;109;6037
100;100;110;6103
101;101;68;3767
102;102;58;3222
103;103;51;2826
104;104;52;2911
105;105;91;5059
106;106;107;5983
107;107;110;6101
108;108;110;6139
109;109;65;3594
110;110;50;2767
111;111;44;2420
112;112;48;2659
113;113;80;4429
114;114;88;4883
115;115;75;4128
116;116;76;4223
117;117;26;1446
118;118;10;555
119;119;1;54
120;120;0;0
121;121;50;2774
122;122;68;3782
123;123;77;4291
124;124;89;4902
125;125;52;2871
126;126;44;2463
127;127;43;2360
128;128;40;2244
129;129;86;4785
130;130;100;5549
131;131;113;6244
132;132;119;6611
133;133;73;4062
134;134;61;3395
135;135;46;2568
136;136;44;2454
137;137;89;4894
138;138;100;5522
139;139;109;6081
140;140;110;6140
141;141;66;3664
142;142;60;3330
143;143;52;2892
144;144;39;2176
145;145;72;3983
146;146;76;4211
147;147;71;3946
148;148;70;3904
149;149;24;1343
150;150;10;565
151;151;4;216
152;152;10;549
153;153;55;3038
154;154;78;4317
155;155;85;4710
156;156;92;5108
157;157;66;3699
158;158;50;2801
159;159;41;2282
160;160;40;2217
161;161;89;4935
162;162;108;6018
163;163;119;6599
164;164;122;6764
165;165;71;3950
166;166;55;3020
167;167;43;2389
168;168;40;2205
169;169;86;4728
170;170;100;5563
171;171;113;6283
172;172;118;6515
173;173;77;4281
174;174;52;2891
175;175;37;2065
176;176;30;1647
177;177;48;2626
178;178;60;3309
179;179;69;3827
180;180;70;3884
181;181;27;1513
182;182;21;1182
183;183;10;555
184;184;14;794
185;185;63;3522
186;186;76;4224
187;187;98;5456
188;188;102;5711
189;189;65;3598
190;190;50;2791
191;191;45;2495
192;192;49;2710
193;193;96;5312
194;194;109;6050
195;195;118;6529
196;196;114;6331
197;197;67;3736
198;198;50;2767
199;199;41;2266
200;200;40;2218
201;201;87;4851
202;202;108;5978
203;203;118;6532
204;204;117;6507
205;205;63;3494
206;206;41;2278
207;207;16;879
208;208;8;439
209;209;46;2560
210;210;60;3320
211;211;73;4009
212;212;79;4370
213;213;33;1859
214;214;22;1220
215;215;8;431
216;216;11;610
217;217;67;3715
218;218;85;4737
219;219;107;5941
220;220;110;6102
221;221;67;3720
222;222;60;3325
223;223;51;2859
224;224;49;2720
225;225;91;5040
226;226;105;5750
227;227;111;6183
228;228;110;6103
229;229;64;3517
230;230;50;2782
231;231;44;2436
232;232;49;2740
233;233;97;5392
234;234;111;6193
235;235;116;6437
236;236;110;6089
237;237;49;2696
238;238;25;1410
239;239;3;168
240;240;0;0
241;241;49;2742
242;242;71;3943
243;243;78;4376
244;244;79;4378
245;245;31;1705
246;246;15;840
247;247;3;166
248;248;17;937
249;249;76;4222
250;250;93;5160
251;251;112;6149
252;252;121;6744
253;253;73;4039
254;254;61;3360
255;255;49;2716
256;256;46;2558
257;257;89;4951
258;258;99;5510
259;259;109;6056
260;260;110;6092
261;261;68;3794
262;262;58;3198
263;263;51;2810
264;264;50;2768
265;265;91;5059
266;266;107;5939
267;267;110;6122
268;268;92;5120
269;269;35;1953
270;270;16;887
271;271;4;225
272;272;10;567
273;273;54;2993
274;274;71;3974
275;275;76;4206
276;276;75;4132
277;277;27;1525
278;278;18;993
279;279;15;840
280;280;25;1402
281;281;83;4608
282;282;109;6069
283;283;120;6657
284;284;123;6818
285;285;72;4015
286;286;55;3055
287;287;44;2439
288;288;40;2239
289;289;86;4790
290;290;99;5513
291;291;112;6213
292;292;119;6593
293;293;75;4162
294;294;62;3447
295;295;49;2732
296;296;45;2500
297;297;89;4932
298;298;92;5083
299;299;95;5282
300;300;85;4717
301;301;31;1725
302;302;20;1117
303;303;11;609
304;304;11;604
305;305;52;2893
306;306;65;3611
307;307;72;3974
308;308;70;3883
309;309;33;1819
310;310;26;1452
311;311;34;1879
