"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;63;3516
2;2;91;5044
3;3;94;5227
4;4;92;5131
5;5;62;3456
6;6;40;2193
7;7;40;2224
8;8;38;2119
9;9;63;3514
10;10;80;4441
11;11;86;4763
12;12;93;5147
13;13;72;3994
14;14;51;2822
15;15;45;2485
16;16;39;2163
17;17;63;3486
18;18;80;4416
19;19;80;4465
20;20;82;4536
21;21;38;2112
22;22;18;1002
23;23;25;1365
24;24;21;1166
25;25;39;2162
26;26;50;2790
27;27;50;2784
28;28;52;2897
29;29;27;1497
30;30;10;544
31;31;21;1165
32;32;37;2043
33;33;79;4399
34;34;90;4969
35;35;85;4739
36;36;82;4524
37;37;57;3173
38;38;40;2223
39;39;40;2199
40;40;38;2119
41;41;67;3717
42;42;89;4964
43;43;95;5266
44;44;91;5096
45;45;62;3423
46;46;40;2215
47;47;40;2214
48;48;38;2103
49;49;63;3500
50;50;80;4455
51;51;79;4393
52;52;71;3964
53;53;43;2397
54;54;19;1052
55;55;14;780
56;56;8;460
57;57;33;1797
58;58;50;2777
59;59;50;2781
60;60;52;2904
61;61;35;1932
62;62;35;1941
63;63;51;2822
64;64;48;2685
65;65;67;3724
66;66;80;4471
67;67;80;4445
68;68;82;4583
69;69;57;3160
70;70;40;2207
71;71;45;2500
72;72;47;2600
73;73;77;4234
74;74;90;4988
75;75;85;4716
76;76;82;4562
77;77;57;3141
78;78;40;2227
79;79;40;2204
80;80;38;2118
81;81;65;3614
82;82;76;4217
83;83;73;4036
84;84;62;3426
85;85;31;1709
86;86;10;554
87;87;10;552
88;88;8;449
89;89;33;1840
90;90;50;2780
91;91;56;3102
92;92;63;3507
93;93;51;2854
94;94;42;2334
95;95;45;2507
96;96;38;2122
97;97;63;3519
98;98;80;4410
99;99;80;4442
100;100;82;4531
101;101;62;3409
102;102;51;2820
103;103;56;3088
104;104;48;2668
105;105;68;3743
106;106;80;4431
107;107;80;4412
108;108;82;4556
109;109;57;3170
110;110;40;2221
111;111;44;2460
112;112;45;2496
113;113;68;3801
114;114;66;3631
115;115;55;3060
116;116;52;2852
117;117;27;1493
118;118;10;554
119;119;10;569
120;120;8;429
121;121;38;2098
122;122;60;3304
123;123;69;3834
124;124;74;4109
125;125;55;3070
126;126;40;2256
127;127;40;2221
128;128;38;2094
129;129;63;3481
130;130;80;4447
131;131;85;4687
132;132;91;5083
133;133;71;3924
134;134;52;2894
135;135;45;2508
136;136;38;2123
137;137;63;3497
138;138;80;4443
139;139;80;4432
140;140;82;4549
141;141;62;3443
142;142;49;2722
143;143;52;2875
144;144;38;2100
145;145;48;2673
146;146;50;2768
147;147;50;2763
148;148;52;2914
149;149;27;1517
150;150;10;537
151;151;15;823
152;152;20;1124
153;153;52;2894
154;154;71;3949
155;155;65;3612
156;156;68;3762
157;157;51;2817
158;158;40;2206
159;159;40;2207
160;160;38;2126
161;161;69;3808
162;162;90;4985
163;163;94;5211
164;164;93;5182
165;165;62;3396
166;166;41;2283
167;167;40;2218
168;168;38;2092
169;169;63;3485
170;170;80;4433
171;171;85;4718
172;172;94;5265
173;173;69;3866
174;174;40;2227
175;175;36;2027
176;176;22;1218
177;177;39;2163
178;178;50;2774
179;179;50;2768
180;180;52;2877
181;181;33;1814
182;182;20;1110
183;183;25;1400
184;184;19;1062
185;185;44;2439
186;186;61;3351
187;187;70;3877
188;188;82;4552
189;189;57;3165
190;190;40;2215
191;191;45;2500
192;192;47;2630
193;193;81;4492
194;194;89;4930
195;195;86;4793
196;196;82;4560
197;197;57;3187
198;198;40;2243
199;199;40;2246
200;200;38;2128
201;201;68;3785
202;202;91;5061
203;203;96;5298
204;204;92;5131
205;205;57;3174
206;206;30;1671
207;207;20;1108
208;208;8;452
209;209;33;1851
210;210;50;2780
211;211;55;3071
212;212;62;3441
213;213;41;2294
214;214;21;1162
215;215;14;781
216;216;10;567
217;217;47;2613
218;218;70;3908
219;219;73;4032
220;220;82;4511
221;221;62;3444
222;222;49;2709
223;223;55;3067
224;224;50;2780
225;225;69;3814
226;226;80;4438
227;227;80;4438
228;228;82;4545
229;229;57;3169
230;230;40;2211
231;231;45;2487
232;232;47;2639
233;233;78;4317
234;234;90;4959
235;235;86;4754
236;236;80;4439
