"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;15;837
2;2;20;1104
3;3;23;1287
4;4;24;1344
5;5;11;610
6;6;12;664
7;7;18;1011
8;8;20;1115
9;9;29;1615
10;10;28;1545
11;11;29;1607
12;12;41;2296
13;13;31;1725
14;14;25;1391
15;15;27;1506
16;16;20;1118
17;17;29;1601
18;18;28;1536
19;19;23;1271
20;20;30;1675
21;21;27;1473
22;22;33;1848
23;23;38;2097
24;24;24;1339
25;25;29;1616
26;26;28;1531
27;27;23;1278
28;28;19;1047
29;29;11;606
30;30;13;713
31;31;23;1283
32;32;20;1117
33;33;29;1623
34;34;22;1223
35;35;13;744
36;36;20;1131
37;37;11;614
38;38;12;662
39;39;22;1210
40;40;20;1106
41;41;36;2007
42;42;38;2125
43;43;32;1775
44;44;34;1885
45;45;21;1145
46;46;22;1226
47;47;27;1505
48;48;20;1105
49;49;29;1629
50;50;28;1564
51;51;30;1645
52;52;40;2224
53;53;31;1731
54;54;27;1503
55;55;27;1491
56;56;20;1117
57;57;29;1619
58;58;28;1557
59;59;18;1003
60;60;20;1120
61;61;17;951
62;62;23;1268
63;63;26;1441
64;64;14;782
65;65;19;1063
66;66;18;1010
67;67;13;729
68;68;20;1118
69;69;12;678
70;70;13;723
71;71;33;1820
72;72;33;1836
73;73;38;2106
74;74;31;1718
75;75;23;1277
76;76;30;1673
77;77;21;1178
78;78;22;1228
79;79;27;1488
80;80;20;1118
81;81;35;1947
82;82;38;2114
83;83;34;1887
84;84;34;1893
85;85;21;1167
86;86;23;1274
87;87;26;1437
88;88;20;1106
89;89;29;1604
90;90;26;1433
91;91;21;1159
92;92;30;1683
93;93;22;1221
94;94;16;876
95;95;17;956
96;96;10;553
97;97;19;1052
98;98;18;997
99;99;13;721
100;100;20;1109
101;101;21;1164
102;102;32;1776
103;103;36;2006
104;104;24;1331
105;105;29;1588
106;106;28;1559
107;107;24;1349
108;108;30;1671
109;109;20;1119
110;110;22;1235
111;111;35;1948
112;112;29;1592
113;113;37;2056
114;114;33;1813
115;115;23;1256
116;116;30;1673
117;117;21;1171
118;118;22;1219
119;119;27;1494
120;120;20;1104
121;121;32;1785
122;122;27;1524
123;123;24;1330
124;124;23;1261
125;125;12;666
126;126;11;607
127;127;17;944
128;128;10;551
129;129;19;1065
130;130;18;1020
131;131;21;1162
132;132;30;1653
133;133;32;1799
134;134;28;1568
135;135;26;1459
136;136;20;1111
137;137;29;1604
138;138;28;1559
139;139;23;1297
140;140;30;1681
141;141;29;1594
142;142;31;1736
143;143;36;1999
144;144;24;1345
145;145;29;1622
146;146;28;1571
147;147;23;1288
148;148;30;1672
149;149;21;1172
150;150;23;1299
151;151;32;1777
152;152;30;1663
153;153;29;1613
154;154;22;1220
155;155;13;713
156;156;21;1177
157;157;10;547
158;158;13;729
159;159;16;880
160;160;10;552
161;161;26;1448
162;162;27;1497
163;163;23;1253
164;164;31;1721
165;165;21;1184
166;166;22;1205
167;167;27;1479
168;168;20;1122
169;169;29;1622
170;170;28;1555
171;171;30;1667
172;172;40;2217
173;173;31;1730
174;174;25;1392
175;175;27;1489
176;176;20;1136
177;177;29;1601
178;178;28;1559
179;179;23;1259
180;180;30;1674
181;181;29;1592
182;182;32;1775
183;183;36;2011
184;184;17;951
185;185;19;1060
186;186;18;982
187;187;13;722
188;188;20;1116
189;189;11;615
190;190;12;674
191;191;25;1365
192;192;20;1102
193;193;30;1677
194;194;28;1573
195;195;23;1266
196;196;30;1669
197;197;21;1185
198;198;23;1291
199;199;26;1416
200;200;20;1119
201;201;36;2014
202;202;39;2175
203;203;32;1788
204;204;33;1837
205;205;21;1172
206;206;22;1215
207;207;27;1485
208;208;20;1107
209;209;29;1606
210;210;28;1568
211;211;31;1717
212;212;40;2217
213;213;30;1651
214;214;21;1160
215;215;17;955
216;216;10;570
217;217;19;1042
218;218;18;989
219;219;14;774
220;220;19;1048
221;221;19;1043
222;222;23;1278
223;223;26;1435
224;224;15;834
225;225;25;1399
226;226;28;1543
227;227;23;1294
228;228;30;1649
229;229;21;1173
230;230;22;1225
231;231;34;1898
232;232;31;1726
233;233;38;2094
234;234;32;1758
235;235;23;1259
236;236;30;1671
237;237;21;1163
238;238;23;1287
239;239;26;1452
240;240;20;1107
241;241;36;2007
242;242;38;2127
243;243;34;1872
244;244;35;1954
245;245;16;901
246;246;11;612
247;247;17;956
248;248;10;538
249;249;19;1038
250;250;18;995
251;251;21;1178
252;252;30;1648
253;253;18;1004
254;254;16;894
255;255;19;1062
256;256;20;1121
257;257;29;1615
258;258;28;1561
259;259;24;1325
260;260;29;1592
261;261;28;1543
262;262;32;1773
263;263;37;2027
264;264;24;1310
265;265;29;1592
266;266;28;1536
267;267;23;1269
268;268;30;1644
269;269;21;1165
270;270;23;1269
271;271;33;1847
272;272;31;1724
273;273;37;2063
274;274;31;1717
275;275;21;1154
276;276;20;1099
277;277;11;617
278;278;12;668
279;279;17;953
280;280;10;557
