"window_number";"window_end_time";"packets_number";"total_packets_size"
154;154;23;1283
155;155;25;1392
156;156;22;1232
157;157;29;1610
158;158;18;1010
159;159;10;557
160;160;10;552
161;161;12;663
162;162;28;1547
163;163;41;2273
164;164;40;2194
165;165;34;1887
166;166;18;991
167;167;10;546
168;168;10;559
169;169;11;617
170;170;22;1242
171;171;31;1717
172;172;37;2035
173;173;40;2214
174;174;29;1617
175;175;15;827
176;176;8;438
177;177;1;54
178;178;12;662
179;179;20;1123
180;180;20;1100
181;181;20;1101
182;182;13;726
183;183;8;436
184;184;8;450
185;185;6;332
186;186;12;676
187;187;23;1251
188;188;30;1673
189;189;29;1595
190;190;18;1021
191;191;11;601
192;192;16;875
193;193;21;1157
194;194;32;1802
195;195;33;1845
196;196;30;1652
197;197;29;1572
198;198;18;1012
199;199;10;550
200;200;10;572
201;201;12;681
202;202;28;1554
203;203;40;2221
204;204;39;2170
205;205;33;1818
206;206;18;995
207;207;7;404
208;208;0;0
209;209;1;57
210;210;12;673
211;211;21;1178
212;212;27;1514
213;213;30;1662
214;214;17;922
215;215;4;216
216;216;0;0
217;217;1;54
218;218;14;771
219;219;30;1676
220;220;30;1653
221;221;30;1669
222;222;23;1275
223;223;20;1103
224;224;20;1097
225;225;15;831
226;226;22;1230
227;227;30;1652
228;228;30;1653
229;229;29;1624
230;230;18;1011
231;231;11;604
232;232;15;829
233;233;21;1179
234;234;32;1774
235;235;34;1866
236;236;30;1667
237;237;29;1597
238;238;16;882
239;239;0;0
240;240;0;0
241;241;2;108
242;242;19;1061
243;243;30;1668
244;244;29;1613
245;245;23;1253
246;246;8;447
247;247;0;0
248;248;0;0
249;249;1;57
250;250;18;995
251;251;31;1725
252;252;37;2056
253;253;37;2048
254;254;29;1586
255;255;14;784
256;256;10;557
257;257;11;615
258;258;22;1215
259;259;30;1680
260;260;30;1683
261;261;30;1668
262;262;23;1288
263;263;22;1224
264;264;21;1155
265;265;15;826
266;266;22;1221
267;267;30;1677
268;268;30;1666
269;269;29;1614
270;270;12;656
271;271;1;54
272;272;7;383
273;273;10;553
274;274;23;1271
275;275;25;1358
276;276;20;1119
277;277;19;1051
278;278;8;445
279;279;0;0
280;280;0;0
281;281;7;389
282;282;27;1502
283;283;39;2172
284;284;40;2221
285;285;34;1890
286;286;18;995
287;287;10;557
288;288;10;556
289;289;11;608
290;290;22;1208
291;291;31;1721
292;292;37;2058
293;293;37;2053
294;294;27;1511
295;295;14;786
296;296;10;561
297;297;11;609
298;298;22;1260
299;299;30;1668
300;300;30;1679
301;301;25;1386
302;302;13;706
303;303;9;498
304;304;11;609
305;305;5;280
306;306;12;676
307;307;20;1107
308;308;20;1106
309;309;19;1039
310;310;8;450
311;311;2;112
312;312;16;885
313;313;21;1157
314;314;33;1856
315;315;34;1884
316;316;30;1663
317;317;29;1618
318;318;18;991
319;319;10;562
320;320;10;542
321;321;12;673
322;322;27;1493
323;323;39;2150
324;324;39;2141
325;325;34;1866
326;326;18;1000
327;327;10;552
328;328;10;553
329;329;11;599
330;330;22;1241
331;331;30;1674
332;332;25;1397
333;333;29;1610
334;334;17;945
335;335;6;334
336;336;0;0
337;337;1;54
338;338;12;660
339;339;20;1126
340;340;20;1108
341;341;20;1101
342;342;14;781
343;343;19;1076
344;344;20;1141
345;345;17;954
346;346;22;1216
347;347;30;1670
348;348;30;1678
349;349;29;1590
350;350;18;996
351;351;11;619
352;352;16;894
353;353;21;1175
354;354;32;1772
355;355;36;2011
356;356;30;1665
357;357;29;1604
358;358;18;998
359;359;10;556
360;360;10;563
361;361;12;667
362;362;27;1504
363;363;30;1662
364;364;31;1723
365;365;24;1343
366;366;8;446
367;367;0;0
368;368;0;0
369;369;1;55
370;370;12;646
371;371;21;1171
372;372;26;1459
373;373;36;1966
374;374;28;1523
375;375;14;766
376;376;10;546
377;377;11;616
378;378;22;1227
379;379;30;1671
380;380;30;1670
381;381;30;1666
382;382;23;1273
383;383;21;1176
384;384;19;1076
385;385;15;831
386;386;22;1215
387;387;30;1652
388;388;30;1645
389;389;29;1617
390;390;18;1000
391;391;11;616
392;392;15;852
393;393;13;717
394;394;20;1118
395;395;25;1373
396;396;20;1109
397;397;19;1074
398;398;8;450
399;399;0;0
400;400;0;0
401;401;2;115
402;402;19;1050
403;403;29;1616
404;404;38;2104
405;405;34;1880
406;406;18;997
407;407;10;565
408;408;10;564
409;409;11;614
410;410;22;1226
411;411;31;1716
412;412;36;1997
413;413;39;2141
414;414;27;1513
415;415;15;831
416;416;10;548
417;417;11;608
418;418;22;1212
419;419;30;1647
420;420;30;1651
421;421;30;1683
422;422;23;1286
423;423;20;1114
424;424;12;660
425;425;5;273
426;426;12;660
427;427;20;1106
428;428;20;1098
429;429;19;1051
430;430;8;449
431;431;1;59
432;432;6;343
433;433;11;619
434;434;21;1177
435;435;31;1709
436;436;30;1661
437;437;29;1615
438;438;18;996
439;439;10;546
440;440;10;556
441;441;12;673
442;442;28;1569
443;443;40;2228
444;444;41;2280
445;445;34;1905
446;446;18;988
447;447;10;561
448;448;10;565
449;449;11;611
450;450;22;1214
451;451;31;1744
452;452;36;2013
453;453;40;2228
454;454;29;1600
455;455;6;325
456;456;0;0
457;457;1;55
458;458;12;672
459;459;20;1110
460;460;20;1094
461;461;20;1116
462;462;13;726
463;463;10;554
464;464;12;674
465;465;9;509
466;466;22;1217
467;467;30;1664
468;468;30;1675
469;469;29;1607
470;470;18;1007
471;471;11;599
472;472;16;899
473;473;22;1227
474;474;31;1723
475;475;35;1963
476;476;30;1657
477;477;29;1607
478;478;18;1002
479;479;10;550
480;480;10;553
481;481;12;663
482;482;26;1455
483;483;39;2176
484;484;38;2088
485;485;32;1768
486;486;8;453
487;487;0;0
488;488;0;0
489;489;1;52
490;490;12;677
491;491;21;1175
492;492;26;1440
493;493;30;1668
494;494;18;998
495;495;5;268
496;496;10;547
497;497;11;609
498;498;22;1227
499;499;30;1654
500;500;30;1680
501;501;30;1650
502;502;24;1337
503;503;21;1158
504;504;21;1182
505;505;15;825
506;506;22;1236
507;507;30;1662
508;508;30;1662
509;509;29;1603
510;510;18;990
511;511;11;609
512;512;16;866
513;513;21;1161
514;514;32;1761
515;515;33;1828
516;516;20;1127
517;517;19;1062
518;518;8;455
519;519;0;0
520;520;0;0
521;521;2;108
522;522;17;951
523;523;30;1656
524;524;32;1789
525;525;23;1259
526;526;16;889
527;527;10;550
528;528;10;562
529;529;11;606
530;530;22;1208
531;531;31;1712
532;532;36;2006
533;533;40;2193
534;534;28;1552
535;535;14;778
536;536;10;562
537;537;11;613
538;538;22;1231
539;539;30;1665
540;540;30;1676
541;541;30;1674
542;542;25;1398
543;543;21;1159
544;544;18;1010
545;545;15;837
546;546;14;784
547;547;20;1105
548;548;20;1127
549;549;19;1060
550;550;8;441
551;551;1;54
552;552;4;224
553;553;12;668
554;554;23;1303
555;555;26;1429
556;556;20;1121
557;557;29;1628
558;558;18;992
559;559;10;556
560;560;10;555
561;561;12;669
562;562;29;1619
563;563;40;2249
564;564;40;2235
565;565;33;1828
566;566;18;982
567;567;10;566
568;568;10;561
569;569;11;608
570;570;22;1232
571;571;31;1735
572;572;35;1959
573;573;40;2217
574;574;27;1491
575;575;13;730
576;576;10;554
577;577;1;58
578;578;12;659
579;579;20;1109
580;580;20;1121
581;581;20;1113
582;582;14;785
583;583;11;599
584;584;10;561
585;585;6;335
586;586;12;674
587;587;30;1676
588;588;30;1671
589;589;29;1621
590;590;18;1000
591;591;11;610
592;592;15;824
593;593;21;1155
594;594;31;1731
595;595;35;1954
596;596;30;1658
597;597;29;1626
598;598;18;992
599;599;10;552
600;600;10;556
601;601;12;664
602;602;26;1445
603;603;41;2276
604;604;40;2214
605;605;33;1822
606;606;18;1009
607;607;0;0
608;608;0;0
609;609;1;58
610;610;12;659
611;611;21;1160
612;612;26;1450
613;613;30;1672
614;614;19;1049
615;615;5;277
616;616;0;0
617;617;1;54
618;618;22;1228
619;619;30;1657
620;620;30;1684
621;621;30;1668
622;622;24;1327
623;623;20;1126
624;624;20;1106
625;625;15;840
626;626;22;1198
627;627;30;1663
628;628;30;1695
629;629;29;1621
630;630;18;1013
631;631;11;591
632;632;15;832
633;633;22;1202
634;634;33;1851
635;635;35;1943
636;636;30;1665
637;637;29;1603
638;638;8;451
639;639;0;0
640;640;0;0
641;641;2;116
642;642;18;1004
643;643;28;1540
644;644;31;1704
645;645;23;1282
646;646;8;439
647;647;0;0
648;648;0;0
649;649;2;108
650;650;22;1245
651;651;31;1724
652;652;35;1925
653;653;38;2096
654;654;29;1600
655;655;15;841
656;656;10;556
657;657;11;608
658;658;22;1225
659;659;30;1665
660;660;30;1692
661;661;30;1645
662;662;24;1330
663;663;20;1118
664;664;21;1168
665;665;16;908
666;666;22;1239
667;667;30;1657
668;668;30;1656
669;669;28;1528
670;670;8;434
671;671;1;56
672;672;6;332
673;673;13;713
674;674;23;1296
675;675;25;1390
676;676;20;1100
677;677;19;1055
678;678;8;423
679;679;0;0
680;680;0;0
681;681;12;660
682;682;28;1591
683;683;39;2153
684;684;41;2275
685;685;34;1889
686;686;18;1013
687;687;10;557
688;688;10;555
689;689;11;609
690;690;22;1221
691;691;31;1734
692;692;35;1943
693;693;39;2159
694;694;26;1423
695;695;15;835
696;696;10;565
697;697;11;620
698;698;22;1232
699;699;30;1665
700;700;30;1666
701;701;20;1113
702;702;14;764
703;703;11;619
704;704;11;605
705;705;5;289
706;706;12;671
707;707;20;1109
708;708;20;1099
709;709;19;1048
710;710;8;444
711;711;1;54
712;712;13;726
713;713;21;1154
714;714;32;1769
715;715;34;1883
716;716;30;1648
717;717;29;1621
718;718;18;986
719;719;10;551
720;720;10;550
721;721;12;659
722;722;28;1560
723;723;41;2268
724;724;42;2306
725;725;33;1826
726;726;18;999
727;727;10;547
728;728;10;561
729;729;11;603
730;730;22;1232
731;731;31;1723
732;732;27;1494
733;733;27;1492
734;734;19;1052
735;735;4;218
736;736;0;0
737;737;1;55
738;738;12;667
739;739;20;1116
740;740;20;1117
741;741;20;1119
742;742;14;771
743;743;10;560
744;744;21;1181
745;745;15;829
746;746;22;1229
747;747;30;1645
748;748;30;1646
749;749;29;1606
750;750;18;987
751;751;11;617
752;752;16;876
753;753;20;1124
754;754;33;1812
755;755;35;1947
756;756;30;1684
757;757;29;1606
758;758;18;985
759;759;10;550
760;760;10;566
761;761;12;677
762;762;28;1558
763;763;39;2162
764;764;29;1621
765;765;24;1316
766;766;8;446
767;767;0;0
768;768;0;0
769;769;1;58
770;770;12;660
771;771;21;1145
772;772;25;1387
773;773;29;1584
774;774;18;997
775;775;13;710
776;776;10;569
777;777;11;597
778;778;22;1220
779;779;30;1680
780;780;30;1664
781;781;30;1657
782;782;23;1281
783;783;21;1152
784;784;19;1052
785;785;15;833
786;786;22;1214
787;787;30;1659
788;788;30;1670
789;789;29;1608
790;790;18;1008
791;791;11;614
792;792;16;887
793;793;22;1213
794;794;31;1718
795;795;26;1448
796;796;20;1120
797;797;19;1056
798;798;8;450
799;799;0;0
800;800;0;0
801;801;2;112
802;802;17;952
803;803;31;1699
804;804;29;1600
805;805;24;1312
806;806;12;666
807;807;10;555
808;808;10;563
809;809;11;623
810;810;22;1223
811;811;31;1714
812;812;36;1998
813;813;40;2209
814;814;27;1500
815;815;14;779
816;816;10;561
817;817;11;619
818;818;22;1234
819;819;30;1673
820;820;30;1662
821;821;30;1649
822;822;24;1320
823;823;20;1116
824;824;21;1164
825;825;14;767
826;826;18;990
827;827;20;1118
828;828;20;1116
829;829;19;1037
830;830;8;443
831;831;1;59
832;832;5;283
833;833;12;677
834;834;21;1163
835;835;23;1280
836;836;23;1269
837;837;29;1604
838;838;18;1002
839;839;10;551
840;840;10;571
841;841;12;669
842;842;29;1605
843;843;42;2333
844;844;41;2279
845;845;34;1870
846;846;18;1020
847;847;10;545
848;848;10;551
849;849;11;595
850;850;22;1209
851;851;31;1738
852;852;37;2047
853;853;41;2278
854;854;25;1412
855;855;15;848
856;856;7;385
857;857;1;52
858;858;12;668
859;859;20;1103
860;860;20;1103
861;861;20;1107
862;862;13;726
863;863;10;562
864;864;11;605
865;865;5;284
866;866;12;662
867;867;25;1405
868;868;30;1653
869;869;29;1624
870;870;18;999
871;871;11;611
872;872;16;898
873;873;20;1107
874;874;34;1873
875;875;33;1826
876;876;30;1663
877;877;29;1618
878;878;18;1005
879;879;10;546
880;880;10;558
881;881;12;677
882;882;27;1500
883;883;40;2212
884;884;41;2257
885;885;33;1827
886;886;18;1001
887;887;5;272
888;888;0;0
889;889;1;54
890;890;12;675
891;891;21;1164
892;892;28;1557
893;893;30;1662
894;894;17;942
895;895;4;224
896;896;0;0
897;897;1;55
898;898;18;996
899;899;30;1658
900;900;30;1654
901;901;30;1662
902;902;24;1337
903;903;21;1170
904;904;21;1170
905;905;15;834
906;906;22;1212
907;907;30;1662
908;908;30;1656
909;909;29;1583
910;910;18;998
911;911;11;615
912;912;17;942
913;913;21;1150
914;914;31;1733
915;915;35;1945
916;916;30;1675
917;917;29;1610
918;918;12;662
919;919;0;0
920;920;0;0
921;921;2;114
922;922;18;1017
923;923;31;1743
924;924;29;1621
925;925;24;1319
926;926;8;449
927;927;0;0
928;928;4;225
929;929;11;603
930;930;22;1223
931;931;31;1739
932;932;37;2054
933;933;38;2098
934;934;28;1575
935;935;15;826
936;936;10;563
937;937;11;600
938;938;22;1216
939;939;30;1684
940;940;30;1676
941;941;30;1678
942;942;24;1326
943;943;19;1055
944;944;21;1177
945;945;16;887
946;946;22;1238
947;947;30;1643
948;948;26;1442
949;949;19;1049
950;950;8;436
951;951;1;55
952;952;6;328
953;953;9;485
954;954;21;1159
955;955;24;1331
956;956;20;1104
957;957;19;1050
958;958;8;446
959;959;4;227
960;960;10;561
961;961;12;671
962;962;28;1532
963;963;39;2178
964;964;41;2271
965;965;32;1800
966;966;18;1005
967;967;10;552
968;968;10;550
969;969;11;622
970;970;22;1233
971;971;31;1705
972;972;35;1959
973;973;40;2195
974;974;26;1445
975;975;14;767
976;976;10;552
977;977;11;606
978;978;22;1220
979;979;26;1431
980;980;20;1099
981;981;20;1114
982;982;12;663
983;983;10;556
984;984;10;541
985;985;6;333
986;986;12;663
987;987;20;1117
988;988;20;1115
989;989;19;1056
990;990;8;443
991;991;8;453
992;992;16;895
993;993;20;1132
994;994;33;1843
995;995;35;1940
996;996;30;1674
997;997;29;1606
998;998;18;1000
999;999;10;547
1000;1000;10;557
1001;1001;12;668
1002;1002;27;1481
1003;1003;40;2228
1004;1004;40;2213
1005;1005;33;1817
1006;1006;18;1001
1007;1007;10;549
1008;1008;10;546
1009;1009;11;600
1010;1010;22;1227
1011;1011;24;1330
1012;1012;24;1344
1013;1013;29;1622
1014;1014;20;1121
1015;1015;5;278
1016;1016;0;0
1017;1017;1;56
1018;1018;12;662
1019;1019;20;1111
1020;1020;20;1091
1021;1021;20;1119
1022;1022;18;1006
1023;1023;19;1060
1024;1024;20;1111
1025;1025;16;883
1026;1026;22;1237
1027;1027;30;1687
1028;1028;30;1661
1029;1029;29;1608
1030;1030;18;995
1031;1031;11;605
1032;1032;17;928
1033;1033;20;1103
1034;1034;31;1719
1035;1035;34;1898
1036;1036;30;1649
1037;1037;29;1597
1038;1038;18;1003
1039;1039;10;560
1040;1040;10;560
1041;1041;12;670
1042;1042;23;1261
1043;1043;29;1630
1044;1044;30;1673
1045;1045;24;1320
1046;1046;8;436
1047;1047;0;0
1048;1048;0;0
1049;1049;1;53
1050;1050;12;664
1051;1051;21;1165
1052;1052;28;1530
1053;1053;40;2217
1054;1054;26;1445
1055;1055;14;769
1056;1056;10;548
1057;1057;11;608
1058;1058;22;1222
1059;1059;30;1652
1060;1060;30;1680
1061;1061;30;1660
1062;1062;24;1344
1063;1063;20;1100
1064;1064;20;1097
1065;1065;16;898
1066;1066;22;1215
1067;1067;30;1681
1068;1068;30;1659
1069;1069;29;1623
1070;1070;18;998
1071;1071;11;615
1072;1072;14;773
1073;1073;11;605
1074;1074;23;1279
1075;1075;25;1392
1076;1076;20;1106
1077;1077;19;1045
1078;1078;8;447
1079;1079;0;0
1080;1080;0;0
1081;1081;2;108
1082;1082;17;926
1083;1083;39;2164
1084;1084;39;2160
1085;1085;35;1945
1086;1086;18;982
1087;1087;10;553
1088;1088;10;553
1089;1089;11;607
1090;1090;22;1236
1091;1091;31;1717
1092;1092;36;2004
1093;1093;41;2252
1094;1094;27;1500
1095;1095;15;838
1096;1096;10;549
1097;1097;11;615
1098;1098;22;1228
1099;1099;30;1677
1100;1100;30;1659
1101;1101;30;1674
1102;1102;24;1347
1103;1103;13;736
1104;1104;10;543
1105;1105;5;277
1106;1106;12;671
1107;1107;20;1116
1108;1108;20;1107
1109;1109;19;1043
1110;1110;8;445
1111;1111;1;55
1112;1112;6;326
1113;1113;9;482
1114;1114;27;1496
1115;1115;35;1951
1116;1116;30;1662
1117;1117;29;1610
1118;1118;18;977
1119;1119;10;546
1120;1120;10;549
1121;1121;12;652
1122;1122;28;1531
1123;1123;42;2336
1124;1124;39;2148
1125;1125;33;1842
1126;1126;18;999
1127;1127;10;568
1128;1128;10;561
1129;1129;11;608
1130;1130;22;1231
1131;1131;31;1711
1132;1132;36;2010
1133;1133;40;2219
1134;1134;22;1230
1135;1135;3;168
1136;1136;0;0
1137;1137;1;53
1138;1138;12;671
1139;1139;20;1115
1140;1140;20;1111
1141;1141;20;1112
1142;1142;13;713
1143;1143;9;503
1144;1144;15;809
1145;1145;15;822
1146;1146;22;1228
1147;1147;30;1654
1148;1148;30;1679
1149;1149;29;1612
1150;1150;18;987
1151;1151;11;615
1152;1152;15;825
1153;1153;23;1267
1154;1154;33;1826
1155;1155;34;1867
1156;1156;30;1649
1157;1157;29;1617
1158;1158;18;1012
1159;1159;10;562
1160;1160;10;558
1161;1161;12;669
1162;1162;28;1563
1163;1163;40;2215
1164;1164;34;1881
1165;1165;23;1263
1166;1166;8;439
1167;1167;0;0
1168;1168;0;0
1169;1169;1;58
1170;1170;12;669
1171;1171;21;1182
1172;1172;26;1429
1173;1173;29;1612
1174;1174;19;1080
1175;1175;4;217
1176;1176;6;334
1177;1177;11;607
1178;1178;22;1212
1179;1179;30;1678
1180;1180;30;1670
1181;1181;30;1690
1182;1182;24;1316
1183;1183;20;1127
1184;1184;19;1058
1185;1185;16;889
1186;1186;22;1239
1187;1187;30;1659
1188;1188;30;1676
1189;1189;29;1622
1190;1190;18;1006
1191;1191;11;610
1192;1192;16;895
1193;1193;20;1094
1194;1194;31;1729
1195;1195;34;1905
1196;1196;24;1342
1197;1197;19;1047
1198;1198;8;445
1199;1199;0;0
1200;1200;0;0
1201;1201;2;109
1202;1202;17;958
1203;1203;31;1726
1204;1204;27;1486
1205;1205;24;1344
1206;1206;8;444
1207;1207;1;59
1208;1208;10;557
1209;1209;11;615
1210;1210;22;1222
1211;1211;31;1725
1212;1212;37;2045
1213;1213;40;2238
1214;1214;28;1565
1215;1215;14;776
1216;1216;10;560
1217;1217;11;627
1218;1218;22;1219
1219;1219;30;1661
1220;1220;30;1666
1221;1221;30;1663
1222;1222;23;1301
1223;1223;20;1097
1224;1224;21;1162
1225;1225;15;818
1226;1226;22;1211
1227;1227;29;1621
1228;1228;20;1112
1229;1229;19;1064
1230;1230;8;448
1231;1231;1;57
1232;1232;6;331
1233;1233;11;606
1234;1234;23;1279
1235;1235;24;1330
1236;1236;20;1129
1237;1237;20;1103
1238;1238;18;998
1239;1239;10;558
1240;1240;10;554
1241;1241;12;668
1242;1242;29;1606
1243;1243;39;2193
1244;1244;42;2322
1245;1245;33;1838
1246;1246;18;1002
1247;1247;10;569
1248;1248;10;561
1249;1249;11;619
1250;1250;22;1219
1251;1251;31;1726
1252;1252;36;2013
1253;1253;38;2099
1254;1254;29;1613
1255;1255;15;834
1256;1256;10;544
1257;1257;10;557
1258;1258;12;663
1259;1259;20;1094
1260;1260;20;1122
1261;1261;20;1110
1262;1262;14;780
1263;1263;10;554
1264;1264;9;510
1265;1265;6;329
1266;1266;12;666
1267;1267;20;1118
1268;1268;20;1106
1269;1269;23;1267
1270;1270;18;1009
1271;1271;11;612
1272;1272;15;835
1273;1273;22;1242
1274;1274;32;1764
1275;1275;34;1887
1276;1276;30;1647
1277;1277;29;1597
1278;1278;18;1001
1279;1279;10;570
1280;1280;10;547
1281;1281;12;674
1282;1282;28;1559
1283;1283;39;2147
1284;1284;37;2064
1285;1285;34;1870
1286;1286;18;989
1287;1287;10;560
1288;1288;10;551
1289;1289;7;392
1290;1290;12;658
1291;1291;21;1167
1292;1292;25;1409
1293;1293;29;1602
1294;1294;17;967
1295;1295;5;278
1296;1296;0;0
1297;1297;1;59
1298;1298;12;670
1299;1299;20;1102
1300;1300;22;1219
1301;1301;30;1664
1302;1302;23;1288
1303;1303;19;1046
1304;1304;20;1113
1305;1305;15;825
1306;1306;22;1230
1307;1307;30;1675
1308;1308;30;1662
1309;1309;29;1626
1310;1310;18;973
1311;1311;11;611
1312;1312;17;942
1313;1313;21;1177
1314;1314;33;1837
1315;1315;34;1904
1316;1316;30;1667
1317;1317;29;1595
1318;1318;18;1012
1319;1319;10;551
1320;1320;8;438
1321;1321;2;114
1322;1322;19;1078
1323;1323;30;1673
1324;1324;29;1587
1325;1325;24;1325
1326;1326;8;440
1327;1327;0;0
1328;1328;0;0
1329;1329;1;57
1330;1330;12;641
1331;1331;29;1603
1332;1332;36;2005
1333;1333;38;2102
1334;1334;28;1556
1335;1335;14;793
1336;1336;10;557
1337;1337;11;608
1338;1338;22;1222
1339;1339;30;1648
1340;1340;30;1665
1341;1341;30;1668
1342;1342;23;1286
1343;1343;20;1103
1344;1344;19;1073
1345;1345;15;827
1346;1346;22;1205
1347;1347;30;1671
1348;1348;30;1645
1349;1349;29;1637
1350;1350;18;997
1351;1351;3;165
1352;1352;5;271
1353;1353;10;547
1354;1354;22;1214
1355;1355;24;1334
1356;1356;20;1120
1357;1357;19;1066
1358;1358;8;454
1359;1359;0;0
1360;1360;0;0
1361;1361;2;110
1362;1362;28;1553
1363;1363;39;2176
1364;1364;40;2218
1365;1365;33;1834
1366;1366;18;998
1367;1367;10;548
1368;1368;10;544
1369;1369;11;607
1370;1370;22;1210
1371;1371;31;1733
1372;1372;36;1985
1373;1373;38;2110
1374;1374;27;1499
1375;1375;15;828
1376;1376;10;564
1377;1377;11;609
1378;1378;22;1212
1379;1379;30;1674
1380;1380;30;1669
1381;1381;30;1682
1382;1382;13;721
1383;1383;9;490
1384;1384;9;506
1385;1385;5;282
1386;1386;12;668
1387;1387;20;1104
1388;1388;20;1114
1389;1389;19;1061
1390;1390;8;435
1391;1391;1;56
1392;1392;6;340
1393;1393;20;1101
1394;1394;33;1823
1395;1395;34;1881
1396;1396;30;1677
1397;1397;29;1584
1398;1398;18;992
1399;1399;10;563
1400;1400;10;557
1401;1401;12;660
1402;1402;27;1529
1403;1403;40;2223
1404;1404;40;2224
1405;1405;33;1818
1406;1406;18;1007
1407;1407;10;544
1408;1408;10;557
1409;1409;11;621
1410;1410;22;1241
1411;1411;31;1734
1412;1412;37;2064
1413;1413;31;1708
1414;1414;17;949
1415;1415;4;225
1416;1416;0;0
1417;1417;1;58
1418;1418;12;676
1419;1419;20;1123
1420;1420;20;1117
1421;1421;20;1110
1422;1422;14;778
1423;1423;15;835
1424;1424;19;1031
1425;1425;16;891
1426;1426;22;1238
1427;1427;30;1646
1428;1428;30;1680
1429;1429;29;1606
1430;1430;18;991
1431;1431;11;595
1432;1432;16;882
1433;1433;20;1106
1434;1434;32;1787
1435;1435;35;1945
1436;1436;30;1669
1437;1437;29;1615
1438;1438;18;1001
1439;1439;10;559
1440;1440;10;558
1441;1441;12;675
1442;1442;27;1496
1443;1443;35;1928
1444;1444;31;1715
1445;1445;23;1289
1446;1446;8;456
1447;1447;0;0
1448;1448;0;0
1449;1449;1;53
1450;1450;12;664
1451;1451;21;1165
1452;1452;26;1453
1453;1453;29;1629
1454;1454;19;1052
1455;1455;13;729
1456;1456;10;558
1457;1457;11;605
1458;1458;22;1230
1459;1459;30;1659
1460;1460;30;1667
1461;1461;30;1668
1462;1462;24;1338
1463;1463;20;1137
1464;1464;21;1171
1465;1465;15;825
1466;1466;22;1230
1467;1467;30;1671
1468;1468;30;1667
1469;1469;29;1627
1470;1470;18;1020
1471;1471;11;614
1472;1472;16;875
1473;1473;21;1163
1474;1474;32;1781
1475;1475;24;1336
1476;1476;20;1120
1477;1477;19;1054
1478;1478;8;442
1479;1479;0;0
1480;1480;0;0
1481;1481;2;110
1482;1482;18;1003
1483;1483;30;1660
1484;1484;31;1697
1485;1485;26;1441
1486;1486;18;996
1487;1487;10;549
1488;1488;10;555
1489;1489;11;620
1490;1490;22;1225
1491;1491;31;1716
1492;1492;36;2020
1493;1493;37;2034
1494;1494;28;1557
1495;1495;17;946
1496;1496;10;553
1497;1497;11;610
1498;1498;22;1223
1499;1499;30;1676
1500;1500;30;1662
1501;1501;30;1679
1502;1502;23;1263
1503;1503;23;1280
1504;1504;18;1002
1505;1505;11;621
1506;1506;12;659
1507;1507;20;1109
