"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;44;2458
2;2;82;4538
3;3;109;6068
4;4;103;5714
5;5;65;3575
6;6;40;2203
7;7;30;1683
8;8;30;1631
9;9;60;3329
10;10;84;4670
11;11;97;5389
12;12;104;5797
13;13;81;4502
14;14;50;2809
15;15;36;2012
16;16;33;1814
17;17;60;3341
18;18;84;4655
19;19;90;4964
20;20;89;4996
21;21;64;3561
22;22;38;2113
23;23;16;891
24;24;14;787
25;25;37;2055
26;26;56;3104
27;27;59;3266
28;28;60;3376
29;29;31;1727
30;30;6;334
31;31;9;498
32;32;15;840
33;33;62;3467
34;34;94;5204
35;35;96;5325
36;36;92;5116
37;37;60;3355
38;38;36;1971
39;39;30;1659
40;40;30;1660
41;41;69;3828
42;42;99;5480
43;43;109;6016
44;44;102;5687
45;45;66;3668
46;46;39;2159
47;47;30;1675
48;48;30;1677
49;49;60;3346
50;50;84;4676
51;51;96;5359
52;52;102;5638
53;53;59;3252
54;54;23;1255
55;55;6;321
56;56;3;172
57;57;30;1686
58;58;54;2977
59;59;60;3334
60;60;60;3321
61;61;37;2038
62;62;20;1122
63;63;22;1216
64;64;29;1606
65;65;65;3561
66;66;87;4815
67;67;90;4956
68;68;90;4951
69;69;60;3348
70;70;36;2019
71;71;39;2180
72;72;44;2441
73;73;77;4274
74;74;95;5282
75;75;96;5314
76;76;93;5155
77;77;61;3397
78;78;36;2027
79;79;30;1678
80;80;30;1666
81;81;68;3752
82;82;98;5453
83;83;104;5718
84;84;88;4864
85;85;36;2020
86;86;11;608
87;87;0;0
88;88;0;0
89;89;30;1666
90;90;53;2926
91;91;69;3810
92;92;75;4143
93;93;52;2861
94;94;33;1819
95;95;33;1830
96;96;33;1814
97;97;60;3332
98;98;84;4653
99;99;90;4968
100;100;90;4997
101;101;68;3774
102;102;50;2766
103;103;49;2744
104;104;42;2297
105;105;67;3699
106;106;87;4820
107;107;90;4998
108;108;89;4906
109;109;61;3393
110;110;36;1996
111;111;37;2073
112;112;44;2453
113;113;73;4038
114;114;84;4683
115;115;67;3744
116;116;63;3493
117;117;31;1733
118;118;6;342
119;119;0;0
120;120;0;0
121;121;39;2165
122;122;67;3723
123;123;77;4262
124;124;80;4458
125;125;48;2656
126;126;39;2177
127;127;30;1671
128;128;30;1681
129;129;60;3319
