"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;176;4139
2;2;261;6146
3;3;247;5982
4;4;246;6022
5;5;254;5821
6;6;266;5642
7;7;267;5624
8;8;269;5470
9;9;271;5364
10;10;255;5055
11;11;221;4193
12;12;200;3729
13;13;200;3748
14;14;199;3680
15;15;195;3571
16;16;179;3223
17;17;180;3255
18;18;177;3239
19;19;180;3232
20;20;216;4613
21;21;247;5941
22;22;252;6111
23;23;247;6137
24;24;240;5560
25;25;201;4105
26;26;201;4027
27;27;186;3497
28;28;180;3253
29;29;180;3216
30;30;180;3206
31;31;180;3253
32;32;180;3249
33;33;180;3219
34;34;180;3261
35;35;180;3245
36;36;180;3248
37;37;180;3244
38;38;180;3228
39;39;216;4647
40;40;248;5891
41;41;256;6200
42;42;249;6068
43;43;258;5916
44;44;265;5558
45;45;272;5741
46;46;260;5213
47;47;264;5233
48;48;251;4968
49;49;268;5286
50;50;251;4937
51;51;220;4190
52;52;200;3711
53;53;198;3663
54;54;198;3662
55;55;195;3590
56;56;180;3265
57;57;180;3248
58;58;216;4657
59;59;251;6044
60;60;252;6114
61;61;248;6150
62;62;241;5563
63;63;202;4034
64;64;199;4003
65;65;188;3530
66;66;180;3235
67;67;180;3252
68;68;180;3251
69;69;179;3235
70;70;180;3222
71;71;180;3243
72;72;180;3223
73;73;180;3267
74;74;180;3268
75;75;180;3244
76;76;180;3254
77;77;213;4553
78;78;244;5905
79;79;253;6046
80;80;253;6223
81;81;261;6164
82;82;264;5544
83;83;251;5239
84;84;253;5097
85;85;250;4875
86;86;262;5191
87;87;258;5116
88;88;259;5121
89;89;262;5188
90;90;256;5056
91;91;216;4069
92;92;196;3612
93;93;199;3659
94;94;200;3683
95;95;195;3591
96;96;214;4600
97;97;248;5961
98;98;245;5953
99;99;237;5865
100;100;239;5573
101;101;200;4039
102;102;198;4000
103;103;188;3518
104;104;180;3261
105;105;180;3223
106;106;180;3252
107;107;180;3236
108;108;178;3220
109;109;179;3209
110;110;180;3247
111;111;179;3241
112;112;180;3231
113;113;180;3234
114;114;180;3239
115;115;215;4575
116;116;248;5987
117;117;252;6113
118;118;251;6307
119;119;238;5493
120;120;202;4091
121;121;244;5032
122;122;260;5209
123;123;252;4904
124;124;252;4936
125;125;253;4978
126;126;262;5196
127;127;256;5075
128;128;259;5142
129;129;262;5230
130;130;261;5184
131;131;220;4173
132;132;199;3672
133;133;200;3671
134;134;234;5023
135;135;244;5831
136;136;245;5977
137;137;248;6163
138;138;232;5419
139;139;203;4096
140;140;200;3983
141;141;187;3526
142;142;180;3219
143;143;180;3201
144;144;180;3271
145;145;179;3224
146;146;180;3241
147;147;180;3238
148;148;180;3220
149;149;180;3239
150;150;180;3187
151;151;180;3222
152;152;179;3234
153;153;214;4542
154;154;249;6017
155;155;248;6021
156;156;248;6088
157;157;237;5580
158;158;204;4162
159;159;199;3965
160;160;187;3480
161;161;232;4457
162;162;245;4808
163;163;247;4817
164;164;248;4835
165;165;254;4951
166;166;259;5127
167;167;258;5075
168;168;263;5190
169;169;267;5265
170;170;258;5116
171;171;221;4167
172;172;229;4943
173;173;260;6270
174;174;243;5877
175;175;255;6348
176;176;235;5474
177;177;203;4082
178;178;199;3973
179;179;186;3471
180;180;178;3203
181;181;180;3243
182;182;180;3255
183;183;180;3237
184;184;178;3220
185;185;182;3305
186;186;180;3240
187;187;180;3238
188;188;179;3235
189;189;180;3197
190;190;180;3231
191;191;217;4601
192;192;253;6094
193;193;241;5835
194;194;251;6199
195;195;239;5560
196;196;203;4081
197;197;200;3945
198;198;187;3482
199;199;180;3241
200;200;180;3263
201;201;228;4343
202;202;249;4865
203;203;254;4935
204;204;251;4894
205;205;243;4738
206;206;264;5200
207;207;261;5146
208;208;258;5124
209;209;262;5183
210;210;267;5926
211;211;256;6040
212;212;270;6436
213;213;238;5908
214;214;256;5910
215;215;214;4368
216;216;201;3981
217;217;187;3514
218;218;180;3230
219;219;180;3259
220;220;180;3202
221;221;179;3188
222;222;179;3220
223;223;180;3244
224;224;180;3247
225;225;180;3259
226;226;180;3277
227;227;180;3246
228;228;180;3240
229;229;211;4573
230;230;253;6070
231;231;248;5945
232;232;252;6264
233;233;228;5247
234;234;202;4083
235;235;200;3999
236;236;187;3497
237;237;180;3252
238;238;180;3254
239;239;179;3199
240;240;179;3200
241;241;229;4398
242;242;255;4956
243;243;255;4987
244;244;250;4865
245;245;253;4940
246;246;261;5128
247;247;262;5113
248;248;265;5823
249;249;265;6313
250;250;245;5813
251;251;242;5908
252;252;255;5999
253;253;222;4530
254;254;219;4389
255;255;201;3827
256;256;180;3228
257;257;180;3251
258;258;180;3226
259;259;180;3238
260;260;179;3244
261;261;180;3234
262;262;180;3246
263;263;177;3166
264;264;180;3217
265;265;179;3220
266;266;180;3282
267;267;215;4589
268;268;243;5845
269;269;251;5999
270;270;254;6396
271;271;236;5499
272;272;203;4125
273;273;200;4036
274;274;186;3477
275;275;179;3200
276;276;180;3268
277;277;180;3264
278;278;180;3239
279;279;180;3243
280;280;180;3235
281;281;228;4393
282;282;253;4954
283;283;254;4931
284;284;256;5003
285;285;254;4999
286;286;259;5689
287;287;250;5888
288;288;264;6344
289;289;252;5967
290;290;260;6109
291;291;232;4819
292;292;218;4443
293;293;205;3931
294;294;200;3708
295;295;194;3562
296;296;180;3254
297;297;180;3252
298;298;180;3265
299;299;180;3257
300;300;180;3233
301;301;180;3233
