"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;141;3060
2;2;237;5942
3;3;263;6359
4;4;254;6167
5;5;266;6415
6;6;257;5566
7;7;253;5349
8;8;249;5262
9;9;236;4674
10;10;238;4680
11;11;205;3918
12;12;197;3762
13;13;173;3191
14;14;156;2816
15;15;160;2872
16;16;161;2910
17;17;158;2806
18;18;160;2858
19;19;157;2800
20;20;179;3585
21;21;224;5531
22;22;236;5769
23;23;236;5857
24;24;236;5850
25;25;184;3859
26;26;179;3630
27;27;179;3616
28;28;160;2890
29;29;161;2898
30;30;159;2851
31;31;161;2885
32;32;158;2866
33;33;159;2852
34;34;160;2871
35;35;158;2864
36;36;160;2891
37;37;158;2861
38;38;160;2881
39;39;177;3553
40;40;230;5623
41;41;254;6173
42;42;260;6359
43;43;264;6512
44;44;248;5320
45;45;254;5396
46;46;250;5208
47;47;239;4722
48;48;237;4619
49;49;238;4684
50;50;237;4668
51;51;206;3950
52;52;198;3721
53;53;176;3251
54;54;159;2853
55;55;158;2840
56;56;159;2842
57;57;156;2807
58;58;177;3526
59;59;224;5452
60;60;239;5879
61;61;233;5752
62;62;231;5734
63;63;188;3956
64;64;177;3569
65;65;180;3627
66;66;163;2988
67;67;160;2894
68;68;159;2866
69;69;160;2883
70;70;158;2848
71;71;161;2901
72;72;160;2871
73;73;159;2892
74;74;161;2887
75;75;160;2881
76;76;158;2847
77;77;177;3498
78;78;222;5467
79;79;235;5815
80;80;236;5781
81;81;255;6239
82;82;225;4807
83;83;236;4997
84;84;251;5281
85;85;241;4775
86;86;236;4641
87;87;236;4662
88;88;234;4634
89;89;238;4679
90;90;237;4671
91;91;203;3907
92;92;201;3815
93;93;173;3173
94;94;161;2924
95;95;160;2855
96;96;177;3589
97;97;224;5413
98;98;237;5832
99;99;233;5745
100;100;230;5738
101;101;189;3911
102;102;180;3629
103;103;179;3612
104;104;161;2942
105;105;161;2887
106;106;160;2870
107;107;159;2850
108;108;160;2849
109;109;159;2845
110;110;158;2852
111;111;162;2894
112;112;159;2878
113;113;160;2878
114;114;158;2848
115;115;178;3565
116;116;228;5548
117;117;236;5840
118;118;233;5703
119;119;232;5788
120;120;186;3931
121;121;213;4394
122;122;219;4521
123;123;224;4378
124;124;235;4609
125;125;237;4682
126;126;238;4654
127;127;236;4631
128;128;239;4698
129;129;236;4645
130;130;239;4701
131;131;205;3896
132;132;195;3685
133;133;179;3321
134;134;176;3531
135;135;223;5453
136;136;234;5824
137;137;233;5765
138;138;232;5708
139;139;187;3937
140;140;180;3633
141;141;181;3653
142;142;162;2912
143;143;160;2849
144;144;158;2830
145;145;160;2899
146;146;158;2837
147;147;159;2832
148;148;160;2852
149;149;161;2902
150;150;158;2829
151;151;161;2888
152;152;161;2889
153;153;175;3526
154;154;229;5536
155;155;237;5856
156;156;237;5815
157;157;235;5820
158;158;187;3927
159;159;178;3617
160;160;182;3677
161;161;194;3694
162;162;200;3815
163;163;223;4345
164;164;232;4563
165;165;237;4649
166;166;238;4660
167;167;234;4616
168;168;235;4596
169;169;235;4621
170;170;236;4612
171;171;205;3938
172;172;215;4419
173;173;239;5733
174;174;235;5796
175;175;234;5792
176;176;226;5585
177;177;186;3928
178;178;181;3649
179;179;180;3625
180;180;163;2941
181;181;158;2809
182;182;159;2886
183;183;161;2876
184;184;160;2898
185;185;159;2856
186;186;159;2846
187;187;159;2878
188;188;158;2828
189;189;160;2861
190;190;161;2929
191;191;177;3564
192;192;227;5503
193;193;237;5858
194;194;234;5815
195;195;232;5722
196;196;189;3960
197;197;179;3635
198;198;180;3663
199;199;161;2961
200;200;160;2850
201;201;193;3641
202;202;200;3823
203;203;221;4268
204;204;240;4687
205;205;236;4629
206;206;234;4613
207;207;234;4592
208;208;232;4567
209;209;233;4598
210;210;241;5036
211;211;246;5889
212;212;252;6114
213;213;242;5964
214;214;235;5854
215;215;187;3914
216;216;180;3655
217;217;180;3649
218;218;161;2950
219;219;159;2841
220;220;159;2857
221;221;161;2888
222;222;158;2820
223;223;159;2863
224;224;160;2871
225;225;160;2861
226;226;159;2880
227;227;159;2881
228;228;161;2901
229;229;178;3557
230;230;228;5568
231;231;236;5830
232;232;228;5607
233;233;230;5623
234;234;187;3947
235;235;178;3612
236;236;181;3617
237;237;162;2925
238;238;159;2858
239;239;159;2877
240;240;161;2913
241;241;194;3689
242;242;197;3769
243;243;218;4205
244;244;231;4535
245;245;236;4629
246;246;234;4610
247;247;233;4589
248;248;243;5044
249;249;255;6122
250;250;260;6256
251;251;250;6181
252;252;253;6082
253;253;203;4321
254;254;180;3625
255;255;179;3613
256;256;161;2925
257;257;162;2926
258;258;157;2855
259;259;159;2825
260;260;159;2876
261;261;159;2842
262;262;159;2857
263;263;161;2898
264;264;161;2891
265;265;159;2844
266;266;161;2909
267;267;177;3562
268;268;226;5436
269;269;230;5672
270;270;234;5743
271;271;231;5640
272;272;186;3895
273;273;180;3623
274;274;180;3631
275;275;161;2937
276;276;161;2898
277;277;160;2905
278;278;159;2846
279;279;161;2911
280;280;159;2849
281;281;192;3612
282;282;200;3785
283;283;223;4337
284;284;238;4685
285;285;241;4736
286;286;245;5157
287;287;248;5911
288;288;264;6415
289;289;275;6657
290;290;251;6004
291;291;231;4864
292;292;217;4507
293;293;196;4005
294;294;161;2938
295;295;160;2877
296;296;161;2911
297;297;157;2808
298;298;160;2885
299;299;161;2888
300;300;159;2841
301;301;160;2904
302;302;160;2855
303;303;158;2834
304;304;160;2887
305;305;178;3536
306;306;227;5516
307;307;236;5782
308;308;233;5796
309;309;233;5736
310;310;186;3858
311;311;181;3640
312;312;180;3630
313;313;159;2913
314;314;161;2889
315;315;158;2826
316;316;161;2914
317;317;161;2904
318;318;160;2876
319;319;161;2911
320;320;159;2875
321;321;189;3603
322;322;197;3769
323;323;223;4335
324;324;247;5147
325;325;256;6014
326;326;267;6447
327;327;250;6138
328;328;253;6183
329;329;245;5254
330;330;252;5347
331;331;224;4640
332;332;201;3832
333;333;175;3255
334;334;160;2859
335;335;161;2889
336;336;159;2863
337;337;161;2887
338;338;157;2847
339;339;159;2841
340;340;159;2863
341;341;160;2866
342;342;157;2831
343;343;176;3511
344;344;227;5487
345;345;238;5869
346;346;235;5780
347;347;224;5582
348;348;188;3906
349;349;179;3641
350;350;180;3651
351;351;161;2934
352;352;159;2860
353;353;159;2876
354;354;161;2906
355;355;158;2839
356;356;161;2899
357;357;160;2885
358;358;158;2852
359;359;160;2864
360;360;159;2911
361;361;194;3629
362;362;218;4496
363;363;254;6095
364;364;267;6457
365;365;265;6501
366;366;262;6334
367;367;257;5455
368;368;251;5254
369;369;252;5313
370;370;239;4759
371;371;204;3909
372;372;198;3742
373;373;175;3217
374;374;159;2873
375;375;160;2880
376;376;160;2889
377;377;160;2884
378;378;158;2834
379;379;158;2855
380;380;162;2936
381;381;176;3506
382;382;227;5491
383;383;232;5777
384;384;234;5814
385;385;228;5716
386;386;189;3945
387;387;179;3624
388;388;179;3617
389;389;162;2973
390;390;161;2876
391;391;158;2840
392;392;161;2907
393;393;158;2861
394;394;159;2864
395;395;159;2831
396;396;156;2787
397;397;161;2892
398;398;161;2854
399;399;159;2868
400;400;179;3619
401;401;251;6042
402;402;258;6367
403;403;259;6372
404;404;268;6637
405;405;253;5454
406;406;246;5193
407;407;251;5254
408;408;240;4751
409;409;237;4664
410;410;233;4571
411;411;207;3926
412;412;199;3786
413;413;175;3196
414;414;160;2887
415;415;160;2903
416;416;160;2866
417;417;160;2899
418;418;160;2881
419;419;174;3481
420;420;227;5489
421;421;235;5807
422;422;232;5681
423;423;229;5704
424;424;186;3935
425;425;180;3639
426;426;180;3682
427;427;162;2965
428;428;160;2856
429;429;158;2833
430;430;158;2822
431;431;162;2927
432;432;160;2877
433;433;157;2844
434;434;158;2858
435;435;159;2848
436;436;158;2836
437;437;158;2837
438;438;178;3554
439;439;231;5624
440;440;235;5837
441;441;248;6036
442;442;253;6226
443;443;247;5301
444;444;240;5029
445;445;255;5382
446;446;240;4748
447;447;236;4624
448;448;234;4611
449;449;235;4612
450;450;236;4626
451;451;207;3964
452;452;196;3715
453;453;176;3246
454;454;159;2844
455;455;160;2908
456;456;161;2876
457;457;176;3546
458;458;228;5495
459;459;238;5815
460;460;232;5758
461;461;231;5777
462;462;186;3875
463;463;179;3621
464;464;180;3680
465;465;161;2931
466;466;160;2896
467;467;159;2866
468;468;158;2848
469;469;160;2889
470;470;158;2855
471;471;163;2936
472;472;160;2865
473;473;159;2872
474;474;161;2892
475;475;158;2833
476;476;178;3531
477;477;230;5590
478;478;234;5753
479;479;233;5753
480;480;233;5773
481;481;218;4661
482;482;221;4598
483;483;238;4986
484;484;238;4741
485;485;236;4608
486;486;235;4650
487;487;237;4663
488;488;237;4665
489;489;235;4631
490;490;234;4577
491;491;205;3956
492;492;200;3789
493;493;177;3261
494;494;157;2819
495;495;177;3529
496;496;226;5510
497;497;231;5674
498;498;238;5839
499;499;235;5846
500;500;185;3901
501;501;180;3617
502;502;177;3609
503;503;162;2976
504;504;159;2875
505;505;159;2853
506;506;160;2872
507;507;161;2897
508;508;159;2853
509;509;162;2906
510;510;158;2863
511;511;161;2919
512;512;159;2854
513;513;160;2882
514;514;177;3557
515;515;227;5526
516;516;236;5808
517;517;239;5931
518;518;236;5772
519;519;186;3877
520;520;180;3634
521;521;212;4390
522;522;203;3904
523;523;219;4244
524;524;239;4695
525;525;233;4571
526;526;235;4657
527;527;237;4665
528;528;235;4633
529;529;239;4685
530;530;238;4663
531;531;204;3902
532;532;198;3757
533;533;191;3820
534;534;229;5591
535;535;234;5777
536;536;233;5733
537;537;230;5687
538;538;187;3915
539;539;179;3621
540;540;179;3637
541;541;159;2891
542;542;160;2875
543;543;159;2885
544;544;159;2871
545;545;159;2869
546;546;161;2904
547;547;160;2861
548;548;159;2840
549;549;160;2908
550;550;161;2927
551;551;160;2864
552;552;177;3537
553;553;224;5494
554;554;235;5770
555;555;237;5815
556;556;234;5854
557;557;186;3843
558;558;177;3615
559;559;179;3606
560;560;160;2902
561;561;193;3624
562;562;200;3823
563;563;222;4325
564;564;236;4651
565;565;236;4610
566;566;239;4707
567;567;234;4630
568;568;234;4603
569;569;237;4640
570;570;240;4726
571;571;220;4564
572;572;242;5899
573;573;242;5978
574;574;229;5640
575;575;234;5766
576;576;187;3872
577;577;176;3559
578;578;181;3639
579;579;162;2956
580;580;159;2853
581;581;160;2877
582;582;155;2791
583;583;159;2873
584;584;160;2858
585;585;159;2862
586;586;160;2889
587;587;158;2839
588;588;160;2874
589;589;159;2888
590;590;178;3563
591;591;227;5484
592;592;232;5783
593;593;236;5839
594;594;227;5625
595;595;186;3890
596;596;178;3605
597;597;180;3641
598;598;159;2886
599;599;161;2903
600;600;158;2840
601;601;193;3676
602;602;200;3793
603;603;219;4243
604;604;236;4638
605;605;231;4561
606;606;239;4682
607;607;234;4602
608;608;238;4635
609;609;244;5131
610;610;265;6369
611;611;257;6243
612;612;252;6252
613;613;231;5737
614;614;190;4008
615;615;181;3648
616;616;177;3607
617;617;163;2955
618;618;158;2839
619;619;160;2870
620;620;160;2844
621;621;158;2809
622;622;160;2876
623;623;160;2868
624;624;160;2898
625;625;157;2834
626;626;159;2850
627;627;160;2887
628;628;177;3551
629;629;229;5547
630;630;230;5689
631;631;227;5663
632;632;237;5874
633;633;185;3871
634;634;177;3577
635;635;180;3630
636;636;161;2934
637;637;160;2867
638;638;158;2856
639;639;160;2863
640;640;159;2856
641;641;191;3574
642;642;200;3801
643;643;222;4323
644;644;237;4664
645;645;234;4612
646;646;240;4692
647;647;241;5050
648;648;257;6003
649;649;248;6012
650;650;258;6208
651;651;250;6089
652;652;226;4826
653;653;195;3989
654;654;179;3653
655;655;162;2964
656;656;159;2894
657;657;159;2862
658;658;161;2929
659;659;158;2843
660;660;160;2877
661;661;159;2881
662;662;159;2851
663;663;161;2859
664;664;159;2855
665;665;160;2857
666;666;176;3528
667;667;228;5494
668;668;237;5820
669;669;234;5809
670;670;232;5694
671;671;186;3900
672;672;180;3635
673;673;180;3650
674;674;162;2934
675;675;159;2853
676;676;161;2886
677;677;155;2774
678;678;159;2870
679;679;159;2850
680;680;161;2931
681;681;191;3606
682;682;199;3766
683;683;218;4279
684;684;233;4615
685;685;242;5071
686;686;259;6263
687;687;256;6255
688;688;249;6168
689;689;252;6213
690;690;254;5460
691;691;220;4545
692;692;218;4510
693;693;177;3292
694;694;158;2866
695;695;161;2893
696;696;158;2857
697;697;160;2847
698;698;158;2864
699;699;158;2867
700;700;161;2891
701;701;157;2852
702;702;161;2876
703;703;160;2918
704;704;175;3508
705;705;228;5522
706;706;233;5755
707;707;231;5721
708;708;236;5837
709;709;187;3909
710;710;179;3588
711;711;181;3670
712;712;161;2924
713;713;160;2891
714;714;160;2895
