"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;3;57
2;2;47;975
3;3;100;2389
4;4;100;2392
5;5;100;2397
6;6;99;2375
7;7;80;1639
8;8;80;1653
9;9;80;1651
10;10;80;1638
11;11;79;1614
12;12;57;1119
13;13;40;724
14;14;40;731
15;15;40;715
16;16;40;718
17;17;40;711
18;18;40;726
19;19;40;725
20;20;40;713
21;21;41;746
22;22;60;1472
23;23;60;1480
24;24;60;1477
25;25;59;1438
26;26;40;721
27;27;40;731
28;28;40;725
29;29;40;730
30;30;40;707
31;31;40;721
32;32;40;717
33;33;40;727
34;34;40;710
35;35;40;726
36;36;40;719
37;37;40;706
38;38;40;732
39;39;40;710
40;40;41;765
41;41;61;1516
42;42;83;2024
43;43;100;2384
44;44;99;2351
45;45;80;1646
46;46;80;1652
47;47;80;1620
48;48;80;1634
49;49;80;1656
50;50;80;1633
51;51;79;1634
52;52;57;1127
53;53;40;732
54;54;40;719
55;55;40;728
56;56;40;698
57;57;40;712
58;58;40;734
59;59;41;749
60;60;60;1503
61;61;60;1480
62;62;60;1490
63;63;59;1448
64;64;40;724
65;65;40;726
66;66;40;727
67;67;40;718
68;68;40;711
69;69;40;713
70;70;40;734
71;71;40;715
72;72;40;713
73;73;40;722
74;74;40;703
75;75;40;698
76;76;40;713
77;77;40;716
78;78;41;759
79;79;60;1475
80;80;60;1491
81;81;61;1504
82;82;82;1977
83;83;80;1627
84;84;80;1632
85;85;80;1637
86;86;80;1634
87;87;80;1650
88;88;80;1638
89;89;80;1632
90;90;80;1649
91;91;79;1624
92;92;57;1114
93;93;40;731
94;94;40;729
95;95;40;711
96;96;40;730
97;97;41;762
98;98;60;1487
99;99;60;1473
100;100;60;1481
101;101;59;1448
102;102;40;724
103;103;40;722
104;104;40;716
105;105;40;725
106;106;40;711
107;107;40;714
108;108;40;721
109;109;40;720
110;110;40;739
111;111;40;722
112;112;40;735
113;113;40;728
114;114;40;724
115;115;40;726
116;116;41;767
117;117;60;1505
118;118;60;1472
119;119;60;1472
120;120;59;1442
121;121;41;753
122;122;63;1264
123;123;80;1621
124;124;80;1643
125;125;80;1644
126;126;80;1638
127;127;80;1637
128;128;80;1636
129;129;80;1649
130;130;80;1629
131;131;79;1625
132;132;57;1107
133;133;40;699
134;134;40;713
135;135;41;755
136;136;60;1483
137;137;60;1481
138;138;60;1470
139;139;59;1449
140;140;40;726
141;141;40;729
142;142;40;706
143;143;40;725
144;144;40;721
145;145;40;724
146;146;40;701
147;147;40;723
148;148;40;716
149;149;40;732
150;150;40;735
151;151;40;729
152;152;40;721
153;153;40;722
154;154;41;763
155;155;60;1489
156;156;60;1487
157;157;60;1475
158;158;59;1436
159;159;40;726
160;160;40;735
161;161;41;756
162;162;63;1254
163;163;80;1641
164;164;80;1634
165;165;80;1634
166;166;80;1641
167;167;80;1645
168;168;80;1656
169;169;80;1646
170;170;80;1638
171;171;79;1620
172;172;57;1109
173;173;41;740
174;174;60;1481
175;175;60;1476
176;176;60;1462
177;177;59;1456
178;178;40;724
179;179;40;720
180;180;40;711
181;181;40;711
182;182;40;736
183;183;40;702
184;184;40;724
185;185;40;725
186;186;40;730
187;187;40;720
188;188;40;736
189;189;40;752
190;190;40;719
191;191;40;727
192;192;41;736
193;193;60;1477
194;194;60;1495
195;195;60;1484
196;196;59;1427
197;197;40;707
198;198;40;707
199;199;40;719
200;200;40;724
201;201;41;754
202;202;63;1255
203;203;80;1638
204;204;80;1638
205;205;80;1646
206;206;80;1626
207;207;80;1638
208;208;80;1652
209;209;80;1660
210;210;80;1633
211;211;80;1662
212;212;77;1877
213;213;60;1491
214;214;60;1471
215;215;59;1451
216;216;40;722
217;217;40;726
218;218;40;722
219;219;40;711
220;220;40;709
