"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;78;1979
2;2;132;3592
3;3;160;4204
4;4;163;4217
5;5;158;3619
6;6;140;2715
7;7;140;2708
8;8;140;2725
9;9;140;2689
10;10;140;2712
11;11;140;2719
12;12;133;2573
13;13;120;2246
14;14;120;2258
15;15;113;2123
16;16;100;1847
17;17;100;1776
18;18;100;1793
19;19;100;1786
20;20;129;2914
21;21;160;4079
22;22;160;4129
23;23;159;4049
24;24;132;3021
25;25;100;1825
26;26;100;1824
27;27;100;1803
28;28;100;1813
29;29;100;1803
30;30;100;1778
31;31;100;1811
32;32;100;1769
33;33;100;1803
34;34;100;1800
35;35;100;1784
36;36;100;1776
37;37;100;1797
38;38;100;1782
39;39;129;2893
40;40;160;4075
41;41;160;4114
42;42;167;4242
43;43;151;3423
44;44;120;2257
45;45;127;2421
46;46;140;2734
47;47;140;2708
48;48;140;2744
49;49;140;2708
50;50;140;2705
51;51;139;2672
52;52;134;2557
53;53;120;2284
54;54;120;2263
55;55;113;2083
56;56;100;1818
57;57;100;1827
58;58;129;2912
59;59;160;4097
60;60;160;4076
61;61;160;4045
62;62;131;2968
63;63;100;1797
64;64;100;1827
65;65;100;1823
66;66;100;1791
67;67;100;1806
68;68;100;1811
69;69;100;1813
70;70;100;1772
71;71;100;1818
72;72;100;1812
73;73;100;1790
74;74;100;1808
75;75;100;1823
76;76;100;1828
77;77;128;2877
78;78;161;4106
79;79;160;4047
80;80;160;4103
81;81;131;2969
82;82;107;1924
83;83;120;2274
84;84;120;2236
85;85;127;2447
86;86;140;2708
87;87;140;2718
88;88;140;2740
89;89;139;2705
90;90;141;2741
91;91;140;2705
92;92;133;2545
93;93;120;2262
94;94;120;2272
95;95;113;2100
96;96;129;2890
97;97;160;4069
98;98;160;4102
99;99;160;4099
100;100;131;2962
101;101;100;1802
102;102;100;1822
103;103;100;1808
104;104;100;1799
105;105;100;1816
106;106;100;1815
107;107;100;1792
108;108;100;1810
109;109;100;1803
110;110;100;1797
111;111;100;1805
112;112;100;1761
113;113;100;1785
114;114;100;1804
115;115;129;2900
116;116;160;4067
117;117;160;4070
118;118;160;4062
119;119;131;2987
120;120;100;1827
121;121;100;1788
122;122;107;1937
123;123;120;2270
124;124;120;2278
125;125;127;2409
126;126;140;2724
127;127;139;2691
128;128;141;2739
129;129;140;2703
130;130;139;2705
131;131;141;2729
132;132;133;2555
133;133;120;2271
134;134;148;3336
135;135;174;4414
136;136;160;4100
137;137;160;4090
138;138;131;2982
139;139;100;1795
140;140;100;1805
141;141;100;1805
142;142;100;1814
143;143;100;1808
144;144;100;1794
145;145;100;1814
146;146;100;1815
147;147;100;1808
148;148;100;1819
149;149;100;1801
150;150;100;1785
151;151;100;1800
152;152;100;1812
153;153;129;2891
154;154;159;4063
155;155;161;4101
156;156;159;4046
157;157;132;3000
158;158;100;1790
159;159;100;1798
160;160;100;1799
161;161;100;1779
162;162;107;1947
163;163;120;2256
164;164;120;2269
165;165;127;2421
166;166;140;2679
167;167;140;2731
168;168;140;2705
169;169;140;2730
170;170;140;2729
171;171;140;2729
172;172;161;3583
173;173;180;4520
174;174;181;4546
175;175;173;4345
176;176;131;2972
177;177;100;1805
178;178;100;1812
179;179;100;1785
180;180;100;1795
181;181;100;1778
182;182;100;1801
183;183;100;1800
184;184;100;1815
185;185;100;1801
186;186;100;1791
187;187;100;1788
188;188;100;1810
189;189;100;1778
190;190;100;1792
191;191;129;2917
192;192;160;4076
193;193;160;4108
194;194;160;4059
195;195;131;2980
196;196;100;1772
197;197;100;1805
198;198;100;1780
199;199;100;1804
200;200;100;1805
201;201;100;1823
202;202;107;1952
203;203;120;2261
204;204;120;2265
205;205;127;2418
206;206;140;2723
