"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;53;1438
2;2;96;2709
3;3;108;2945
4;4;140;3527
5;5;120;2743
6;6;100;1987
7;7;100;1996
8;8;100;1989
9;9;100;1989
10;10;100;1990
11;11;83;1620
12;12;64;1180
13;13;60;1078
14;14;60;1076
15;15;60;1079
16;16;60;1080
17;17;60;1085
18;18;60;1077
19;19;60;1097
20;20;80;1833
21;21;100;2595
22;22;100;2597
23;23;100;2592
24;24;80;1854
25;25;60;1062
26;26;60;1079
27;27;60;1078
28;28;60;1089
29;29;60;1072
30;30;60;1098
31;31;60;1083
32;32;60;1094
33;33;60;1091
34;34;60;1081
35;35;60;1077
36;36;60;1078
37;37;60;1086
38;38;60;1069
39;39;80;1847
40;40;100;2627
41;41;117;2998
42;42;136;3419
43;43;120;2759
44;44;100;2003
45;45;100;2004
46;46;100;2001
47;47;100;1995
48;48;100;1999
49;49;100;1992
50;50;100;1993
51;51;83;1619
52;52;64;1173
53;53;60;1073
54;54;60;1095
55;55;60;1092
56;56;60;1071
57;57;60;1086
58;58;80;1841
59;59;100;2622
60;60;100;2578
61;61;100;2594
62;62;80;1814
63;63;60;1063
64;64;60;1097
65;65;60;1080
66;66;60;1074
67;67;60;1092
68;68;60;1082
69;69;60;1060
70;70;60;1063
71;71;60;1096
72;72;60;1066
73;73;60;1080
74;74;60;1076
75;75;60;1071
76;76;60;1100
77;77;80;1827
78;78;100;2597
79;79;100;2602
80;80;100;2573
81;81;97;2247
82;82;96;1914
83;83;100;2001
84;84;100;2010
85;85;100;2007
86;86;100;2004
87;87;100;1978
88;88;100;1987
89;89;100;2007
90;90;100;1992
91;91;83;1615
92;92;64;1192
93;93;60;1076
94;94;60;1090
95;95;60;1092
96;96;80;1822
97;97;100;2613
98;98;100;2602
99;99;100;2627
100;100;80;1827
101;101;60;1087
102;102;60;1092
103;103;60;1067
104;104;60;1085
105;105;60;1074
106;106;60;1076
107;107;60;1068
108;108;60;1095
109;109;60;1078
110;110;60;1084
111;111;60;1087
112;112;60;1082
113;113;60;1080
114;114;60;1090
115;115;80;1852
116;116;100;2599
117;117;100;2570
118;118;100;2583
119;119;80;1850
120;120;60;1078
121;121;77;1478
122;122;96;1924
123;123;100;2005
124;124;100;2005
125;125;100;2004
126;126;100;2013
127;127;100;2003
128;128;100;2020
129;129;100;1994
130;130;100;1993
131;131;83;1614
132;132;64;1175
133;133;60;1062
134;134;80;1849
135;135;100;2596
136;136;100;2585
137;137;100;2589
138;138;80;1851
139;139;60;1071
140;140;60;1079
141;141;60;1062
142;142;60;1083
143;143;60;1059
144;144;60;1075
145;145;60;1080
146;146;60;1072
147;147;60;1072
148;148;60;1072
149;149;60;1067
