"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;53;1406
2;2;118;3075
3;3;167;4044
4;4;179;4297
5;5;160;3611
6;6;141;2850
7;7;140;2814
8;8;139;2817
9;9;140;2838
10;10;141;2841
11;11;124;2452
12;12;104;2016
13;13;87;1606
14;14;80;1459
15;15;80;1463
16;16;80;1431
17;17;80;1422
18;18;79;1434
19;19;81;1454
20;20;99;2158
21;21;120;2948
22;22;120;2967
23;23;120;2987
24;24;101;2250
25;25;80;1440
26;26;80;1435
27;27;80;1445
28;28;80;1429
29;29;80;1451
30;30;80;1455
31;31;80;1455
32;32;80;1433
33;33;79;1401
34;34;81;1461
35;35;80;1426
36;36;80;1439
37;37;80;1439
38;38;80;1436
39;39;99;2159
40;40;120;2958
41;41;135;3297
42;42;156;3817
43;43;154;3476
44;44;140;2808
45;45;140;2833
46;46;141;2832
47;47;139;2808
48;48;140;2830
49;49;140;2812
50;50;139;2813
51;51;125;2468
52;52;104;1990
53;53;86;1586
54;54;81;1437
55;55;80;1448
56;56;80;1456
57;57;79;1425
58;58;100;2172
59;59;120;2963
60;60;120;2990
61;61;120;2968
62;62;101;2211
63;63;80;1449
64;64;80;1453
65;65;80;1445
66;66;80;1455
67;67;80;1460
68;68;80;1440
69;69;80;1442
70;70;80;1445
71;71;80;1451
72;72;79;1413
73;73;81;1455
74;74;80;1465
75;75;80;1435
76;76;80;1440
77;77;99;2152
78;78;120;2972
79;79;120;2939
80;80;120;2978
81;81;115;2570
82;82;117;2297
83;83;133;2658
84;84;140;2793
85;85;140;2813
86;86;139;2780
87;87;140;2820
88;88;139;2811
89;89;139;2811
90;90;140;2825
91;91;126;2526
92;92;103;1963
93;93;87;1595
94;94;80;1438
95;95;80;1429
96;96;98;2162
97;97;121;2984
98;98;120;2974
99;99;120;2983
100;100;101;2227
101;101;80;1438
102;102;80;1459
103;103;80;1432
104;104;80;1443
105;105;79;1432
106;106;81;1455
107;107;80;1440
108;108;80;1449
109;109;80;1446
110;110;80;1436
111;111;80;1452
112;112;80;1448
113;113;80;1442
114;114;80;1434
115;115;99;2152
116;116;120;2969
117;117;120;2969
118;118;120;2950
119;119;101;2230
120;120;80;1454
121;121;95;1781
122;122;115;2261
123;123;133;2667
124;124;141;2843
125;125;137;2779
126;126;141;2809
127;127;140;2806
128;128;140;2828
129;129;140;2824
130;130;140;2829
131;131;124;2459
132;132;105;2021
133;133;86;1590
134;134;98;2147
135;135;121;2966
136;136;119;2942
137;137;120;2960
138;138;101;2261
139;139;80;1448
140;140;80;1450
141;141;80;1438
142;142;80;1444
143;143;80;1455
144;144;80;1467
145;145;80;1462
146;146;80;1442
147;147;79;1429
148;148;81;1460
149;149;80;1436
150;150;80;1445
151;151;80;1446
152;152;80;1420
