"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;105;2645
2;2;144;3612
3;3;159;3846
4;4;160;3862
5;5;132;2795
6;6;119;2311
7;7;121;2370
8;8;120;2359
9;9;119;2322
10;10;120;2371
11;11;86;1581
12;12;80;1447
13;13;80;1447
14;14;80;1447
15;15;80;1452
16;16;80;1450
17;17;80;1448
18;18;80;1452
19;19;80;1436
20;20;109;2557
21;21;120;2975
22;22;120;2933
23;23;119;2945
24;24;92;1857
25;25;80;1445
26;26;80;1442
27;27;80;1429
28;28;80;1442
29;29;80;1455
30;30;80;1449
31;31;80;1435
32;32;80;1452
33;33;80;1434
34;34;80;1443
35;35;80;1421
36;36;80;1456
37;37;80;1438
38;38;80;1432
39;39;109;2554
40;40;120;2973
41;41;153;3732
42;42;162;3954
43;43;130;2758
44;44;120;2344
45;45;121;2391
46;46;120;2356
47;47;120;2365
48;48;119;2364
49;49;121;2366
50;50;120;2372
51;51;85;1568
52;52;80;1430
53;53;80;1438
54;54;80;1426
55;55;80;1458
56;56;80;1433
57;57;80;1450
58;58;109;2574
59;59;119;2924
60;60;121;2975
61;61;120;2954
62;62;91;1868
63;63;80;1427
64;64;80;1410
65;65;80;1476
66;66;80;1443
67;67;80;1439
68;68;80;1458
69;69;80;1432
70;70;80;1429
71;71;80;1446
72;72;80;1443
73;73;80;1440
74;74;80;1448
75;75;80;1437
76;76;79;1415
77;77;110;2546
78;78;120;2943
79;79;120;2968
80;80;120;2952
81;81;125;2665
82;82;120;2348
83;83;121;2390
84;84;119;2355
85;85;120;2369
86;86;120;2327
87;87;120;2383
88;88;121;2385
89;89;119;2341
90;90;121;2377
91;91;85;1552
92;92;80;1442
93;93;80;1428
94;94;80;1472
95;95;80;1442
96;96;109;2533
97;97;120;2946
98;98;120;2953
99;99;120;2975
100;100;91;1853
101;101;80;1456
102;102;80;1444
103;103;80;1449
104;104;80;1447
105;105;80;1442
106;106;80;1468
107;107;80;1439
108;108;80;1447
109;109;80;1435
110;110;80;1451
111;111;80;1415
112;112;80;1440
113;113;80;1445
114;114;80;1434
115;115;109;2553
116;116;119;2932
117;117;120;2975
118;118;120;2966
119;119;91;1864
120;120;80;1436
121;121;113;2201
122;122;122;2393
123;123;120;2363
124;124;120;2371
125;125;119;2327
126;126;120;2376
127;127;120;2360
128;128;121;2365
129;129;120;2342
130;130;119;2374
131;131;86;1556
132;132;80;1447
133;133;80;1458
134;134;108;2502
135;135;121;2999
136;136;119;2955
137;137;120;2958
138;138;91;1843
139;139;80;1436
140;140;80;1422
141;141;80;1441
142;142;80;1453
143;143;80;1440
144;144;80;1434
145;145;80;1471
146;146;80;1419
147;147;80;1453
148;148;80;1430
149;149;80;1440
150;150;80;1429
151;151;80;1445
152;152;80;1406
153;153;109;2525
154;154;120;2961
155;155;120;2962
156;156;120;2937
157;157;91;1850
158;158;80;1451
159;159;80;1418
160;160;80;1446
161;161;114;2236
