"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;61;2931
2;2;91;4414
3;3;72;2960
4;4;70;2800
5;5;74;3033
6;6;70;2693
7;7;68;2619
8;8;73;2844
9;9;70;2666
10;10;68;2578
11;11;69;2667
12;12;73;2859
13;13;86;3836
14;14;89;3930
15;15;91;4096
16;16;72;2825
17;17;72;2839
18;18;77;3214
19;19;76;3005
20;20;75;2905
21;21;64;2405
22;22;71;2725
23;23;71;2732
24;24;71;2720
25;25;70;2727
26;26;91;4135
27;27;96;4459
28;28;80;3386
29;29;71;2733
30;30;76;3058
31;31;80;3316
32;32;71;2730
33;33;67;2546
34;34;72;2782
35;35;71;2788
36;36;69;2612
37;37;73;2889
38;38;78;3261
39;39;94;4223
40;40;85;3718
41;41;80;3385
42;42;73;2880
43;43;71;2781
44;44;83;3536
45;45;73;2832
46;46;72;2749
47;47;68;2549
48;48;68;2584
49;49;74;2921
50;50;81;3449
51;51;86;3833
52;52;82;3482
53;53;82;3568
54;54;75;2993
55;55;70;2709
56;56;81;3430
57;57;73;2884
58;58;69;2657
59;59;69;2630
60;60;70;2692
61;61;69;2651
62;62;76;3165
63;63;76;3126
64;64;91;4171
65;65;91;4054
66;66;73;2850
67;67;68;2599
68;68;72;2768
69;69;81;3402
70;70;78;3197
71;71;69;2641
72;72;70;2704
73;73;70;2681
74;74;79;3231
75;75;77;3163
76;76;86;3749
77;77;95;4393
78;78;71;2783
79;79;71;2729
80;80;70;2720
81;81;75;3054
82;82;81;3425
83;83;69;2630
84;84;69;2622
85;85;69;2678
86;86;72;2814
87;87;80;3422
88;88;77;3137
89;89;90;4169
90;90;90;4030
91;91;69;2631
92;92;72;2803
93;93;71;2746
94;94;77;3171
95;95;77;3244
96;96;70;2709
97;97;75;2925
98;98;70;2706
99;99;70;2648
100;100;79;3294
101;101;92;4202
102;102;93;4263
103;103;75;3074
104;104;69;2652
105;105;70;2723
106;106;78;3306
107;107;76;3083
108;108;68;2552
109;109;69;2645
110;110;68;2574
111;111;71;2746
112;112;81;3463
113;113;90;4039
114;114;84;3617
115;115;78;3238
116;116;72;2877
117;117;76;3036
118;118;80;3339
119;119;70;2663
120;120;70;2699
121;121;68;2591
122;122;75;2896
123;123;71;2756
124;124;73;2985
125;125;90;4032
126;126;89;3994
127;127;86;3713
128;128;69;2692
129;129;77;3075
130;130;81;3459
131;131;70;2681
132;132;68;2606
133;133;70;2650
134;134;71;2732
135;135;69;2628
136;136;74;2969
137;137;85;3676
138;138;92;4170
