"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;2;77
2;2;13;548
3;3;29;1446
4;4;24;1092
5;5;20;804
6;6;21;859
7;7;20;804
8;8;20;784
9;9;22;898
10;10;17;669
11;11;22;876
12;12;21;860
13;13;21;856
14;14;21;866
15;15;20;825
16;16;30;1466
17;17;24;1089
18;18;19;750
19;19;22;914
20;20;21;871
21;21;18;718
22;22;19;763
23;23;24;1010
24;24;19;755
25;25;20;810
26;26;21;888
27;27;19;780
28;28;29;1463
29;29;24;1122
30;30;22;911
31;31;19;775
32;32;20;807
33;33;18;717
34;34;20;813
35;35;20;794
36;36;22;931
37;37;20;803
38;38;19;760
39;39;20;807
40;40;29;1400
41;41;28;1331
42;42;19;772
43;43;19;764
44;44;21;864
45;45;20;823
46;46;19;750
47;47;19;759
48;48;19;767
49;49;22;892
50;50;20;805
51;51;19;741
52;52;21;902
53;53;31;1536
54;54;25;1148
55;55;18;714
56;56;22;898
57;57;20;808
58;58;20;827
59;59;19;766
60;60;19;748
61;61;22;905
62;62;20;802
63;63;21;851
64;64;25;1150
65;65;28;1367
66;66;19;787
67;67;19;778
68;68;19;755
69;69;20;800
70;70;18;728
71;71;20;795
72;72;19;743
73;73;19;762
74;74;21;840
75;75;20;802
76;76;22;922
77;77;31;1538
78;78;25;1136
79;79;21;847
80;80;19;759
81;81;20;826
82;82;19;775
83;83;20;805
84;84;20;780
85;85;19;755
86;86;19;761
87;87;18;718
88;88;20;807
89;89;23;972
90;90;30;1485
91;91;22;966
92;92;20;816
93;93;19;765
94;94;19;774
95;95;22;913
96;96;19;744
97;97;19;791
98;98;22;902
99;99;18;728
100;100;19;768
101;101;23;986
102;102;29;1443
103;103;23;1039
104;104;20;827
105;105;20;794
106;106;19;758
107;107;19;760
108;108;20;830
109;109;20;814
110;110;20;806
111;111;20;812
112;112;19;770
113;113;20;821
114;114;27;1284
115;115;28;1365
116;116;19;773
117;117;22;903
118;118;20;819
119;119;18;715
120;120;22;908
121;121;21;877
122;122;20;818
123;123;21;877
124;124;18;716
125;125;20;817
126;126;19;752
127;127;23;995
128;128;28;1377
129;129;21;885
130;130;20;819
131;131;19;757
132;132;19;772
133;133;21;863
134;134;21;854
135;135;20;805
136;136;22;911
137;137;21;832
138;138;19;759
139;139;25;1161
140;140;30;1503
141;141;20;815
142;142;21;860
143;143;20;828
144;144;21;855
145;145;21;855
146;146;19;766
147;147;21;844
148;148;21;858
149;149;20;821
150;150;19;745
151;151;24;1094
152;152;31;1519
153;153;18;709
154;154;19;744
155;155;20;824
156;156;20;798
157;157;18;719
158;158;22;906
159;159;19;768
160;160;20;793
161;161;21;869
162;162;18;720
163;163;19;751
164;164;22;926
165;165;30;1483
166;166;25;1138
167;167;21;881
168;168;21;874
169;169;20;782
170;170;19;758
171;171;19;752
172;172;19;765
173;173;21;870
174;174;20;826
175;175;22;902
176;176;18;721
177;177;26;1197
178;178;30;1474
179;179;19;767
180;180;18;728
181;181;20;793
182;182;20;836
183;183;19;775
184;184;23;967
185;185;19;740
186;186;22;913
187;187;20;817
188;188;20;796
189;189;23;1000
190;190;28;1392
191;191;21;917
192;192;21;872
193;193;20;799
194;194;21;872
195;195;21;840
196;196;19;782
197;197;21;849
198;198;20;779
199;199;21;862
200;200;20;804
201;201;20;826
202;202;26;1215
203;203;29;1414
204;204;21;859
205;205;20;816
206;206;21;874
207;207;20;824
208;208;19;752
209;209;21;845
210;210;21;849
211;211;21;873
212;212;22;897
213;213;19;767
214;214;31;1522
215;215;27;1255
216;216;21;853
217;217;18;718
218;218;20;825
219;219;19;752
220;220;20;820
221;221;19;757
222;222;22;901
223;223;21;853
224;224;19;755
225;225;22;968
226;226;30;1487
227;227;22;938
228;228;19;760
229;229;19;751
230;230;21;840
231;231;21;870
232;232;19;763
233;233;20;802
234;234;21;865
235;235;21;879
236;236;19;781
237;237;20;827
238;238;29;1463
239;239;25;1152
240;240;20;814
241;241;19;772
242;242;21;849
243;243;19;764
244;244;20;802
245;245;21;844
246;246;20;831
247;247;20;803
248;248;19;753
249;249;25;1132
250;250;29;1451
251;251;20;808
252;252;22;924
253;253;19;782
254;254;20;828
255;255;19;761
256;256;19;765
257;257;20;799
258;258;21;852
259;259;20;798
260;260;21;858
261;261;25;1150
262;262;30;1492
263;263;21;836
264;264;21;851
265;265;23;956
266;266;20;808
267;267;20;805
268;268;20;810
269;269;20;817
270;270;21;854
271;271;20;820
272;272;21;851
273;273;23;995
274;274;30;1498
275;275;25;1121
276;276;19;775
277;277;22;922
278;278;21;856
279;279;20;818
280;280;18;703
281;281;18;713
282;282;22;921
283;283;21;876
284;284;18;725
285;285;20;807
286;286;32;1585
287;287;25;1153
288;288;20;809
289;289;21;866
290;290;19;752
291;291;21;851
292;292;21;856
293;293;19;767
294;294;18;730
295;295;20;807
296;296;18;707
297;297;24;1085
298;298;30;1476
299;299;23;975
300;300;19;757
301;301;19;753
302;302;22;885
303;303;20;803
304;304;21;843
305;305;20;820
306;306;18;718
307;307;21;843
308;308;18;722
309;309;20;799
310;310;17;659
311;311;31;1512
312;312;23;1066
313;313;20;809
314;314;19;771
315;315;20;809
316;316;19;740
317;317;21;871
318;318;20;820
319;319;20;789
320;320;18;717
321;321;19;769
322;322;22;906
323;323;21;840
324;324;29;1467
325;325;25;1145
326;326;19;734
327;327;19;753
328;328;22;897
329;329;20;809
330;330;19;756
331;331;21;864
332;332;23;963
333;333;20;829
334;334;19;761
335;335;21;852
336;336;29;1464
337;337;26;1212
338;338;18;694
339;339;20;801
340;340;18;723
341;341;20;802
342;342;22;883
343;343;20;814
344;344;20;803
345;345;21;845
346;346;20;803
347;347;18;735
348;348;28;1395
349;349;26;1214
350;350;21;842
351;351;19;757
352;352;21;874
353;353;21;847
354;354;20;831
355;355;19;772
356;356;20;831
357;357;21;842
358;358;20;805
359;359;20;813
360;360;19;768
361;361;27;1292
362;362;27;1291
363;363;20;789
364;364;22;924
365;365;22;904
366;366;20;818
367;367;19;765
368;368;19;767
369;369;20;790
370;370;21;858
371;371;21;878
372;372;20;803
373;373;28;1337
374;374;29;1367
375;375;21;874
376;376;20;818
377;377;20;810
378;378;20;799
379;379;19;734
380;380;20;814
381;381;22;918
382;382;19;766
383;383;21;858
384;384;20;805
385;385;27;1285
386;386;29;1406
387;387;20;822
388;388;20;821
389;389;20;811
390;390;21;856
391;391;21;861
392;392;22;891
393;393;21;883
394;394;19;744
395;395;19;762
396;396;21;863
397;397;20;788
398;398;22;980
399;399;30;1516
400;400;22;905
401;401;20;792
402;402;22;906
403;403;18;716
404;404;20;809
405;405;19;765
406;406;21;823
407;407;20;806
408;408;21;873
409;409;19;749
410;410;21;864
411;411;26;1255
412;412;28;1373
413;413;22;896
414;414;18;738
415;415;21;849
416;416;21;870
417;417;20;810
418;418;22;901
419;419;19;759
420;420;20;818
421;421;20;803
422;422;21;895
423;423;30;1482
424;424;23;1032
425;425;19;763
426;426;21;850
427;427;21;839
428;428;18;715
429;429;21;847
430;430;20;835
431;431;19;753
432;432;20;816
433;433;20;798
434;434;19;776
435;435;27;1256
436;436;29;1415
437;437;19;746
438;438;20;816
439;439;20;815
440;440;21;855
441;441;20;830
442;442;19;741
443;443;21;851
444;444;19;761
445;445;20;799
446;446;20;827
447;447;21;876
448;448;26;1221
449;449;30;1484
450;450;21;838
451;451;19;756
452;452;19;742
453;453;20;816
454;454;21;861
455;455;21;842
456;456;19;760
457;457;21;862
458;458;20;812
459;459;21;863
460;460;26;1185
461;461;30;1477
462;462;21;830
463;463;22;895
464;464;19;757
465;465;20;827
466;466;20;789
467;467;20;812
468;468;21;841
469;469;21;853
470;470;20;810
471;471;20;800
472;472;27;1284
473;473;29;1433
474;474;24;1004
475;475;20;798
476;476;22;926
477;477;21;860
478;478;19;755
479;479;21;850
480;480;21;834
481;481;21;850
482;482;19;756
483;483;20;802
484;484;22;938
485;485;32;1610
486;486;22;973
487;487;20;818
488;488;20;822
489;489;20;794
490;490;19;775
491;491;21;862
492;492;19;731
493;493;20;816
494;494;20;807
495;495;22;904
496;496;19;758
497;497;24;1062
498;498;30;1509
499;499;22;977
500;500;20;820
501;501;21;864
502;502;20;831
503;503;20;776
504;504;21;861
505;505;19;780
506;506;20;817
507;507;21;863
508;508;21;858
509;509;19;759
510;510;20;793
511;511;29;1427
512;512;24;1116
513;513;19;744
514;514;20;808
515;515;20;813
516;516;20;810
517;517;20;793
518;518;19;762
519;519;20;823
520;520;20;800
521;521;19;762
522;522;20;812
523;523;20;811
524;524;28;1394
525;525;27;1268
526;526;22;935
527;527;20;820
528;528;20;794
529;529;20;804
530;530;21;858
531;531;19;753
532;532;21;856
533;533;20;788
534;534;21;845
535;535;20;815
536;536;22;906
537;537;30;1536
538;538;25;1116
539;539;19;758
540;540;20;832
541;541;21;859
542;542;20;803
543;543;20;836
544;544;20;795
545;545;18;745
546;546;20;820
547;547;18;707
548;548;20;808
549;549;21;854
550;550;29;1415
551;551;25;1172
552;552;20;830
553;553;20;801
554;554;19;763
555;555;20;805
556;556;23;938
557;557;21;888
558;558;20;789
559;559;20;795
560;560;18;719
561;561;20;795
562;562;27;1295
563;563;28;1336
564;564;22;917
565;565;19;751
566;566;22;893
567;567;19;788
568;568;21;842
569;569;20;809
570;570;20;807
571;571;21;872
572;572;19;785
573;573;19;756
574;574;22;922
575;575;29;1448
576;576;24;1075
577;577;20;801
578;578;21;855
579;579;18;712
580;580;21;848
581;581;20;806
582;582;21;853
583;583;19;748
584;584;20;811
585;585;19;777
586;586;21;837
587;587;26;1186
588;588;30;1494
589;589;20;804
590;590;18;708
591;591;19;756
592;592;19;751
593;593;21;877
594;594;19;768
595;595;20;793
596;596;20;803
597;597;22;904
598;598;19;772
599;599;20;823
600;600;23;989
601;601;31;1549
602;602;24;1041
603;603;19;739
604;604;20;813
605;605;21;861
606;606;20;813
607;607;18;708
608;608;21;867
609;609;19;754
610;610;21;853
611;611;19;741
612;612;20;847
613;613;30;1513
614;614;23;1013
615;615;20;823
616;616;20;806
617;617;19;755
618;618;20;804
619;619;19;778
620;620;19;749
621;621;20;820
622;622;20;813
623;623;19;762
624;624;25;1109
625;625;30;1464
626;626;19;748
627;627;20;816
628;628;19;772
629;629;20;829
630;630;20;807
631;631;20;820
632;632;18;734
633;633;20;817
634;634;22;908
635;635;20;811
636;636;27;1322
637;637;26;1212
638;638;19;758
639;639;20;809
640;640;17;674
641;641;20;806
642;642;19;760
643;643;18;708
644;644;21;861
645;645;20;820
646;646;21;865
647;647;20;804
648;648;20;813
649;649;31;1547
650;650;25;1145
651;651;20;824
652;652;19;763
653;653;21;867
654;654;20;806
655;655;20;804
656;656;20;797
657;657;20;817
658;658;20;819
659;659;19;753
660;660;20;814
661;661;29;1467
662;662;28;1312
663;663;19;747
664;664;19;760
665;665;21;855
666;666;20;828
667;667;20;813
668;668;20;805
669;669;19;759
670;670;20;798
671;671;19;771
672;672;19;769
673;673;29;1409
674;674;26;1221
675;675;19;779
676;676;20;794
677;677;19;763
678;678;20;794
679;679;19;767
680;680;19;772
681;681;21;843
682;682;20;788
683;683;21;875
684;684;20;811
685;685;21;851
686;686;24;1145
687;687;29;1386
688;688;20;807
689;689;20;806
690;690;20;829
691;691;21;851
692;692;19;783
693;693;20;816
694;694;20;808
695;695;21;842
696;696;22;917
697;697;21;833
698;698;25;1169
699;699;30;1477
700;700;21;854
701;701;19;737
702;702;19;773
703;703;20;820
704;704;21;865
705;705;19;767
706;706;19;760
707;707;21;872
708;708;20;818
709;709;19;755
710;710;20;816
711;711;29;1403
712;712;27;1305
713;713;20;789
714;714;19;742
715;715;21;856
716;716;20;817
717;717;20;795
718;718;19;758
719;719;21;876
720;720;18;708
721;721;20;835
722;722;21;837
723;723;22;903
724;724;26;1254
725;725;29;1412
726;726;20;802
727;727;20;808
728;728;22;917
729;729;18;705
730;730;21;882
731;731;20;800
732;732;20;804
733;733;21;874
734;734;20;794
735;735;21;872
736;736;19;782
737;737;25;1182
738;738;29;1420
739;739;21;865
740;740;20;803
741;741;20;804
742;742;20;810
743;743;19;762
744;744;22;913
745;745;20;793
746;746;22;914
747;747;20;813
748;748;19;758
749;749;18;722
750;750;25;1148
751;751;32;1580
