"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;25;1267
2;2;83;4271
3;3;80;3621
4;4;65;2628
5;5;59;2158
6;6;66;2489
7;7;65;2470
8;8;64;2412
9;9;65;2426
10;10;64;2426
11;11;66;2454
12;12;65;2431
13;13;67;2611
14;14;82;3531
15;15;93;4416
16;16;86;3915
17;17;69;2741
18;18;65;2441
19;19;64;2410
20;20;65;2432
21;21;63;2323
22;22;64;2380
23;23;65;2424
24;24;66;2534
25;25;66;2492
26;26;80;3424
27;27;95;4535
28;28;92;4139
29;29;73;2966
30;30;65;2451
31;31;67;2553
32;32;66;2505
33;33;64;2438
34;34;67;2532
35;35;67;2523
36;36;65;2459
37;37;71;2800
38;38;83;3749
39;39;89;4010
40;40;84;3731
41;41;73;2955
42;42;65;2440
43;43;61;2219
44;44;64;2400
45;45;65;2487
46;46;67;2574
47;47;63;2327
48;48;63;2360
49;49;71;2822
50;50;83;3647
51;51;83;3644
52;52;71;2830
53;53;83;3653
54;54;77;3281
55;55;65;2433
56;56;64;2426
57;57;63;2348
58;58;64;2450
59;59;66;2482
60;60;62;2316
61;61;64;2395
62;62;77;3191
63;63;89;4118
64;64;75;3131
65;65;69;2721
66;66;76;3220
67;67;74;3095
68;68;68;2639
69;69;63;2293
70;70;67;2538
71;71;63;2310
72;72;65;2461
73;73;65;2464
74;74;64;2424
75;75;78;3329
76;76;92;4275
77;77;69;2766
78;78;73;2984
79;79;82;3668
80;80;72;2848
81;81;65;2465
82;82;66;2527
83;83;65;2458
84;84;66;2494
85;85;63;2341
86;86;64;2434
87;87;80;3436
88;88;89;4020
89;89;74;3003
90;90;76;3222
91;91;79;3445
92;92;64;2455
93;93;65;2476
94;94;66;2503
95;95;66;2508
96;96;63;2307
97;97;65;2436
98;98;68;2577
99;99;66;2487
100;100;72;2916
101;101;91;4207
102;102;83;3671
103;103;79;3340
104;104;77;3203
105;105;64;2390
106;106;66;2485
107;107;66;2476
108;108;64;2365
109;109;66;2499
110;110;63;2352
111;111;65;2471
112;112;67;2613
113;113;86;3825
114;114;87;3953
115;115;78;3373
116;116;77;3237
117;117;65;2430
118;118;66;2487
119;119;68;2546
120;120;63;2412
121;121;65;2438
122;122;66;2462
123;123;63;2318
124;124;66;2551
125;125;80;3480
126;126;85;3852
127;127;87;3940
128;128;80;3479
129;129;67;2528
130;130;65;2483
131;131;65;2417
132;132;64;2403
133;133;65;2488
134;134;64;2382
135;135;66;2487
136;136;70;2829
137;137;81;3465
138;138;80;3466
139;139;84;3748
140;140;82;3620
141;141;69;2690
142;142;67;2524
143;143;65;2438
144;144;62;2281
145;145;66;2506
146;146;61;2228
147;147;64;2422
148;148;65;2414
149;149;76;3310
150;150;91;4200
151;151;77;3289
152;152;82;3657
153;153;71;2914
154;154;63;2331
155;155;66;2495
156;156;66;2533
157;157;64;2393
158;158;64;2412
159;159;64;2394
160;160;70;2752
161;161;75;3100
162;162;74;3089
163;163;92;4274
164;164;84;3719
165;165;67;2628
166;166;65;2444
167;167;64;2388
168;168;64;2368
169;169;66;2519
170;170;64;2395
171;171;62;2331
172;172;65;2449
173;173;66;2512
174;174;73;3030
175;175;87;3865
176;176;88;3989
177;177;74;3126
178;178;73;3008
179;179;65;2450
180;180;65;2466
181;181;66;2499
182;182;65;2409
183;183;65;2455
184;184;64;2414
185;185;65;2436
186;186;69;2711
187;187;87;3958
188;188;86;3927
189;189;77;3255
190;190;72;2893
191;191;74;3065
192;192;66;2534
193;193;65;2398
194;194;64;2381
195;195;64;2373
196;196;67;2547
197;197;67;2552
198;198;70;2746
199;199;82;3602
200;200;89;4101
201;201;80;3479
202;202;72;2998
203;203;70;2845
204;204;66;2510
205;205;65;2431
206;206;65;2439
207;207;64;2418
208;208;66;2493
209;209;65;2455
210;210;67;2543
211;211;76;3171
212;212;71;2895
213;213;92;4235
214;214;81;3537
215;215;73;3029
216;216;72;2818
217;217;65;2456
218;218;66;2517
219;219;64;2417
220;220;63;2391
221;221;67;2443
222;222;66;2440
223;223;71;2955
224;224;73;3022
225;225;94;4503
226;226;77;3303
227;227;75;3075
228;228;69;2731
229;229;68;2565
230;230;64;2450
231;231;66;2441
232;232;64;2414
233;233;63;2339
234;234;71;2809
235;235;76;3134
236;236;70;2795
237;237;88;3984
238;238;82;3612
239;239;70;2683
240;240;78;3271
241;241;72;2921
242;242;64;2433
243;243;63;2333
244;244;66;2508
245;245;65;2440
246;246;66;2519
247;247;74;3053
248;248;70;2822
249;249;86;3825
250;250;84;3788
251;251;70;2749
252;252;75;3129
253;253;72;2851
254;254;65;2440
255;255;66;2567
256;256;67;2511
257;257;65;2461
258;258;70;2809
259;259;76;3150
260;260;68;2635
261;261;77;3240
262;262;85;3852
263;263;73;3022
264;264;71;2854
265;265;77;3185
266;266;64;2449
267;267;66;2483
268;268;65;2480
269;269;65;2486
270;270;66;2570
271;271;77;3240
272;272;68;2659
273;273;79;3397
274;274;90;4117
275;275;72;2890
276;276;66;2501
277;277;66;2495
278;278;74;3115
279;279;68;2667
280;280;64;2368
281;281;66;2537
282;282;67;2556
283;283;67;2563
