"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;28;1424
2;2;48;2631
3;3;26;935
4;4;26;918
5;5;31;1151
6;6;37;1390
7;7;35;1308
8;8;34;1268
9;9;34;1258
10;10;34;1263
11;11;34;1255
12;12;37;1397
13;13;42;1808
14;14;50;2269
15;15;55;2626
16;16;36;1366
17;17;36;1341
18;18;35;1289
19;19;36;1370
20;20;34;1235
21;21;35;1283
22;22;34;1282
23;23;35;1311
24;24;35;1310
25;25;38;1472
26;26;53;2605
27;27;50;2300
28;28;44;1940
29;29;35;1308
30;30;35;1289
31;31;34;1262
32;32;37;1409
33;33;34;1256
34;34;36;1318
35;35;34;1241
36;36;35;1297
37;37;35;1322
38;38;45;1989
39;39;44;1899
40;40;53;2523
41;41;44;1929
42;42;36;1365
43;43;34;1268
44;44;37;1397
45;45;36;1407
46;46;34;1294
47;47;35;1336
48;48;36;1377
49;49;35;1297
50;50;34;1250
51;51;45;1994
52;52;53;2558
53;53;51;2384
54;54;34;1259
55;55;36;1367
56;56;34;1292
57;57;36;1376
58;58;35;1305
59;59;34;1251
60;60;35;1321
61;61;36;1382
62;62;34;1286
63;63;46;1999
64;64;41;1729
65;65;53;2504
66;66;47;2072
67;67;35;1276
68;68;34;1241
69;69;34;1261
70;70;35;1266
71;71;35;1342
72;72;34;1206
73;73;33;1202
74;74;38;1534
75;75;45;1978
76;76;36;1389
77;77;40;1632
78;78;54;2611
79;79;39;1575
80;80;34;1258
81;81;36;1350
82;82;33;1230
83;83;34;1276
84;84;35;1350
85;85;34;1250
86;86;38;1494
87;87;45;1969
88;88;35;1339
89;89;36;1370
90;90;42;1773
91;91;55;2681
92;92;36;1344
93;93;36;1337
94;94;34;1240
95;95;35;1293
96;96;36;1361
97;97;35;1289
98;98;38;1449
99;99;43;1842
100;100;42;1770
101;101;36;1343
102;102;35;1302
103;103;43;1893
104;104;50;2386
105;105;40;1611
106;106;36;1335
107;107;35;1307
108;108;36;1374
109;109;34;1289
110;110;34;1316
111;111;36;1357
112;112;38;1537
113;113;45;1973
114;114;35;1336
115;115;45;2003
116;116;55;2614
117;117;36;1351
118;118;35;1324
119;119;37;1397
120;120;34;1253
121;121;34;1306
122;122;35;1302
123;123;35;1314
124;124;43;1829
125;125;43;1840
126;126;34;1257
127;127;46;2062
128;128;51;2377
129;129;39;1593
130;130;35;1270
131;131;35;1292
132;132;35;1314
133;133;34;1228
134;134;35;1303
135;135;35;1317
136;136;36;1354
137;137;43;1905
138;138;42;1731
139;139;35;1315
140;140;45;1984
141;141;50;2317
142;142;41;1667
143;143;36;1335
144;144;37;1412
145;145;36;1359
146;146;34;1247
147;147;33;1242
148;148;35;1263
149;149;34;1281
150;150;43;1919
151;151;42;1736
152;152;43;1894
153;153;53;2541
154;154;38;1525
155;155;35;1304
156;156;35;1320
157;157;36;1344
158;158;35;1300
159;159;34;1221
160;160;36;1355
161;161;34;1234
162;162;37;1488
163;163;45;1992
164;164;43;1878
165;165;51;2262
166;166;43;1857
167;167;34;1243
168;168;35;1285
169;169;36;1373
170;170;34;1269
171;171;34;1255
172;172;35;1291
173;173;35;1286
174;174;35;1289
175;175;37;1461
176;176;50;2356
177;177;47;2102
178;178;46;2064
179;179;39;1569
180;180;34;1238
181;181;33;1186
182;182;36;1357
183;183;36;1315
184;184;36;1342
185;185;35;1296
186;186;35;1310
187;187;38;1557
188;188;54;2640
189;189;47;2093
190;190;43;1874
191;191;34;1302
192;192;35;1340
193;193;34;1255
194;194;36;1334
195;195;33;1236
196;196;36;1358
197;197;35;1312
198;198;33;1186
199;199;35;1284
200;200;39;1575
201;201;61;3092
202;202;48;2236
203;203;36;1360
204;204;36;1370
205;205;39;1486
206;206;34;1255
207;207;36;1347
208;208;34;1229
209;209;34;1238
210;210;35;1317
211;211;36;1339
212;212;39;1597
213;213;54;2570
214;214;48;2164
215;215;46;1992
