"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;48;2570
2;2;56;2708
3;3;41;1585
4;4;38;1430
5;5;46;1746
6;6;42;1564
7;7;46;1722
8;8;44;1634
9;9;45;1709
10;10;45;1715
11;11;44;1684
12;12;45;1691
13;13;64;3033
14;14;68;3283
15;15;46;1780
16;16;45;1733
17;17;46;1767
18;18;48;1875
19;19;44;1646
20;20;44;1610
21;21;44;1655
22;22;44;1674
23;23;45;1702
24;24;44;1614
25;25;53;2304
26;26;62;2838
27;27;61;2867
28;28;45;1740
29;29;44;1662
30;30;45;1705
31;31;45;1673
32;32;41;1528
33;33;44;1654
34;34;47;1799
35;35;46;1754
36;36;45;1699
37;37;51;2128
38;38;63;2926
39;39;57;2543
40;40;54;2280
41;41;44;1672
42;42;45;1770
43;43;44;1665
44;44;44;1669
45;45;45;1728
46;46;45;1684
47;47;44;1633
48;48;43;1629
49;49;51;2150
50;50;54;2348
51;51;50;2115
52;52;59;2630
53;53;53;2302
54;54;46;1750
55;55;42;1594
56;56;45;1709
57;57;45;1681
58;58;45;1745
59;59;41;1529
60;60;49;1887
61;61;51;2162
62;62;55;2337
63;63;48;1892
64;64;57;2528
65;65;56;2473
66;66;50;2044
67;67;46;1740
68;68;45;1744
69;69;45;1700
70;70;45;1693
71;71;43;1601
72;72;44;1652
73;73;47;1800
74;74;51;2106
75;75;55;2351
76;76;45;1711
77;77;60;2811
78;78;57;2578
79;79;46;1767
80;80;46;1780
81;81;46;1768
82;82;47;1846
83;83;42;1580
84;84;44;1645
85;85;44;1691
86;86;57;2476
87;87;52;2158
88;88;49;1959
89;89;66;3108
90;90;52;2219
91;91;45;1714
92;92;45;1730
93;93;44;1651
94;94;46;1736
95;95;43;1590
96;96;44;1694
97;97;45;1685
98;98;52;2181
99;99;52;2229
100;100;50;2111
101;101;60;2818
102;102;54;2321
103;103;44;1709
104;104;43;1643
105;105;49;1870
106;106;44;1661
107;107;44;1666
108;108;43;1608
109;109;46;1729
110;110;44;1643
111;111;52;2175
112;112;59;2665
113;113;58;2546
114;114;57;2453
115;115;45;1731
116;116;45;1714
117;117;43;1627
118;118;45;1710
119;119;44;1626
120;120;43;1612
121;121;46;1764
122;122;44;1654
123;123;46;1795
124;124;59;2702
125;125;73;3547
126;126;51;2144
127;127;44;1628
128;128;46;1729
129;129;44;1666
130;130;47;1754
131;131;45;1691
132;132;43;1626
133;133;45;1672
134;134;45;1711
135;135;46;1743
136;136;46;1792
137;137;65;3049
138;138;65;3045
139;139;48;1962
140;140;46;1729
141;141;45;1746
142;142;45;1704
143;143;47;1801
144;144;43;1632
145;145;45;1703
146;146;43;1632
147;147;47;1796
148;148;52;2183
149;149;54;2319
150;150;64;2995
151;151;54;2414
152;152;44;1656
153;153;45;1718
154;154;47;1793
155;155;46;1767
156;156;45;1708
157;157;45;1708
158;158;48;1855
159;159;44;1683
160;160;48;1956
161;161;53;2270
162;162;56;2433
163;163;58;2647
164;164;48;1976
165;165;43;1601
166;166;46;1709
167;167;44;1668
168;168;46;1757
169;169;44;1650
170;170;44;1680
171;171;45;1713
172;172;43;1619
173;173;44;1656
174;174;56;2455
175;175;70;3393
176;176;56;2480
177;177;46;1786
178;178;43;1634
179;179;46;1762
180;180;45;1717
181;181;45;1701
182;182;46;1712
183;183;46;1732
184;184;42;1557
185;185;45;1714
186;186;47;1843
187;187;69;3378
188;188;68;3202
189;189;46;1744
190;190;46;1758
191;191;43;1614
192;192;42;1542
193;193;45;1705
194;194;45;1739
195;195;45;1735
196;196;44;1659
197;197;45;1715
198;198;51;2078
199;199;76;3789
200;200;57;2507
201;201;44;1639
202;202;44;1666
203;203;45;1762
204;204;45;1710
205;205;43;1635
206;206;46;1778
207;207;45;1713
208;208;46;1720
209;209;46;1773
210;210;46;1772
211;211;62;2881
212;212;69;3307
213;213;51;2062
214;214;46;1732
215;215;46;1722
216;216;45;1685
217;217;45;1722
218;218;45;1713
219;219;45;1729
220;220;45;1700
221;221;44;1669
222;222;43;1621
223;223;53;2273
224;224;70;3412
225;225;59;2611
226;226;45;1732
227;227;45;1718
228;228;44;1664
229;229;43;1618
230;230;48;1844
231;231;46;1800
232;232;45;1726
233;233;48;1821
234;234;43;1621
235;235;45;1689
236;236;71;3457
237;237;63;2951
238;238;46;1760
239;239;45;1707
240;240;48;1866
241;241;45;1731
242;242;45;1722
243;243;46;1782
244;244;44;1678
245;245;44;1668
246;246;44;1667
247;247;45;1723
248;248;54;2341
249;249;72;3456
250;250;56;2481
251;251;42;1561
252;252;44;1683
253;253;44;1627
254;254;46;1759
