"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;44;1946
2;2;81;4051
3;3;73;3190
4;4;58;2204
5;5;69;2910
6;6;66;2704
7;7;59;2240
8;8;61;2324
9;9;56;2073
10;10;62;2355
11;11;62;2368
12;12;57;2139
13;13;71;2970
14;14;90;4335
15;15;82;3811
16;16;60;2266
17;17;57;2119
18;18;69;2913
19;19;64;2616
20;20;60;2312
21;21;61;2321
22;22;62;2355
23;23;60;2289
24;24;60;2314
25;25;71;3006
26;26;77;3454
27;27;71;3012
28;28;79;3593
29;29;66;2674
30;30;59;2227
31;31;65;2620
32;32;71;3041
33;33;57;2104
34;34;63;2460
35;35;63;2410
36;36;60;2228
37;37;58;2182
38;38;74;3193
39;39;83;3813
40;40;80;3559
41;41;63;2462
42;42;63;2390
43;43;60;2253
44;44;68;2730
45;45;68;2849
46;46;61;2338
47;47;57;2173
48;48;62;2390
49;49;61;2349
50;50;68;2788
51;51;92;4433
52;52;79;3561
53;53;62;2481
54;54;60;2262
55;55;61;2333
56;56;64;2547
57;57;68;2901
58;58;64;2439
59;59;60;2299
60;60;58;2216
61;61;60;2260
62;62;61;2365
63;63;74;3202
64;64;91;4349
65;65;76;3410
66;66;62;2399
67;67;61;2349
68;68;64;2531
69;69;69;2919
70;70;59;2253
71;71;59;2213
72;72;63;2430
73;73;61;2314
74;74;65;2652
75;75;73;3143
76;76;70;2958
77;77;77;3408
78;78;77;3466
79;79;59;2249
80;80;60;2274
81;81;61;2339
82;82;69;2903
83;83;64;2566
84;84;60;2282
85;85;62;2412
86;86;59;2244
87;87;64;2469
88;88;79;3567
89;89;68;2893
90;90;80;3628
91;91;71;3029
92;92;60;2292
93;93;59;2225
94;94;59;2222
95;95;69;2892
96;96;68;2766
97;97;60;2264
98;98;61;2331
99;99;62;2386
100;100;73;3140
101;101;73;3187
102;102;72;3098
103;103;79;3547
104;104;66;2721
105;105;60;2291
106;106;65;2636
107;107;70;2997
108;108;59;2221
109;109;60;2277
110;110;60;2255
111;111;63;2411
112;112;74;3229
113;113;74;3260
114;114;67;2716
115;115;83;3795
116;116;64;2594
117;117;61;2327
118;118;67;2741
119;119;69;2895
120;120;62;2381
121;121;59;2222
122;122;61;2315
123;123;59;2239
124;124;63;2426
125;125;79;3576
126;126;69;2875
127;127;68;2881
128;128;78;3501
129;129;60;2319
130;130;67;2835
131;131;63;2497
132;132;62;2423
133;133;57;2120
134;134;60;2277
135;135;61;2326
136;136;59;2244
137;137;66;2699
138;138;81;3736
139;139;71;3019
140;140;73;3177
141;141;76;3349
142;142;68;2816
143;143;60;2277
144;144;61;2330
145;145;61;2326
146;146;62;2382
147;147;61;2320
148;148;61;2349
149;149;58;2199
150;150;76;3392
151;151;79;3548
152;152;69;2944
153;153;68;2806
154;154;72;3066
155;155;69;2902
156;156;61;2331
157;157;63;2450
158;158;59;2245
159;159;57;2107
160;160;62;2381
161;161;59;2223
162;162;62;2307
163;163;76;3387
164;164;84;3850
165;165;74;3232
166;166;62;2497
167;167;63;2488
168;168;69;2872
169;169;63;2414
170;170;61;2280
171;171;60;2293
172;172;60;2279
173;173;59;2264
174;174;57;2141
175;175;71;2958
176;176;86;4062
177;177;75;3320
178;178;66;2745
179;179;58;2217
180;180;70;2959
181;181;67;2679
182;182;58;2128
183;183;59;2248
184;184;60;2275
185;185;61;2314
186;186;59;2242
187;187;76;3305
188;188;81;3734
189;189;73;3207
190;190;69;2905
191;191;61;2368
192;192;70;2922
193;193;65;2675
194;194;61;2297
195;195;60;2273
196;196;61;2291
197;197;58;2169
198;198;60;2276
199;199;64;2595
200;200;75;3336
201;201;81;3675
202;202;76;3341
203;203;64;2600
204;204;64;2600
205;205;68;2846
206;206;60;2227
207;207;60;2292
208;208;60;2296
209;209;61;2330
210;210;61;2296
211;211;61;2331
212;212;70;2988
213;213;83;3815
214;214;79;3562
215;215;65;2617
216;216;61;2395
217;217;70;2957
218;218;63;2461
219;219;62;2373
220;220;62;2371
221;221;60;2287
222;222;60;2269
223;223;57;2105
224;224;70;2919
225;225;86;4032
226;226;84;3935
227;227;66;2690
228;228;60;2288
229;229;70;2948
230;230;65;2600
231;231;60;2240
232;232;61;2363
233;233;59;2240
234;234;57;2126
235;235;61;2328
236;236;63;2503
237;237;73;3251
238;238;78;3562
239;239;78;3456
240;240;64;2580
241;241;61;2325
242;242;69;2916
243;243;66;2611
244;244;58;2179
245;245;62;2360
246;246;61;2329
247;247;61;2333
248;248;60;2238
249;249;71;3044
250;250;86;4015
251;251;79;3638
252;252;67;2713
253;253;63;2532
254;254;71;2977
255;255;60;2288
256;256;61;2340
257;257;58;2152
258;258;58;2193
259;259;59;2259
260;260;61;2318
261;261;69;2894
262;262;84;3953
263;263;86;4088
264;264;59;2253
265;265;68;2871
266;266;67;2712
267;267;61;2318
268;268;61;2375
269;269;59;2217
270;270;58;2172
271;271;59;2246
272;272;61;2308
273;273;62;2339
274;274;82;3803
275;275;97;4788
276;276;61;2298
277;277;60;2316
278;278;63;2470
279;279;73;3099
280;280;62;2419
281;281;60;2274
282;282;60;2279
283;283;61;2338
284;284;63;2423
285;285;58;2181
286;286;62;2461
287;287;87;4140
288;288;88;4204
289;289;63;2458
290;290;61;2347
291;291;66;2674
292;292;69;2899
293;293;60;2282
294;294;62;2359
295;295;58;2159
296;296;61;2307
297;297;57;2149
298;298;61;2319
299;299;76;3352
300;300;88;4182
301;301;79;3545
302;302;60;2326
303;303;74;3128
304;304;62;2432
305;305;58;2202
306;306;61;2295
307;307;61;2329
308;308;60;2271
309;309;63;2397
310;310;58;2213
311;311;70;2975
312;312;79;3514
313;313;73;3162
314;314;78;3504
315;315;64;2579
316;316;71;3000
317;317;64;2513
318;318;59;2249
319;319;60;2318
320;320;59;2239
321;321;60;2264
322;322;61;2352
323;323;64;2592
324;324;79;3579
325;325;67;2766
326;326;75;3259
327;327;75;3260
328;328;72;3054
329;329;62;2422
330;330;61;2314
331;331;61;2355
332;332;63;2437
333;333;58;2183
334;334;60;2290
335;335;67;2700
336;336;71;2973
337;337;71;3031
338;338;72;3055
339;339;77;3402
340;340;69;2896
341;341;70;2943
342;342;61;2369
343;343;62;2362
344;344;59;2241
345;345;59;2246
346;346;62;2389
347;347;67;2814
348;348;67;2771
349;349;71;3015
350;350;65;2636
351;351;64;2615
352;352;75;3288
353;353;79;3499
354;354;70;2932
355;355;61;2386
356;356;59;2253
357;357;61;2305
358;358;59;2258
359;359;68;2815
360;360;69;2840
361;361;58;2196
362;362;69;2875
363;363;71;3067
364;364;74;3202
365;365;79;3606
