"slot_duration";"total_packets_sent";"total_packets_received";"packet_received_ratio";"total_energy_utilization";"gateway_energy_utilization"
0,01;5571;4;0,00071800394902172;79,7381940276231;1,8986368382492
0,02;5543;725;0,130795598051597;75,2719766682689;1,7081350761844
0,03;5569;945;0,16968935176872;74,5902779481637;1,4980336428131
0,04;5554;851;0,153222902412676;72,5725191830259;1,3217768814351
0,05;5544;709;0,127886002886003;71,6461186531797;1,1810521106075
0,06;5540;649;0,117148014440433;71,2100815109061;1,1228395913
0,07;5524;566;0,102461984069515;70,9780372445385;1,0119072257925
0,08;5582;521;0,093335721963454;72,3802788190069;0,97245436977613
0,09;5558;463;0,0833033465275279;74,8797418940437;0,97190999324746
0,1;5537;389;0,0702546505327795;74,6342650018568;0,95925224939542
0,11;5546;361;0,065091958168049;78,9702844321626;0,94838848473776
0,12;5540;326;0,0588447653429603;78,6419901584544;0,94989595830349
0,13;5539;287;0,0518144069326593;82,8603378921464;0,98903838231909
0,14;5565;287;0,0515723270440252;84,3547498566136;0,94404378250724
0,15;5544;269;0,0485209235209235;87,1904978414366;0,9784653943237
0,16;5545;226;0,0407574391343553;88,3957978923905;1,0755438727622
0,17;5526;208;0,0376402461093015;92,6255838675874;1,0463428247146
0,18;5567;188;0,0337704329082091;92,4942820779244;1,060927664623
0,19;5540;184;0,0332129963898917;92,885063383238;1,0206917140653
0,2;5549;173;0,0311767886105605;95,0615360731456;1,0471144427667
0,21;5523;148;0,026797030599312;95,3502642121377;1,1505969516712
0,22;5564;132;0,0237239396117901;96,1938379999216;1,1268972900953
0,23;5569;126;0,022625246902496;97,4849557927093;1,1553981149082
0,24;5530;112;0,020253164556962;100,477018260545;1,2368265849791
0,25;5530;119;0,0215189873417722;99,3708168403019;1,1506936421927
0,26;5544;124;0,0223665223665224;97,6469221817449;1,1116019779403
0,27;5548;119;0,0214491708723864;97,36097622418;1,0680115117205
0,28;5570;120;0,0215439856373429;97,2601406406886;1,0755164417691
0,29;5529;105;0,0189907759088443;99,0685300643028;1,1424930481708
0,3;5567;93;0,0167055864918268;98,7873040092779;1,1379704157048
