"slot_duration";"total_packets_sent";"total_packets_received";"packet_received_ratio";"total_energy_utilization";"gateway_energy_utilization"
0,01;1383;0;0;9,02443611778215;0,71164810661574
0,02;1386;327;0,235930735930736;11,7169490950459;0,96494454845965
0,03;1399;715;0,51107934238742;13,1644654875495;1,0788852035598
0,04;1387;843;0,607786589762076;13,5472341141933;1,0807574689607
0,05;1392;870;0,625;13,7476760052153;1,052936777482
0,06;1378;755;0,547895500725689;13,184499502078;0,92694600603008
0,07;1371;691;0,50401167031364;12,995654951155;0,82836557181826
0,08;1394;634;0,45480631276901;13,0529022869724;0,75417804412155
0,09;1381;576;0,41708906589428;12,8567433122463;0,69011604370127
0,1;1380;514;0,372463768115942;12,6410366840287;0,63714340642271
0,11;1390;456;0,328057553956835;12,559299925352;0,58274814387936
0,12;1386;425;0,306637806637807;12,5371224142062;0,54062937207883
0,13;1395;405;0,290322580645161;12,8310430574711;0,5215226933883
0,14;1391;376;0,270309130122214;12,7278767721176;0,50191048748733
0,15;1408;355;0,252130681818182;13,0377792696403;0,46758487018232
0,16;1382;342;0,247467438494935;13,2495724341835;0,45454273699947
0,17;1384;322;0,232658959537572;13,387467517621;0,42567624752901
0,18;1379;300;0,217548948513416;13,4787952651559;0,41112356024293
0,19;1384;284;0,205202312138728;13,7610976888535;0,38999814244945
0,2;1398;281;0,201001430615165;14,2275031591212;0,37767537150351
0,21;1380;270;0,195652173913043;14,4195958936893;0,35483432549197
0,22;1387;255;0,183850036049027;14,1222494602652;0,33674915653821
0,23;1381;243;0,175959449674149;14,2212319716893;0,33517271072639
0,24;1380;233;0,168840579710145;14,3463428883794;0,3235394074708
0,25;1398;221;0,158082975679542;13,9090545831472;0,30606949711131
0,26;1385;219;0,15812274368231;13,867559216884;0,29798537888484
0,27;1391;208;0,149532710280374;14,432286431057;0,29905911675626
0,28;1391;201;0,14450035945363;13,9438318999686;0,27713590028456
0,29;1391;198;0,14234363767074;13,7842418049528;0,27524675390559
0,3;1381;187;0,135409123823316;14,038239838198;0,26059384165272
