"slot_duration";"total_packets_sent";"total_packets_received";"packet_received_ratio";"total_energy_utilization";"gateway_energy_utilization"
0,01;1906;0;0;17,2324805155636;0,97799307107121
0,02;1910;498;0,260732984293194;22,0328704774149;1,2850135411901
0,03;1907;991;0,519664394336654;23,3290637682648;1,3452408725487
0,04;1910;943;0,493717277486911;21,8776414483396;1,1763268009233
0,05;1903;833;0,437729900157646;21,1695674722705;1,0376203814057
0,06;1911;754;0,394557823129252;20,7383127141313;0,93250581220168
0,07;1913;668;0,349189754312598;20,0487922212846;0,82563361202376
0,08;1905;598;0,313910761154856;19,4957431902661;0,75232578545277
0,09;1904;526;0,276260504201681;19,3127221036733;0,7001203886675
0,1;1914;485;0,253396029258098;19,4230183976828;0,63674390022438
0,11;1916;447;0,233298538622129;19,4093598950021;0,60482113804048
0,12;1899;418;0,220115850447604;19,7812356469621;0,56977757015257
0,13;1891;387;0,204653622421999;19,8253803374246;0,52743176019264
0,14;1900;368;0,193684210526316;20,282296212674;0,49887659689623
0,15;1906;341;0,17890870933893;20,2906242801044;0,49661156484748
0,16;1907;340;0,178290508652334;21,2339217580036;0,45852388828224
0,17;1927;308;0,15983393876492;21,7741350706457;0,44598286470908
0,18;1917;304;0,158581116327595;22,3560968365907;0,41367653025183
0,19;1888;276;0,146186440677966;22,2360491506071;0,42954144357111
0,2;1901;272;0,14308258811152;22,2136857181042;0,39792791769226
0,21;1913;260;0,135912179822269;22,6551532290301;0,38752956019907
0,22;1908;248;0,129979035639413;22,3189224854324;0,35809442899092
0,23;1922;234;0,121748178980229;22,8093627464769;0,35832781849721
0,24;1925;226;0,117402597402597;22,5969836122547;0,33507690936849
0,25;1890;225;0,119047619047619;22,4190541541031;0,31666604938592
0,26;1915;217;0,11331592689295;22,6150244833397;0,32553304297205
0,27;1892;204;0,107822410147992;22,2429446102718;0,30573864908156
0,28;1911;201;0,105180533751962;21,9890665634201;0,30722469106446
0,29;1906;198;0,103882476390346;21,6445334131926;0,27806649426891
0,3;1905;192;0,100787401574803;21,4557937518394;0,29334415812322
