"slot_duration";"total_packets_sent";"total_packets_received";"packet_received_ratio";"total_energy_utilization";"gateway_energy_utilization"
0,01;3275;5;0,00152671755725191;40,353088718272;1,4655769377608
0,02;3315;810;0,244343891402715;45,8259948403617;1,6755742943305
0,03;3286;1011;0,307668898356665;42,1066751934891;1,4144728367793
0,04;3295;928;0,281638846737481;40,5473344433572;1,2276494174205
0,05;3292;809;0,245747266099635;38,999372428382;1,0801433254731
0,06;3297;728;0,220806794055202;37,8992701472473;0,96565250217724
0,07;3310;632;0,190936555891239;37,8613686933613;0,8827501412603
0,08;3287;577;0,175540006084576;37,9138813855445;0,83247563727653
0,09;3289;512;0,155670416539982;37,9605842235505;0,75910181780754
0,1;3299;475;0,143983025159139;38,9222033323036;0,71054226751567
0,11;3301;442;0,133898818539836;39,9699285036163;0,68436180745429
0,12;3336;409;0,122601918465228;39,8815942998199;0,63605319530047
0,13;3294;390;0,1183970856102;41,6251552668125;0,64065381262593
0,14;3312;354;0,106884057971014;43,148808561622;0,62989387966414
0,15;3301;339;0,102696152681006;44,3219662646574;0,58273472004029
0,16;3308;314;0,0949214026602177;45,5088398359324;0,57075967575313
0,17;3307;301;0,0910190504989416;45,9223607547266;0,58324996600918
0,18;3311;277;0,0836605255209906;46,3900500594183;0,57720133558684
0,19;3306;276;0,0834845735027223;46,599787488954;0,55330548512326
0,2;3282;254;0,0773918342474101;47,4916276221814;0,56402829328715
0,21;3284;257;0,078258221680877;48,0253615659674;0,53709019840539
0,22;3305;239;0,0723146747352496;47,4869432761222;0,52341124735528
0,23;3290;219;0,0665653495440729;47,9806188518243;0,55404772262864
0,24;3276;204;0,0622710622710623;46,6115837762678;0,5302687626101
0,25;3292;213;0,0647023086269745;47,9837191416025;0,51921961479077
0,26;3309;201;0,0607434270172258;47,4578375375025;0,51015242431097
0,27;3321;192;0,0578139114724481;47,9417925787072;0,53305626069451
0,28;3302;191;0,0578437310720775;47,1893119086802;0,44463088897027
0,29;3289;187;0,0568561872909699;46,3921959307229;0,45826403473846
0,3;3310;173;0,0522658610271903;47,1060199202485;0,44629146606745
