"slot_duration";"total_packets_sent";"total_packets_received";"packet_received_ratio";"total_energy_utilization";"gateway_energy_utilization"
0,05;6933;65;0,00937545074282417;67,7114167007641;1,6212200851299
0,1;6945;35;0,00503959683225342;96,9659015186539;1,2630695656543
0,15;6903;78;0,0112994350282486;1,52890650133228;0,21586457673031
0,2;6953;2;0,000287645620595426;140,564308940218;0,56397258938511
0,25;6982;1;0,000143225436837582;165,154366259813;0,34754765731453
0,3;6957;90;0,0129366106080207;2,93739653990584;0,28313874510265
0,35;6930;2;0,000288600288600289;197,139630804121;0,22315167415575
0,4;6949;0;0;186,793916671915;0,21753978750955
0,45;6945;15;0,00215982721382289;3,17489956202353;0,098299324753512
0,5;6916;3;0,000433776749566223;200,05126962962;0,18431576701005
0,55;6962;5;0,000718184429761563;197,92305108726;0,17894080070056
0,6;6940;55;0,00792507204610951;4,77231872634979;0,1955116664568
0,65;6940;0;0;211,780117125107;0,1503039830539
0,7;6939;1;0,000144112984579911;217,126076935187;0,10991144572252
0,75;6919;10;0,00144529556294262;4,90787051053719;0,12077944188281
0,8;6923;0;0;215,142927099118;0,14346298575237
0,85;6946;1;0,000143967751223726;217,588164061963;0,1242032651473
0,9;6936;8;0,00115340253748558;6,05036919039012;0,094171824050113
0,95;6967;1;0,000143533802210421;227,649829394779;0,10049590391576
1;6941;3;0,000432214378331653;209,61688346878;0,13965289752838
