"slot_duration";"total_packets_sent";"total_packets_received";"packet_received_ratio";"total_energy_utilization";"gateway_energy_utilization"
0,05;5572;95;0,0170495333811917;51,2252188848446;1,6425227925627
0,1;5549;100;0,0180212650928095;69,5890285580426;1,4025655873438
0,15;5586;75;0,0134264232008593;1,38205505205047;0,20743440586976
0,2;5533;14;0,00253027290800651;107,682395387084;0,96342341016276
0,25;5587;3;0,000536960801861464;127,03396067122;0,65962048167731
0,3;5591;20;0,00357717760686818;1,64540686143918;0,074948121279404
0,35;5564;3;0,000539180445722502;146,469428347434;0,33276255718274
0,4;5554;2;0,000360100828231905;138,601599712848;0,41788161074949
0,45;5575;70;0,0125560538116592;3,43629865053794;0,24252806798503
0,5;5543;2;0,000360815442900956;152,114943105468;0,21491807941547
0,55;5546;2;0,000360620266858997;154,512837132605;0,21142313736243
0,6;5540;23;0,00415162454873646;3,39258880096634;0,11850215769467
0,65;5564;1;0,000179726815240834;158,904387014045;0,15115408929236
0,7;5540;2;0,00036101083032491;158,436834313169;0,18528032610515
0,75;5562;14;0,0025170801869831;4,031323589931;0,1391534271003
0,8;5571;2;0,00035900197451086;161,338475454406;0,12405641024785
0,85;5548;1;0,000180245133381399;164,05936024747;0,14463065886642
0,9;5519;45;0,00815365102373618;5,38766988921819;0,18800041691011
0,95;5527;3;0,000542789940293107;172,400959120769;0,1477236412014
1;5537;1;0,000180603214737222;176,367437778497;0,09228034053917
