"slot_duration";"total_packets_sent";"total_packets_received";"packet_received_ratio";"total_energy_utilization";"gateway_energy_utilization"
0,05;3286;193;0,0587340231284236;25,1795868012987;1,5930490391153
0,1;3275;253;0,0772519083969466;29,8439824218968;1,2710893548536
0,15;3301;44;0,0133292941532869;0,869885873596898;0,11793038899274
0,2;3317;128;0,0385890865239674;27,8643117242689;1,0387288393034
0,25;3320;126;0,0379518072289157;36,6820184691151;1,0261606471872
0,3;3299;43;0,01303425280388;1,34211955458651;0,13584762248366
0,35;3315;46;0,0138763197586727;64,5388343737638;1,2307576568706
0,4;3308;74;0,0223700120918984;41,1315669236056;1,0159618063098
0,45;3292;39;0,0118469015795869;1,89109240027607;0,13046973789089
0,5;3283;34;0,0103563813585136;63,6256752044616;1,1464989306122
0,55;3307;28;0,0084668884185062;61,7807237602784;1,1881209745182
0,6;3300;43;0,013030303030303;2,60600055379333;0,16470922709272
0,65;3298;12;0,00363856882959369;76,2194078809854;1,1697124444316
0,7;3316;14;0,00422195416164053;79,5472582051202;1,1187880883254
0,75;3311;28;0,00845665961945032;2,65994317110735;0,17397710876573
0,8;3284;11;0,00334957369062119;81,4636712432962;1,1644918872009
0,85;3303;3;0,000908265213442325;88,0630269350296;1,301202667485
0,9;3289;29;0,0088172696868349;3,43512793299706;0,17831560507563
0,95;3287;7;0,00212960146029814;90,7310647097681;1,1755196291484
1;3301;2;0,000605877006967586;94,3263453481342;1,0958882494562
