"slot_duration";"total_packets_sent";"total_packets_received";"packet_received_ratio";"total_energy_utilization";"gateway_energy_utilization"
0,05;6075;82;0,0134979423868313;57,7658757303661;1,622328181802
0,1;6066;54;0,00890207715133531;80,9973997946768;1,4197619276075
0,15;6038;56;0,00927459423650215;1,36347232266013;0,16194136734476
0,2;6069;6;0,000988630746416213;121,271050989198;0,73962133426087
0,25;6076;5;0,000822909809084924;142,05918664439;0,42276191993456
0,3;6076;38;0,00625411454904542;2,22499263342985;0,13851942171935
0,35;6064;1;0,00016490765171504;166,889817348653;0,24203562902611
0,4;6093;0;0;157,642363203825;0,30127059643299
0,45;6069;28;0,00461361014994233;3,02321534776007;0,17800804027945
0,5;6103;3;0,000491561527117811;167,701234157104;0,21799939745951
0,55;6070;1;0,000164744645799012;177,734547901746;0,15264576815318
0,6;6119;59;0,00964209838208858;4,5400919639248;0,15347424052679
0,65;6046;1;0,000165398610651671;181,949043672729;0,14085705196691
0,7;6056;0;0;184,167694333439;0,14747193874721
0,75;6084;23;0,00378040762656147;4,65370275735839;0,10654124108953
0,8;6063;1;0,00016493485073396;188,16414217622;0,12943245011284
0,85;6055;2;0,000330305532617671;188,106631390701;0,13677591698608
0,9;6073;7;0,0011526428453812;5,73947098482542;0,080368815031102
0,95;6083;1;0,000164392569455861;197,629890180659;0,096077470458715
1;6073;1;0,000164663263625885;198,947330223149;0,098656702127983
