"slot_duration";"total_packets_sent";"total_packets_received";"packet_received_ratio";"total_energy_utilization";"gateway_energy_utilization"
0,05;1901;1256;0,66070489216202;7,48341749026987;1,5817304698874
0,1;1909;711;0,372446306966998;6,03252133123368;1,0272663384662
0,15;1920;480;0,25;6,33191291464176;0,84466477717449
0,2;1907;368;0,192973256423702;7,17987967221281;0,7997407366071
0,25;1924;299;0,155405405405405;8,23599107851704;0,80508374941156
0,3;1926;237;0,123052959501558;9,34305830094334;0,81407429069104
0,35;1920;192;0,1;10,5276549516801;0,8452011352211
0,4;1919;158;0,0823345492443981;11,755935149154;0,88790344384184
0,45;1905;133;0,0698162729658793;13,0271354941881;0,94336403160504
0,5;1892;112;0,0591966173361522;14,3141224349081;1,0031122905569
0,55;1911;94;0,0491889063317635;15,6217250136059;1,0687182701877
0,6;1900;80;0,0421052631578947;16,9381788361209;1,1363356183386
0,65;1925;69;0,0358441558441558;18,266963929036;1,2078944947173
0,7;1893;58;0,0306391970417327;19,6033527920328;1,2815492400586
0,75;1926;49;0,0254413291796469;20,9492106950986;1,3579957264975
0,8;1921;41;0,0213430504945341;22,288559293628;1,431798136013
0,85;1911;35;0,0183150183150183;23,6451578143161;1,5115594523813
0,9;1903;29;0,0152390961639517;25,0016841473753;1,5907861543142
0,95;1903;23;0,0120861797162375;26,3605351580502;1,6709491423482
1;1906;17;0,00891920251836306;27,7131455088013;1,7486127374703
