"slot_duration";"total_packets_sent";"total_packets_received";"packet_received_ratio";"total_energy_utilization";"gateway_energy_utilization"
0,05;1388;890;0,641210374639769;4,31550239619721;1,1063549318476
0,1;1381;497;0,35988414192614;3,29551658851523;0,70961009168134
0,15;1385;333;0,24043321299639;3,30316356009369;0,57992396355642
0,2;1389;250;0,179985601151908;3,63222689449121;0,54329815005994
0,25;1404;199;0,141737891737892;4,09176952080943;0,54407619688069
0,3;1399;157;0,112223016440315;4,59222977914971;0,55367041971395
0,35;1392;128;0,0919540229885057;5,13785013572637;0,5772302896573
0,4;1379;108;0,0783176214648296;5,71885525235098;0,61274949259604
0,45;1404;88;0,0626780626780627;6,30544875523539;0,64928781409511
0,5;1384;73;0,0527456647398844;6,9117685758495;0,69179942951577
0,55;1394;60;0,0430416068866571;7,52251803084537;0,73576356385731
0,6;1376;55;0,0399709302325581;8,16218175502607;0,78969063331341
0,65;1396;47;0,0336676217765043;8,79339248170503;0,83998053348849
0,7;1380;38;0,027536231884058;9,42307938338901;0,88992708855091
0,75;1394;30;0,0215208034433286;10,0535372397625;0,93990707381186
0,8;1385;30;0,0216606498194946;10,7129241953867;0,99985134237517
0,85;1383;25;0,0180766449746927;11,3532241569274;1,0530997845453
0,9;1385;19;0,0137184115523466;11,9963965971003;1,1072092129163
0,95;1381;14;0,0101375814627082;12,6393176086709;1,1612190193311
1;1394;12;0,00860832137733142;13,2909242331298;1,2186857588494
