"slot_duration";"total_packets_sent";"total_packets_received";"packet_received_ratio";"total_energy_utilization";"gateway_energy_utilization"
0,05;6064;692;0,114116094986807;81,2074151412324;1,2230864642469
0,1;6074;377;0,062067830095489;86,9332980673431;1,0348035946303
0,15;6042;212;0,0350877192982456;99,1863107260876;1,1052884217443
0,2;6070;143;0,0235584843492586;109,470047053972;1,2095031389563
0,25;6075;85;0,0139917695473251;116,268082079382;1,3949278379057
0,3;6081;77;0,0126623910541029;114,442678898236;1,2491895295236
0,35;6082;70;0,0115093719171325;114,549907251762;1,2346806803212
0,4;6049;68;0,0112415275252108;116,41232047227;1,1691310633079
0,45;6077;35;0,00575942076682574;121,251820719915;1,4664022429842
0,5;6091;35;0,00574618289279265;122,029392481919;1,499282284126
0,55;6086;45;0,00739401906013802;116,183311238041;1,222714119835
0,6;6077;25;0,0041138719763041;124,298449676704;1,4846845126174
0,65;6063;34;0,00560778492495464;115,709837402746;1,338076216641
0,7;6034;17;0,00281736824660259;122,921114189531;1,5683861956751
0,75;6083;27;0,00443859937530824;123,110539236787;1,385175184659
0,8;6075;28;0,00460905349794239;120,673046644554;1,4014383705342
0,85;6067;20;0,00329652216911159;123,675374835095;1,4370849603019
0,9;6049;16;0,00264506530004959;126,648040507931;1,5928061532915
0,95;6086;17;0,00279329608938547;130,644579075915;1,5150308005375
1;6106;15;0,00245660006550934;128,779542333463;1,5604967593372
