"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;9;207
2;2;12;306
3;3;15;330
4;4;12;291
5;5;15;375
6;6;14;327
7;7;14;357
8;8;14;327
9;9;14;327
10;10;15;375
11;11;12;291
12;12;16;393
13;13;13;309
14;14;12;291
15;15;15;375
16;16;14;327
17;17;16;393
18;18;13;309
19;19;13;309
20;20;14;357
21;21;15;345
22;22;13;339
23;23;13;309
24;24;13;309
25;25;14;357
26;26;14;327
27;27;14;357
28;28;12;291
29;29;15;345
30;30;14;357
31;31;13;309
32;32;14;357
33;33;15;345
34;34;14;327
35;35;13;339
36;36;14;327
37;37;15;375
38;38;14;327
39;39;15;345
40;40;13;339
41;41;12;291
42;42;17;411
43;43;13;309
44;44;11;273
45;45;16;393
46;46;13;309
47;47;15;375
48;48;14;327
49;49;14;327
50;50;14;357
51;51;14;327
52;52;15;375
53;53;13;309
54;54;13;309
55;55;15;375
56;56;11;273
57;57;17;411
58;58;14;327
59;59;13;309
60;60;14;357
61;61;14;327
62;62;13;339
63;63;16;363
64;64;12;291
65;65;17;411
66;66;13;309
67;67;14;357
68;68;12;291
69;69;12;291
70;70;16;393
71;71;14;327
72;72;15;375
73;73;15;345
74;74;11;273
75;75;15;375
76;76;15;345
77;77;15;375
78;78;14;327
79;79;11;273
80;80;14;357
81;81;13;309
82;82;15;375
83;83;13;309
84;84;13;309
85;85;14;357
86;86;13;309
87;87;14;357
88;88;15;345
89;89;12;291
90;90;13;339
91;91;13;309
92;92;14;357
93;93;15;345
94;94;14;327
95;95;12;321
96;96;15;345
97;97;13;339
98;98;13;309
99;99;13;309
100;100;14;357
101;101;15;345
102;102;14;357
103;103;14;327
104;104;13;309
105;105;16;393
106;106;13;309
107;107;16;393
108;108;12;291
109;109;14;327
110;110;14;357
111;111;13;309
112;112;14;357
113;113;13;309
114;114;14;327
115;115;15;375
116;116;15;345
117;117;15;375
118;118;13;309
119;119;13;309
120;120;15;375
121;121;14;327
122;122;16;393
123;123;15;345
124;124;12;291
125;125;16;393
126;126;14;327
127;127;13;339
128;128;13;309
129;129;16;363
130;130;14;357
131;131;14;327
132;132;14;357
133;133;17;381
134;134;12;291
135;135;15;375
136;136;11;273
137;137;16;393
138;138;13;309
139;139;14;327
140;140;13;339
141;141;14;327
142;142;15;375
143;143;13;309
144;144;14;327
145;145;16;393
146;146;14;327
147;147;14;357
148;148;14;327
149;149;14;327
150;150;16;393
151;151;14;327
152;152;16;393
153;153;14;327
154;154;12;291
155;155;16;393
156;156;14;327
157;157;14;357
158;158;14;327
159;159;16;363
160;160;14;357
161;161;13;309
162;162;15;375
163;163;14;327
164;164;13;309
165;165;15;375
166;166;14;327
167;167;14;357
168;168;14;327
169;169;13;309
170;170;15;375
171;171;14;327
172;172;16;393
173;173;13;309
174;174;14;327
175;175;15;375
176;176;14;327
177;177;14;357
178;178;12;291
179;179;14;327
180;180;14;357
181;181;15;345
182;182;14;357
183;183;13;309
184;184;14;327
185;185;14;357
186;186;13;309
187;187;15;375
188;188;14;327
189;189;13;309
190;190;14;357
191;191;13;309
192;192;15;375
193;193;13;309
194;194;14;327
