"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;16;423
2;2;12;291
3;3;15;375
4;4;14;342
5;5;15;360
6;6;17;456
7;7;14;342
8;8;16;408
9;9;15;360
10;10;16;378
11;11;16;438
12;12;15;360
13;13;17;426
14;14;15;360
15;15;13;324
16;16;17;456
17;17;15;360
18;18;16;408
19;19;15;360
20;20;14;342
21;21;16;438
22;22;15;360
23;23;16;408
24;24;14;342
25;25;15;360
26;26;17;456
27;27;15;360
28;28;16;408
29;29;14;342
30;30;14;342
31;31;17;456
32;32;16;378
33;33;17;426
34;34;14;342
35;35;14;342
36;36;17;456
37;37;13;324
38;38;18;444
39;39;14;342
40;40;14;342
41;41;16;438
42;42;14;342
43;43;16;408
44;44;14;342
45;45;15;360
46;46;15;420
47;47;15;360
48;48;16;408
49;49;15;360
50;50;15;360
51;51;15;420
52;52;16;378
53;53;16;408
54;54;13;324
55;55;14;342
56;56;18;474
57;57;15;360
58;58;14;372
59;59;14;342
60;60;15;360
61;61;17;456
62;62;14;342
63;63;16;408
64;64;15;360
65;65;15;360
66;66;17;456
67;67;15;360
68;68;15;390
69;69;13;324
70;70;15;360
71;71;16;438
72;72;14;342
73;73;16;408
74;74;14;342
75;75;15;360
76;76;16;438
77;77;16;378
78;78;16;408
79;79;15;360
80;80;16;378
81;81;17;456
82;82;14;342
83;83;16;408
84;84;16;378
85;85;14;342
86;86;16;438
87;87;15;360
88;88;17;426
89;89;15;360
90;90;15;360
91;91;16;438
92;92;15;360
93;93;16;408
94;94;14;342
95;95;16;378
96;96;17;456
97;97;14;342
98;98;16;408
99;99;15;360
100;100;15;360
101;101;16;438
102;102;14;342
103;103;15;390
104;104;17;396
105;105;13;324
106;106;17;456
107;107;14;342
108;108;15;390
109;109;16;378
110;110;15;360
111;111;16;438
112;112;16;378
113;113;15;390
114;114;15;360
115;115;15;360
116;116;18;474
117;117;14;342
118;118;16;408
119;119;14;342
120;120;14;342
121;121;18;474
122;122;15;360
123;123;16;408
124;124;14;342
125;125;14;342
126;126;17;456
127;127;15;360
128;128;15;390
129;129;15;360
130;130;14;342
131;131;17;456
132;132;15;360
133;133;17;426
134;134;12;306
135;135;14;342
136;136;17;456
137;137;14;342
138;138;16;408
139;139;14;342
140;140;15;360
141;141;16;438
142;142;14;342
143;143;14;372
144;144;15;360
145;145;14;342
146;146;17;456
147;147;14;342
148;148;15;390
149;149;13;324
150;150;14;342
151;151;16;438
152;152;15;360
153;153;16;408
154;154;15;360
155;155;16;378
156;156;16;438
157;157;15;360
158;158;16;408
159;159;14;342
160;160;14;342
161;161;17;456
162;162;13;324
163;163;16;408
164;164;13;324
165;165;15;360
166;166;18;474
167;167;16;378
168;168;15;390
