"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;5;135
2;2;8;189
3;3;9;207
4;4;10;225
5;5;9;207
6;6;9;237
7;7;10;255
8;8;9;207
9;9;8;189
10;10;8;189
11;11;9;237
12;12;10;255
13;13;8;189
14;14;10;225
15;15;9;207
16;16;8;219
17;17;9;237
18;18;9;207
19;19;11;243
20;20;8;189
21;21;10;255
22;22;11;273
23;23;8;189
24;24;9;207
25;25;9;207
26;26;10;255
27;27;10;255
28;28;8;189
29;29;9;207
30;30;8;189
31;31;9;237
32;32;10;255
33;33;9;207
34;34;8;189
35;35;9;207
36;36;8;219
37;37;10;255
38;38;9;207
39;39;8;189
40;40;9;207
41;41;11;273
42;42;9;237
43;43;8;189
44;44;10;225
45;45;10;225
46;46;10;255
47;47;10;255
48;48;10;225
49;49;7;171
50;50;9;207
51;51;9;237
52;52;11;273
53;53;10;225
54;54;10;225
55;55;8;189
56;56;10;255
57;57;10;255
58;58;8;189
59;59;7;171
60;60;10;225
61;61;10;255
62;62;10;255
63;63;8;189
64;64;8;189
65;65;9;207
66;66;9;237
67;67;11;273
68;68;9;207
69;69;7;171
70;70;9;207
71;71;10;255
72;72;10;255
73;73;8;189
74;74;9;207
75;75;10;225
76;76;10;255
77;77;9;237
78;78;9;207
79;79;10;225
80;80;9;207
81;81;10;255
82;82;10;255
83;83;7;171
84;84;9;207
85;85;9;207
86;86;10;255
87;87;10;255
88;88;9;207
89;89;9;207
90;90;9;207
91;91;9;237
92;92;9;237
93;93;10;225
94;94;8;189
95;95;7;171
96;96;10;255
97;97;9;237
98;98;9;207
99;99;9;207
100;100;8;189
101;101;10;255
102;102;9;237
103;103;7;171
104;104;10;225
105;105;8;189
106;106;10;255
107;107;11;273
108;108;8;189
109;109;9;207
110;110;8;189
111;111;10;255
112;112;10;255
113;113;9;207
114;114;8;189
115;115;10;225
116;116;9;237
117;117;10;255
118;118;8;189
119;119;10;225
120;120;10;225
121;121;8;219
122;122;10;255
123;123;9;207
124;124;9;207
125;125;9;207
126;126;8;219
127;127;10;255
128;128;8;189
129;129;9;207
130;130;9;207
131;131;10;255
132;132;8;219
133;133;9;207
134;134;9;207
135;135;9;207
136;136;11;273
137;137;10;255
138;138;9;207
139;139;9;207
140;140;10;225
141;141;9;237
142;142;10;255
143;143;9;207
144;144;8;189
145;145;9;207
146;146;8;219
147;147;10;255
148;148;9;207
149;149;7;171
150;150;9;207
151;151;10;255
152;152;9;237
153;153;10;225
154;154;9;207
155;155;9;207
156;156;9;237
157;157;11;273
158;158;8;189
159;159;10;225
160;160;8;189
161;161;10;255
162;162;10;255
163;163;9;207
164;164;8;189
165;165;8;189
166;166;10;255
167;167;9;237
168;168;8;189
169;169;8;189
170;170;9;207
171;171;11;273
172;172;9;237
173;173;10;225
174;174;9;207
175;175;8;189
176;176;9;237
177;177;10;255
178;178;9;207
179;179;7;171
180;180;11;243
181;181;8;219
182;182;10;255
183;183;8;189
184;184;9;207
185;185;9;207
186;186;10;255
187;187;9;237
188;188;8;189
189;189;8;189
190;190;9;207
191;191;10;255
192;192;11;273
193;193;9;207
194;194;9;207
195;195;9;207
196;196;10;255
197;197;10;255
198;198;9;207
199;199;8;189
200;200;9;207
201;201;10;255
202;202;10;255
203;203;7;171
204;204;9;207
205;205;9;207
206;206;9;237
207;207;9;237
208;208;9;207
209;209;9;207
210;210;8;189
211;211;11;273
212;212;10;255
213;213;7;171
214;214;9;207
215;215;10;225
216;216;9;237
217;217;9;237
218;218;11;243
219;219;8;189
220;220;8;189
221;221;10;255
222;222;11;273
223;223;9;207
224;224;7;171
225;225;9;207
226;226;11;273
227;227;9;237
228;228;9;207
229;229;10;225
230;230;7;171
231;231;10;255
232;232;10;255
233;233;9;207
234;234;7;171
235;235;10;225
236;236;10;255
237;237;10;255
238;238;9;207
239;239;9;207
240;240;9;207
241;241;9;237
242;242;9;237
243;243;9;207
244;244;9;207
245;245;9;207
246;246;9;237
247;247;10;255
248;248;8;189
249;249;9;207
250;250;9;207
251;251;10;255
252;252;9;237
253;253;10;225
254;254;9;207
255;255;8;189
256;256;10;255
257;257;10;255
258;258;9;207
259;259;8;189
260;260;7;171
261;261;10;255
262;262;10;255
263;263;10;225
264;264;8;189
265;265;9;207
266;266;9;237
267;267;9;237
268;268;9;207
269;269;8;189
270;270;9;207
271;271;10;255
272;272;12;291
273;273;9;207
274;274;9;207
275;275;9;207
276;276;10;255
277;277;10;255
278;278;9;207
279;279;9;207
280;280;9;207
281;281;10;255
282;282;8;219
283;283;10;225
284;284;9;207
285;285;9;207
286;286;10;255
287;287;10;255
288;288;8;189
289;289;9;207
290;290;8;189
291;291;9;237
292;292;10;255
293;293;9;207
294;294;9;207
295;295;9;207
296;296;9;237
297;297;9;237
298;298;7;171
299;299;10;225
300;300;8;189
301;301;10;255
302;302;10;255
303;303;8;189
304;304;9;207
305;305;10;225
306;306;9;237
307;307;10;255
308;308;9;207
309;309;9;207
310;310;9;207
311;311;9;237
312;312;9;237
313;313;8;189
314;314;9;207
315;315;9;207
316;316;10;255
317;317;9;237
318;318;9;207
319;319;7;171
320;320;9;207
321;321;11;273
322;322;9;237
323;323;9;207
324;324;10;225
325;325;8;189
326;326;10;255
327;327;11;273
328;328;8;189
329;329;9;207
330;330;9;207
331;331;9;237
332;332;10;255
333;333;8;189
334;334;8;189
335;335;8;189
336;336;12;291
337;337;11;273
338;338;9;207
339;339;9;207
340;340;9;207
341;341;9;237
342;342;9;237
343;343;9;207
344;344;10;225
345;345;7;171
346;346;12;291
347;347;10;255
348;348;8;189
349;349;10;225
350;350;8;189
351;351;11;273
352;352;10;255
353;353;11;243
354;354;9;207
355;355;7;171
356;356;9;237
357;357;9;237
358;358;10;225
359;359;9;207
360;360;7;171
361;361;11;273
