"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;9;297
2;2;12;336
3;3;17;426
4;4;15;360
5;5;14;342
6;6;17;456
7;7;16;408
8;8;15;390
9;9;14;342
10;10;15;360
11;11;16;438
12;12;16;408
13;13;16;408
14;14;15;360
15;15;14;342
16;16;17;456
17;17;15;390
18;18;16;408
19;19;17;396
20;20;13;324
21;21;17;456
22;22;15;390
23;23;17;426
24;24;14;342
25;25;13;324
26;26;17;456
27;27;15;390
28;28;16;408
29;29;13;324
30;30;15;360
31;31;18;474
32;32;17;426
33;33;16;408
34;34;14;342
35;35;16;378
36;36;15;420
37;37;13;354
38;38;16;408
39;39;16;378
40;40;17;396
41;41;15;420
42;42;15;390
43;43;14;372
44;44;15;360
45;45;15;360
46;46;16;438
47;47;16;408
48;48;14;372
49;49;15;360
50;50;15;360
51;51;15;420
52;52;15;390
53;53;16;408
54;54;15;360
55;55;15;360
56;56;17;456
57;57;16;408
58;58;15;390
59;59;13;324
60;60;15;360
61;61;17;456
62;62;15;390
63;63;16;408
64;64;14;342
65;65;15;360
66;66;15;420
67;67;16;408
68;68;16;408
69;69;15;360
70;70;15;360
71;71;18;474
72;72;16;408
73;73;15;390
74;74;14;342
75;75;15;360
76;76;15;420
77;77;16;408
78;78;15;390
79;79;15;360
80;80;13;324
81;81;18;474
82;82;13;354
83;83;17;426
84;84;16;378
85;85;12;306
86;86;18;474
87;87;17;426
88;88;14;372
89;89;16;378
90;90;14;342
91;91;17;456
92;92;15;390
93;93;15;390
94;94;14;342
95;95;14;342
96;96;15;420
97;97;17;426
98;98;15;390
99;99;16;378
100;100;15;360
101;101;17;456
102;102;15;390
103;103;17;426
104;104;14;342
105;105;15;360
106;106;18;474
107;107;16;408
108;108;15;390
109;109;13;324
110;110;15;360
111;111;18;474
112;112;15;390
113;113;16;408
114;114;17;396
115;115;13;324
116;116;18;474
117;117;17;426
118;118;15;390
119;119;14;342
120;120;15;360
121;121;18;474
122;122;15;390
123;123;16;408
124;124;15;360
125;125;15;360
126;126;15;420
127;127;16;408
128;128;16;408
129;129;15;360
130;130;15;360
131;131;17;456
132;132;14;372
133;133;17;426
134;134;13;324
135;135;16;378
136;136;16;438
137;137;15;390
138;138;17;426
139;139;13;324
140;140;13;324
141;141;19;492
142;142;15;390
143;143;17;426
144;144;15;360
145;145;14;342
146;146;16;438
147;147;16;408
148;148;15;390
149;149;15;360
150;150;15;360
151;151;19;492
152;152;15;390
153;153;16;408
154;154;15;360
155;155;14;342
156;156;17;456
157;157;17;426
158;158;14;372
159;159;15;360
160;160;14;342
161;161;15;420
162;162;17;426
163;163;15;390
164;164;16;378
165;165;14;342
166;166;16;438
167;167;15;390
168;168;16;408
169;169;15;360
170;170;14;342
171;171;17;456
172;172;15;390
173;173;16;408
174;174;16;378
175;175;14;342
176;176;16;438
177;177;16;408
178;178;16;408
179;179;16;378
180;180;15;360
181;181;16;438
182;182;16;408
183;183;16;408
184;184;14;342
185;185;14;342
186;186;19;492
187;187;15;390
188;188;16;408
189;189;14;342
190;190;15;360
191;191;18;474
192;192;16;408
193;193;15;390
194;194;14;342
195;195;14;342
196;196;20;510
197;197;17;426
198;198;16;408
199;199;15;360
200;200;14;342
201;201;18;474
202;202;14;372
203;203;16;408
204;204;15;360
205;205;14;342
206;206;16;438
207;207;15;390
208;208;15;390
209;209;13;324
