"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;15;390
2;2;18;444
3;3;19;447
4;4;19;477
5;5;17;411
6;6;20;495
7;7;18;459
8;8;20;465
9;9;22;531
10;10;18;429
11;11;20;495
12;12;20;495
13;13;18;429
14;14;20;495
15;15;17;411
16;16;21;513
17;17;19;477
18;18;19;447
19;19;20;495
20;20;18;429
21;21;22;531
22;22;18;459
23;23;20;465
24;24;19;477
25;25;17;411
26;26;20;495
27;27;21;513
28;28;18;429
29;29;18;459
30;30;19;447
31;31;19;477
32;32;21;513
33;33;18;429
34;34;19;477
35;35;17;411
36;36;19;477
37;37;22;531
38;38;17;411
39;39;21;513
40;40;20;465
41;41;18;459
42;42;19;477
43;43;18;429
44;44;20;495
45;45;17;411
46;46;19;477
47;47;20;495
48;48;19;447
49;49;19;477
50;50;19;447
51;51;21;513
52;52;20;495
53;53;20;465
54;54;18;459
55;55;20;465
56;56;18;459
57;57;20;495
58;58;17;411
59;59;20;495
60;60;18;429
61;61;21;513
62;62;19;477
63;63;19;447
64;64;20;495
65;65;18;429
66;66;21;513
67;67;19;477
68;68;18;429
69;69;18;459
70;70;18;429
71;71;18;459
72;72;21;513
73;73;19;447
74;74;18;459
75;75;20;465
76;76;20;495
77;77;20;495
78;78;19;447
79;79;19;477
80;80;19;447
81;81;19;477
82;82;21;513
83;83;18;429
84;84;18;459
85;85;18;429
86;86;17;441
87;87;20;495
88;88;20;465
89;89;20;495
90;90;20;465
91;91;19;477
92;92;19;477
93;93;18;429
94;94;20;495
95;95;20;465
96;96;18;459
97;97;21;513
98;98;18;429
99;99;20;495
100;100;15;375
101;101;20;495
102;102;19;477
103;103;16;393
104;104;19;477
105;105;18;429
106;106;19;477
107;107;20;495
108;108;17;411
109;109;19;477
110;110;18;429
111;111;18;459
112;112;21;513
113;113;18;429
114;114;19;477
115;115;18;429
116;116;21;513
117;117;19;477
118;118;19;447
119;119;19;477
120;120;18;429
121;121;19;477
122;122;20;495
123;123;18;429
124;124;19;477
125;125;20;465
126;126;19;477
127;127;17;441
128;128;19;447
129;129;20;495
130;130;17;411
131;131;20;495
132;132;21;513
133;133;19;447
134;134;21;513
135;135;18;429
136;136;20;495
137;137;18;459
138;138;19;447
139;139;19;477
140;140;19;447
141;141;19;477
142;142;18;459
143;143;19;447
144;144;19;477
145;145;17;411
146;146;20;495
147;147;18;459
148;148;18;429
149;149;22;531
150;150;18;429
151;151;20;495
152;152;20;495
153;153;19;447
154;154;20;495
155;155;17;411
156;156;20;495
157;157;20;495
158;158;20;465
159;159;20;495
160;160;17;411
161;161;19;477
162;162;19;477
163;163;20;465
164;164;20;495
165;165;18;429
166;166;19;477
167;167;21;513
168;168;19;447
169;169;17;441
170;170;18;429
171;171;22;531
172;172;19;477
173;173;20;465
174;174;19;477
175;175;19;447
176;176;19;477
177;177;19;477
178;178;19;447
179;179;20;495
180;180;19;447
181;181;20;495
182;182;19;477
183;183;18;429
184;184;19;477
185;185;19;447
186;186;20;495
187;187;18;459
188;188;18;429
189;189;20;495
190;190;17;411
191;191;19;477
192;192;20;495
193;193;20;465
194;194;17;441
195;195;21;483
196;196;19;477
197;197;19;477
198;198;18;429
199;199;17;441
200;200;21;483
201;201;17;441
202;202;20;495
203;203;20;465
204;204;18;459
205;205;20;465
206;206;19;477
207;207;19;477
208;208;17;411
209;209;22;531
210;210;18;429
211;211;17;441
212;212;19;477
213;213;17;411
214;214;20;495
215;215;18;429
216;216;20;495
217;217;18;459
218;218;19;447
219;219;18;459
220;220;21;483
221;221;17;441
222;222;21;513
223;223;17;411
224;224;18;459
225;225;17;411
226;226;21;513
227;227;19;477
228;228;21;483
229;229;17;441
230;230;18;429
231;231;20;495
232;232;18;459
233;233;19;447
234;234;20;495
235;235;17;411
236;236;21;513
237;237;21;513
238;238;18;429
239;239;20;495
240;240;21;483
241;241;22;531
242;242;19;477
243;243;19;447
244;244;18;459
245;245;17;411
246;246;20;495
247;247;18;459
248;248;20;465
249;249;20;495
250;250;20;465
251;251;19;477
252;252;21;513
253;253;19;447
254;254;18;459
255;255;21;483
256;256;19;477
257;257;18;459
258;258;19;447
259;259;21;513
260;260;17;411
261;261;19;477
262;262;22;531
263;263;18;429
264;264;19;477
265;265;18;429
266;266;19;477
267;267;21;513
268;268;19;447
269;269;19;477
270;270;19;447
271;271;21;513
272;272;19;477
273;273;20;465
274;274;19;477
275;275;17;411
276;276;19;477
277;277;19;477
278;278;18;429
279;279;18;459
280;280;18;429
281;281;20;495
282;282;20;495
283;283;17;411
284;284;20;495
285;285;16;393
286;286;21;513
287;287;18;459
288;288;20;465
289;289;19;477
290;290;18;429
291;291;20;495
292;292;18;459
293;293;17;411
294;294;20;495
295;295;19;447
296;296;17;441
297;297;19;477
298;298;18;429
299;299;19;477
300;300;19;447
301;301;19;477
302;302;20;495
303;303;19;447
304;304;21;513
305;305;18;429
306;306;18;459
307;307;21;513
308;308;16;393
309;309;19;477
310;310;20;465
311;311;19;477
312;312;19;477
313;313;21;483
314;314;21;513
315;315;19;447
316;316;19;477
317;317;20;495
318;318;16;393
319;319;20;495
320;320;18;429
321;321;19;477
322;322;20;495
323;323;17;411
324;324;19;477
325;325;17;411
326;326;19;477
327;327;19;477
328;328;19;447
329;329;18;459
330;330;20;465
331;331;18;459
332;332;20;495
333;333;20;465
334;334;19;477
335;335;18;429
336;336;22;531
337;337;22;531
338;338;18;429
339;339;20;495
340;340;16;393
341;341;20;495
342;342;19;477
343;343;19;447
344;344;20;495
345;345;17;411
346;346;20;495
347;347;20;495
348;348;18;429
349;349;19;477
350;350;17;411
351;351;20;495
352;352;17;441
353;353;19;447
354;354;19;477
355;355;18;429
356;356;17;441
357;357;21;513
358;358;19;447
359;359;20;495
360;360;17;411
361;361;19;477
362;362;19;477
363;363;20;465
364;364;20;495
365;365;19;447
366;366;18;459
367;367;22;531
368;368;19;447
369;369;20;495
370;370;17;411
371;371;20;495
372;372;20;495
373;373;17;411
374;374;20;495
375;375;17;411
376;376;20;495
377;377;17;441
378;378;20;465
379;379;20;495
380;380;18;429
381;381;18;459
382;382;20;495
383;383;20;465
384;384;19;477
385;385;18;429
386;386;19;477
387;387;19;477
388;388;20;465
389;389;19;477
390;390;18;429
391;391;19;477
392;392;21;513
393;393;16;393
394;394;22;531
395;395;17;411
396;396;19;477
397;397;19;477
398;398;18;429
399;399;20;495
400;400;18;429
401;401;20;495
402;402;18;459
403;403;18;429
404;404;19;477
405;405;18;429
406;406;20;495
407;407;19;477
408;408;17;411
409;409;21;513
410;410;20;465
411;411;19;477
412;412;18;459
413;413;18;429
414;414;21;513
415;415;18;429
416;416;21;513
417;417;19;477
418;418;17;411
419;419;21;513
420;420;17;411
421;421;18;459
422;422;19;477
423;423;19;447
424;424;20;495
425;425;21;483
426;426;19;477
427;427;20;495
428;428;19;447
429;429;17;441
430;430;19;447
431;431;21;513
432;432;18;459
433;433;20;465
434;434;19;477
435;435;18;429
436;436;20;495
437;437;20;495
438;438;17;411
439;439;20;495
440;440;16;393
441;441;21;513
442;442;18;459
443;443;20;465
444;444;20;495
445;445;19;447
446;446;19;477
447;447;19;477
448;448;19;447
449;449;20;495
450;450;20;465
451;451;18;459
452;452;19;477
453;453;18;429
454;454;19;477
455;455;19;447
456;456;18;459
457;457;20;495
458;458;20;465
459;459;22;531
460;460;17;411
461;461;21;513
462;462;19;477
463;463;19;447
464;464;21;513
465;465;19;447
466;466;19;477
467;467;20;495
