"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;11;348
2;2;18;429
3;3;20;540
4;4;19;462
5;5;24;552
6;6;24;612
7;7;21;498
8;8;25;630
9;9;23;534
10;10;21;498
11;11;24;612
12;12;23;534
13;13;26;648
14;14;21;498
15;15;22;516
16;16;25;630
17;17;21;498
18;18;26;648
19;19;24;552
20;20;22;516
21;21;24;612
22;22;20;480
23;23;24;612
24;24;22;516
25;25;22;516
26;26;25;630
27;27;20;480
28;28;25;630
29;29;23;534
30;30;25;570
31;31;24;612
32;32;23;534
33;33;23;594
34;34;22;516
35;35;23;534
36;36;24;612
37;37;22;516
38;38;24;612
39;39;21;498
40;40;23;534
41;41;25;630
42;42;21;498
43;43;24;612
44;44;24;552
45;45;23;534
46;46;23;594
47;47;22;516
48;48;24;612
49;49;23;534
50;50;23;534
51;51;25;630
52;52;23;534
53;53;26;648
54;54;23;534
55;55;23;534
56;56;25;630
57;57;24;552
58;58;26;648
59;59;22;516
60;60;21;498
61;61;23;594
62;62;23;534
63;63;25;630
64;64;23;534
65;65;23;534
66;66;25;630
67;67;22;516
68;68;25;630
69;69;24;552
70;70;23;534
71;71;26;648
72;72;23;534
73;73;24;612
74;74;25;570
75;75;21;498
76;76;26;648
77;77;23;534
78;78;23;594
79;79;23;534
80;80;19;462
81;81;23;594
82;82;24;552
83;83;24;612
84;84;23;534
85;85;22;516
86;86;24;612
87;87;24;552
88;88;24;612
89;89;23;534
90;90;22;516
91;91;25;630
92;92;22;516
93;93;26;648
94;94;23;534
95;95;23;534
96;96;25;630
97;97;21;498
98;98;27;666
99;99;21;498
100;100;22;516
101;101;25;630
102;102;24;552
103;103;24;612
104;104;23;534
105;105;20;480
106;106;24;612
107;107;21;498
108;108;24;612
109;109;22;516
110;110;23;534
111;111;21;558
112;112;23;534
113;113;25;630
114;114;22;516
115;115;24;552
116;116;22;576
117;117;23;534
118;118;25;630
119;119;22;516
120;120;22;516
121;121;26;648
122;122;21;498
123;123;23;594
124;124;24;552
125;125;22;516
126;126;24;612
127;127;23;534
128;128;23;594
129;129;21;498
130;130;24;552
131;131;21;558
132;132;24;552
133;133;23;594
134;134;23;534
135;135;22;516
136;136;24;612
137;137;22;516
138;138;23;594
139;139;23;534
140;140;21;498
141;141;27;666
142;142;23;534
143;143;23;594
144;144;22;516
145;145;22;516
146;146;26;648
147;147;21;498
148;148;26;648
149;149;23;534
150;150;19;462
151;151;24;612
152;152;24;552
153;153;22;576
154;154;21;498
155;155;21;498
156;156;23;594
157;157;23;534
158;158;27;666
159;159;21;498
160;160;25;570
161;161;22;576
162;162;23;534
163;163;26;648
164;164;24;552
165;165;22;516
166;166;23;594
167;167;21;498
168;168;23;594
169;169;22;516
170;170;23;534
171;171;24;612
172;172;23;534
173;173;24;612
174;174;24;552
175;175;23;534
176;176;25;630
177;177;21;498
178;178;24;612
179;179;22;516
180;180;22;516
181;181;25;630
182;182;23;534
183;183;25;630
184;184;21;498
185;185;22;516
186;186;23;594
187;187;21;498
188;188;25;630
189;189;22;516
190;190;23;534
191;191;24;612
192;192;22;516
193;193;25;630
194;194;23;534
195;195;22;516
196;196;22;576
197;197;24;552
198;198;24;612
199;199;21;498
200;200;22;516
201;201;24;612
202;202;23;534
203;203;25;630
204;204;24;552
205;205;24;552
206;206;24;612
207;207;22;516
208;208;25;630
209;209;22;516
210;210;21;498
211;211;24;612
