"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;3;129
2;2;1;33
3;3;2;66
4;4;2;66
5;5;2;66
6;6;5;195
7;7;4;117
8;8;6;153
9;9;6;153
10;10;5;135
11;11;8;249
12;12;6;153
13;13;6;153
14;14;5;135
15;15;6;153
16;16;8;249
17;17;6;153
18;18;5;135
19;19;7;171
20;20;6;153
21;21;8;249
22;22;5;135
23;23;7;171
24;24;7;171
25;25;5;135
26;26;9;267
27;27;6;153
28;28;6;153
29;29;6;153
30;30;5;135
31;31;8;249
32;32;5;135
33;33;7;171
34;34;5;135
35;35;5;135
36;36;9;267
37;37;6;153
38;38;5;135
39;39;6;153
40;40;6;153
41;41;9;267
42;42;6;153
43;43;6;153
44;44;6;153
45;45;7;171
46;46;8;249
47;47;6;153
48;48;7;171
49;49;5;135
50;50;6;153
51;51;7;231
52;52;6;153
53;53;6;153
54;54;7;171
55;55;5;135
56;56;8;249
57;57;6;153
58;58;6;153
59;59;5;135
60;60;5;135
61;61;9;267
62;62;5;135
63;63;5;135
64;64;5;135
65;65;7;171
66;66;7;231
67;67;5;135
68;68;6;153
69;69;6;153
70;70;6;153
71;71;7;231
72;72;6;153
73;73;6;153
74;74;5;135
75;75;7;171
76;76;8;249
77;77;5;135
78;78;6;153
79;79;5;135
80;80;6;153
81;81;7;231
82;82;7;171
83;83;5;135
84;84;6;153
85;85;6;153
86;86;8;249
87;87;6;153
88;88;6;153
89;89;5;135
90;90;5;135
91;91;8;249
92;92;5;135
93;93;5;135
94;94;6;153
95;95;7;171
96;96;7;231
97;97;6;153
98;98;6;153
99;99;5;135
100;100;6;153
101;101;7;231
102;102;6;153
103;103;6;153
104;104;6;153
105;105;6;153
106;106;8;249
107;107;7;171
108;108;6;153
109;109;6;153
110;110;5;135
111;111;8;249
112;112;6;153
113;113;6;153
114;114;6;153
115;115;6;153
116;116;7;231
117;117;6;153
118;118;6;153
119;119;5;135
120;120;6;153
121;121;8;249
122;122;7;171
123;123;6;153
124;124;7;171
125;125;6;153
126;126;8;249
127;127;7;171
128;128;6;153
