"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;10;285
2;2;11;258
3;3;9;222
4;4;10;240
5;5;9;222
6;6;13;354
7;7;8;204
8;8;11;258
9;9;9;222
10;10;10;240
11;11;12;336
12;12;8;204
13;13;9;222
14;14;10;240
15;15;10;240
16;16;12;336
17;17;8;204
18;18;10;240
19;19;10;240
20;20;10;240
21;21;13;354
22;22;8;204
23;23;10;240
24;24;9;222
25;25;10;240
26;26;11;318
27;27;11;258
28;28;9;222
29;29;10;240
30;30;10;240
31;31;10;300
32;32;11;258
33;33;10;240
34;34;10;240
35;35;10;240
36;36;10;300
37;37;9;222
38;38;11;258
39;39;9;222
40;40;9;222
41;41;12;336
42;42;10;240
43;43;10;240
44;44;9;222
45;45;10;240
46;46;12;336
47;47;10;240
48;48;9;222
49;49;10;240
50;50;11;258
51;51;11;318
52;52;11;258
53;53;10;240
54;54;11;258
55;55;9;222
56;56;11;318
57;57;9;222
58;58;10;240
59;59;9;222
60;60;10;240
61;61;12;336
62;62;11;258
63;63;8;204
64;64;10;240
65;65;10;240
66;66;12;336
67;67;10;240
68;68;9;222
69;69;10;240
70;70;10;240
71;71;13;354
72;72;10;240
73;73;10;240
74;74;10;240
75;75;9;222
76;76;11;318
77;77;10;240
78;78;11;258
79;79;10;240
80;80;9;222
81;81;13;354
82;82;9;222
83;83;10;240
84;84;9;222
85;85;10;240
86;86;11;318
87;87;10;240
88;88;8;204
89;89;12;276
90;90;10;240
91;91;11;318
92;92;10;240
93;93;11;258
94;94;8;204
95;95;12;276
96;96;12;336
97;97;9;222
98;98;10;240
99;99;10;240
100;100;9;222
101;101;12;336
102;102;10;240
103;103;10;240
104;104;10;240
105;105;10;240
106;106;12;336
107;107;10;240
108;108;10;240
109;109;11;258
110;110;10;240
111;111;12;336
112;112;9;222
113;113;10;240
114;114;9;222
115;115;10;240
116;116;13;354
117;117;9;222
118;118;11;258
119;119;8;204
120;120;10;240
121;121;12;336
122;122;10;240
123;123;9;222
124;124;11;258
125;125;11;258
126;126;11;318
127;127;9;222
128;128;11;258
129;129;9;222
130;130;11;258
