"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;24;1251
2;2;33;1848
3;3;15;662
4;4;28;1037
5;5;16;694
6;6;13;577
7;7;18;716
8;8;12;545
9;9;25;977
10;10;24;917
11;11;10;480
12;12;18;745
13;13;23;1080
14;14;36;2063
15;15;35;1500
16;16;17;737
17;17;12;529
18;18;22;910
19;19;13;593
20;20;25;980
21;21;24;925
22;22;10;480
23;23;19;791
24;24;17;712
25;25;17;746
26;26;35;1438
27;27;34;1911
28;28;21;1126
29;29;20;807
30;30;12;545
31;31;24;928
32;32;25;980
33;33;12;576
34;34;16;645
35;35;18;763
36;36;13;542
37;37;33;1278
38;38;15;679
39;39;22;1228
40;40;29;1398
41;41;21;1149
42;42;23;882
43;43;27;1068
44;44;8;384
45;45;18;745
46;46;17;711
47;47;14;596
48;48;31;1202
49;49;13;555
50;50;14;632
51;51;20;810
52;52;22;1191
53;53;37;1750
54;54;33;1578
55;55;10;494
56;56;18;743
57;57;16;661
58;58;15;646
59;59;30;1127
60;60;16;694
61;61;11;484
62;62;22;899
63;63;12;546
64;64;33;1520
65;65;39;1911
66;66;20;1137
67;67;17;698
68;68;17;704
69;69;16;687
70;70;29;1099
71;71;16;693
72;72;12;530
73;73;20;814
74;74;13;596
75;75;24;919
76;76;26;1029
77;77;30;1825
78;78;27;1355
79;79;18;764
80;80;16;692
81;81;31;1194
82;82;15;644
83;83;12;533
84;84;19;762
85;85;13;593
86;86;25;978
87;87;24;930
88;88;14;712
89;89;29;1464
90;90;29;1560
91;91;21;1032
92;92;30;1135
93;93;15;647
94;94;13;580
95;95;21;861
96;96;10;449
97;97;27;1072
98;98;27;1065
99;99;10;480
100;100;18;746
101;101;27;1405
102;102;30;1694
103;103;35;1457
104;104;14;595
105;105;11;480
106;106;20;814
107;107;11;501
108;108;25;968
109;109;25;987
110;110;11;528
111;111;18;748
112;112;22;1011
113;113;27;1483
114;114;42;1944
115;115;15;691
116;116;13;580
117;117;21;859
118;118;13;592
119;119;23;885
120;120;26;1022
121;121;10;480
122;122;19;790
123;123;19;799
124;124;21;1081
125;125;39;1748
126;126;20;1039
