"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;43;1724
2;2;74;3203
3;3;49;2516
4;4;26;1307
5;5;21;1008
6;6;28;1211
7;7;65;2421
8;8;51;2006
9;9;26;1158
10;10;22;1056
11;11;19;912
12;12;49;1911
13;13;72;2845
14;14;42;1999
15;15;41;2330
16;16;32;1799
17;17;30;1330
18;18;66;2491
19;19;52;2051
20;20;26;1153
21;21;21;1008
22;22;21;1008
23;23;49;1904
24;24;67;2557
25;25;34;1421
26;26;25;1256
27;27;32;1772
28;28;45;2334
29;29;80;3370
30;30;53;2153
31;31;27;1200
32;32;20;960
33;33;21;1008
34;34;50;1944
35;35;70;2689
36;36;33;1380
37;37;25;1184
38;38;21;1008
39;39;39;1904
40;40;74;2976
41;41;63;2943
42;42;43;2244
43;43;22;1056
44;44;20;960
45;45;47;1809
46;46;66;2510
47;47;35;1465
48;48;22;1040
49;49;20;960
50;50;29;1250
51;51;69;2684
52;52;59;2610
53;53;37;1839
54;54;37;2130
55;55;31;1620
56;56;53;2099
57;57;65;2444
58;58;35;1469
59;59;21;994
60;60;19;912
61;61;27;1154
62;62;67;2511
63;63;48;1875
64;64;28;1236
65;65;33;1825
66;66;46;2706
67;67;58;2470
68;68;66;2499
69;69;33;1373
70;70;22;1042
71;71;17;816
72;72;29;1250
73;73;64;2401
74;74;50;1969
75;75;28;1242
76;76;22;1074
77;77;29;1618
78;78;69;3233
79;79;80;3418
80;80;33;1384
81;81;22;1026
82;82;18;864
83;83;32;1399
84;84;64;2395
85;85;50;1959
86;86;26;1155
87;87;23;1104
88;88;19;912
89;89;60;2586
90;90;85;3893
91;91;48;2339
92;92;24;1185
93;93;21;1008
94;94;27;1155
95;95;68;2564
96;96;48;1870
97;97;28;1254
98;98;18;864
99;99;18;864
100;100;50;1950
101;101;73;2969
102;102;55;2937
103;103;35;1938
104;104;21;1008
105;105;31;1353
106;106;67;2523
107;107;48;1876
108;108;27;1203
109;109;21;1008
110;110;21;1008
111;111;52;2039
112;112;64;2396
113;113;34;1415
114;114;29;1571
115;115;45;2678
116;116;38;1910
117;117;64;2376
118;118;46;1786
119;119;28;1238
120;120;19;912
121;121;20;960
122;122;49;1901
123;123;66;2498
124;124;33;1387
125;125;20;931
126;126;23;1187
127;127;51;2679
128;128;76;3139
129;129;57;2525
130;130;29;1339
131;131;22;1056
132;132;19;912
133;133;52;2045
134;134;67;2521
135;135;33;1370
136;136;22;1042
137;137;20;960
138;138;33;1508
139;139;81;3528
140;140;62;2779
141;141;33;1596
142;142;30;1627
143;143;19;912
144;144;49;1908
145;145;63;2340
146;146;35;1471
147;147;20;947
148;148;18;864
149;149;28;1203
150;150;65;2434
151;151;55;2352
152;152;39;2038
153;153;30;1637
154;154;25;1305
155;155;59;2581
156;156;62;2325
157;157;33;1385
158;158;21;993
159;159;21;1008
160;160;27;1161
161;161;65;2436
162;162;48;1880
163;163;25;1104
