"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;15;581
2;2;17;724
3;3;13;563
4;4;20;809
5;5;10;464
6;6;17;728
7;7;33;1316
8;8;24;1315
9;9;22;996
10;10;16;674
11;11;10;480
12;12;28;1102
13;13;25;993
14;14;13;568
15;15;21;859
16;16;10;464
17;17;15;632
18;18;31;1184
19;19;18;879
20;20;28;1443
21;21;20;866
22;22;11;528
23;23;27;1049
24;24;23;901
25;25;14;610
26;26;18;717
27;27;11;514
28;28;14;590
29;29;32;1244
30;30;13;565
31;31;25;1134
32;32;27;1413
33;33;10;502
34;34;25;969
35;35;25;992
36;36;14;627
37;37;21;855
38;38;12;546
39;39;16;674
40;40;29;1078
41;41;14;617
42;42;18;749
43;43;18;806
44;44;19;1114
45;45;31;1317
46;46;25;993
47;47;12;533
48;48;21;845
49;49;11;514
50;50;15;630
51;51;30;1132
52;52;14;611
53;53;17;695
54;54;18;761
55;55;11;528
56;56;32;1416
57;57;33;1543
58;58;14;625
59;59;20;804
60;60;11;500
61;61;14;584
62;62;29;1092
63;63;15;662
64;64;19;787
65;65;16;664
66;66;8;384
67;67;27;1049
68;68;25;1024
69;69;23;1255
70;70;22;1005
71;71;12;546
72;72;18;775
73;73;29;1104
74;74;15;662
75;75;20;822
76;76;15;627
77;77;8;384
78;78;28;1111
79;79;23;883
80;80;12;533
81;81;29;1416
82;82;19;1013
83;83;15;628
84;84;29;1098
85;85;16;707
86;86;18;729
87;87;19;822
88;88;11;528
89;89;26;1012
90;90;22;849
91;91;14;627
92;92;22;929
93;93;22;1232
94;94;20;943
95;95;30;1135
96;96;15;663
97;97;19;778
98;98;15;628
99;99;10;480
100;100;28;1107
101;101;23;898
102;102;14;626
103;103;21;845
104;104;11;515
105;105;24;1257
106;106;36;1534
107;107;15;660
108;108;18;733
109;109;17;723
110;110;9;432
111;111;25;959
112;112;25;990
113;113;13;582
114;114;19;743
115;115;13;608
116;116;20;935
117;117;41;1847
118;118;17;790
119;119;18;729
120;120;16;674
121;121;9;432
122;122;27;1059
123;123;22;838
124;124;15;661
125;125;20;811
126;126;10;467
127;127;17;726
128;128;30;1140
129;129;22;1209
130;130;23;1079
131;131;16;674
132;132;10;480
133;133;27;1053
134;134;25;999
135;135;15;660
136;136;19;778
137;137;12;547
138;138;14;580
139;139;30;1139
140;140;14;614
141;141;18;752
142;142;25;1291
143;143;15;841
144;144;25;960
145;145;25;997
146;146;13;576
147;147;20;806
148;148;11;500
149;149;16;679
150;150;30;1135
151;151;15;657
152;152;18;728
153;153;17;734
154;154;17;954
155;155;34;1564
156;156;25;994
157;157;13;563
158;158;20;829
159;159;12;545
160;160;16;680
161;161;29;1099
162;162;14;615
163;163;19;774
164;164;16;678
165;165;10;480
166;166;35;1590
167;167;29;1300
168;168;14;609
169;169;20;810
170;170;10;464
171;171;15;627
172;172;28;1049
173;173;14;615
174;174;18;749
175;175;19;811
176;176;9;432
177;177;25;953
178;178;35;1651
179;179;20;1022
180;180;20;818
181;181;12;549
182;182;16;681
183;183;31;1184
184;184;14;614
185;185;17;698
186;186;16;660
187;187;8;384
188;188;27;1053
189;189;23;898
190;190;13;579
191;191;30;1455
192;192;19;1038
193;193;15;633
194;194;31;1186
195;195;12;517
196;196;18;745
197;197;17;712
198;198;10;480
199;199;27;1055
200;200;24;947
201;201;13;581
202;202;22;906
203;203;21;1197
204;204;20;943
205;205;30;1125
206;206;14;614
207;207;18;736
208;208;16;668
209;209;12;576
210;210;26;996
211;211;24;938
212;212;14;616
213;213;18;708
214;214;12;586
215;215;26;1352
216;216;34;1419
217;217;13;565
218;218;17;697
219;219;18;756
220;220;9;432
221;221;25;959
222;222;25;991
223;223;13;575
224;224;21;845
225;225;11;512
226;226;17;721
227;227;41;1880
228;228;20;1002
229;229;19;782
230;230;16;678
231;231;10;480
232;232;26;1017
233;233;24;937
234;234;12;529
235;235;20;801
236;236;11;515
237;237;16;678
238;238;33;1352
239;239;23;1249
240;240;21;930
241;241;17;714
242;242;9;432
243;243;26;1001
244;244;26;1028
245;245;12;528
246;246;20;801
247;247;11;511
248;248;16;682
249;249;31;1192
250;250;14;635
251;251;29;1474
252;252;22;1033
253;253;11;528
254;254;25;962
255;255;23;875
256;256;12;529
257;257;23;954
258;258;12;546
259;259;17;724
260;260;28;1046
261;261;15;656
262;262;18;726
263;263;19;822
264;264;15;841
265;265;34;1591
266;266;24;942
267;267;13;563
268;268;19;777
269;269;12;544
270;270;16;682
271;271;31;1188
272;272;15;658
273;273;17;704
274;274;18;761
275;275;11;528
276;276;35;1632
277;277;30;1361
278;278;13;564
279;279;20;817
280;280;10;464
281;281;17;736
282;282;29;1081
283;283;14;610
284;284;17;695
285;285;16;665
286;286;11;528
287;287;26;1040
288;288;36;1739
289;289;17;815
290;290;18;733
291;291;12;548
292;292;15;630
293;293;31;1191
294;294;13;564
295;295;18;749
296;296;16;663
297;297;9;432
298;298;25;951
299;299;28;1235
300;300;25;1343
301;301;20;806
302;302;13;610
303;303;15;631
304;304;30;1131
305;305;13;568
306;306;19;797
307;307;16;665
308;308;10;480
309;309;26;1008
310;310;24;934
311;311;24;1267
312;312;25;1204
313;313;12;547
314;314;17;725
315;315;31;1182
316;316;14;607
317;317;19;777
318;318;15;634
319;319;10;480
320;320;25;958
321;321;25;997
322;322;12;529
323;323;29;1434
324;324;17;891
325;325;17;724
326;326;29;1085
327;327;15;655
328;328;18;751
329;329;16;657
330;330;10;480
331;331;27;1060
332;332;23;894
333;333;13;580
334;334;18;719
335;335;16;782
336;336;28;1438
337;337;31;1251
338;338;13;563
339;339;18;744
340;340;18;760
341;341;9;432
342;342;26;1011
343;343;26;1044
344;344;13;564
345;345;18;714
346;346;12;561
347;347;25;1265
348;348;40;1777
349;349;15;659
350;350;18;748
351;351;17;713
352;352;10;480
353;353;26;1010
354;354;24;942
355;355;13;566
356;356;19;763
357;357;10;464
358;358;15;632
359;359;36;1562
360;360;22;1157
361;361;19;792
362;362;16;660
363;363;10;480
364;364;26;1007
365;365;23;897
366;366;14;612
367;367;20;809
368;368;12;560
369;369;17;722
370;370;28;1038
371;371;13;561
372;372;21;930
373;373;27;1383
374;374;12;610
375;375;27;1049
376;376;26;1034
377;377;14;615
378;378;19;763
379;379;12;562
380;380;14;577
381;381;31;1189
382;382;12;517
383;383;18;749
384;384;20;905
385;385;21;1221
386;386;27;1089
387;387;25;994
388;388;15;655
389;389;19;767
390;390;14;638
391;391;14;577
392;392;31;1184
393;393;13;564
394;394;17;681
395;395;16;679
396;396;14;758
397;397;36;1699
398;398;26;1056
399;399;15;659
400;400;20;823
401;401;12;543
402;402;16;680
403;403;30;1138
404;404;14;612
405;405;20;816
406;406;15;630
407;407;10;480
408;408;28;1139
409;409;33;1590
410;410;17;825
411;411;19;759
412;412;12;562
