"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;35;1619
2;2;107;5102
3;3;87;3787
4;4;33;1586
5;5;16;768
6;6;27;1239
7;7;53;2035
8;8;82;2975
9;9;49;1888
10;10;22;1026
11;11;21;1008
12;12;33;1346
13;13;75;2834
14;14;88;3670
15;15;74;4190
16;16;40;2277
17;17;24;1095
18;18;55;2109
19;19;86;3186
20;20;51;1993
21;21;22;1026
22;22;21;1008
23;23;36;1497
24;24;74;2728
25;25;72;2663
26;26;37;1734
27;27;51;3056
28;28;55;3222
29;29;60;2469
30;30;82;2985
31;31;50;1945
32;32;24;1123
33;33;18;864
34;34;39;1624
35;35;73;2676
36;36;74;2763
37;37;31;1326
38;38;19;912
39;39;43;2335
40;40;91;4562
41;41;100;4189
42;42;55;2268
43;43;21;979
44;44;19;912
45;45;37;1524
46;46;73;2716
47;47;75;2793
48;48;30;1287
49;49;20;960
50;50;22;996
51;51;59;2297
52;52;97;4054
53;53;101;5267
54;54;33;1834
55;55;20;960
56;56;37;1542
57;57;75;2774
58;58;72;2672
59;59;31;1323
60;60;21;1008
61;61;21;932
62;62;55;2140
63;63;86;3173
64;64;63;2830
65;65;48;2818
66;66;45;2660
67;67;41;1865
68;68;74;2712
69;69;72;2670
70;70;30;1275
71;71;21;1008
72;72;23;1030
73;73;54;2101
74;74;86;3164
75;75;53;2088
76;76;22;1028
77;77;44;2612
78;78;74;4085
79;79;83;3331
80;80;76;2904
81;81;30;1277
82;82;22;1056
83;83;25;1141
84;84;54;2093
85;85;85;3120
86;86;51;1988
87;87;22;1027
88;88;21;1008
89;89;37;1548
90;90;98;4373
91;91;103;4759
92;92;47;2367
93;93;24;1231
94;94;24;1089
95;95;55;2131
96;96;83;3008
97;97;50;1938
98;98;21;975
99;99;21;1008
100;100;37;1536
101;101;79;3105
102;102;98;4389
103;103;55;2960
104;104;29;1494
105;105;32;1695
106;106;57;2324
107;107;85;3122
108;108;55;2159
109;109;19;880
110;110;22;1056
111;111;37;1533
112;112;74;2721
113;113;77;2906
114;114;29;1222
115;115;55;3332
116;116;52;2934
117;117;59;2439
118;118;90;3544
119;119;52;2036
120;120;24;1121
121;121;18;864
122;122;36;1488
123;123;77;2878
124;124;71;2621
125;125;35;1509
126;126;30;1641
127;127;53;3081
128;128;65;2833
129;129;93;3682
130;130;60;2612
131;131;25;1248
132;132;18;864
133;133;37;1532
134;134;75;2774
135;135;71;2599
136;136;31;1326
137;137;21;1008
138;138;41;2278
139;139;82;3932
140;140;90;3581
141;141;56;2347
142;142;28;1469
143;143;29;1546
144;144;33;1343
145;145;74;2730
146;146;71;2592
147;147;33;1424
148;148;20;960
149;149;24;1095
150;150;65;2831
151;151;105;4489
152;152;70;3304
153;153;30;1603
154;154;20;960
155;155;45;2119
156;156;77;2967
157;157;76;2836
158;158;28;1189
159;159;21;1008
160;160;23;1042
161;161;55;2119
162;162;81;2940
163;163;69;3174
164;164;48;2864
165;165;34;1867
166;166;37;1574
167;167;82;3275
168;168;80;3197
169;169;30;1281
170;170;23;1104
171;171;22;994
172;172;52;1971
173;173;84;3096
174;174;54;2127
175;175;33;1800
176;176;42;2466
177;177;52;2595
178;178;84;3389
179;179;81;3304
180;180;39;1835
181;181;20;960
182;182;25;1136
183;183;56;2170
184;184;84;3078
185;185;50;1938
186;186;23;1074
187;187;24;1216
188;188;52;2531
189;189;100;4464
190;190;89;3773
191;191;39;1842
192;192;29;1566
193;193;23;1075
194;194;56;2194
195;195;84;3085
196;196;48;1849
197;197;22;1027
198;198;21;1008
199;199;37;1513
200;200;78;3049
201;201;91;3906
202;202;48;2477
203;203;36;2014
204;204;35;1864
205;205;62;2599
206;206;81;2958
207;207;52;2040
208;208;23;1076
209;209;19;912
210;210;36;1487
211;211;79;2983
212;212;72;2652
213;213;39;1845
214;214;46;2639
215;215;42;2309
216;216;67;2873
217;217;99;4072
218;218;54;2245
219;219;22;1028
220;220;21;1008
221;221;33;1344
222;222;80;3013
223;223;71;2617
224;224;33;1417
225;225;21;1008
226;226;34;1763
227;227;74;3499
228;228;104;4401
229;229;60;2613
230;230;30;1544
231;231;28;1504
232;232;37;1531
233;233;74;2739
234;234;74;2762
235;235;29;1221
236;236;19;912
237;237;25;1139
238;238;53;2044
239;239;87;3315
240;240;79;3880
241;241;47;2706
242;242;21;1099
243;243;46;2111
244;244;82;3241
245;245;72;2664
246;246;30;1274
247;247;20;960
248;248;26;1190
249;249;54;2065
250;250;86;3182
251;251;56;2351
252;252;40;2251
253;253;38;2210
254;254;52;2592
255;255;78;2965
256;256;82;3341
257;257;32;1416
258;258;21;1008
259;259;24;1092
260;260;56;2163
261;261;83;3053
262;262;49;1860
263;263;32;1710
264;264;31;1716
265;265;48;2328
266;266;92;3978
267;267;84;3405
268;268;39;1916
269;269;21;1044
270;270;25;1140
271;271;54;2079
272;272;83;3033
273;273;49;1866
274;274;22;1030
275;275;29;1582
276;276;41;1876
277;277;96;4138
278;278;84;3474
279;279;42;2055
280;280;31;1739
281;281;30;1511
282;282;54;2077
283;283;81;2955
284;284;53;2063
285;285;25;1168
286;286;19;912
287;287;46;2174
288;288;85;3488
289;289;90;3846
290;290;36;1707
291;291;27;1476
292;292;31;1571
293;293;60;2573
294;294;89;3397
295;295;49;1878
296;296;27;1268
297;297;21;1008
298;298;37;1555
299;299;88;3586
300;300;76;2946
301;301;41;2006
302;302;29;1575
303;303;31;1639
304;304;66;2836
305;305;103;4334
306;306;53;2154
307;307;23;1076
308;308;22;1056
309;309;35;1440
310;310;77;2882
311;311;79;3167
312;312;35;1644
313;313;21;1008
314;314;37;1993
315;315;73;3316
316;316;88;3359
317;317;68;3157
318;318;30;1574
319;319;23;1104
320;320;35;1435
321;321;72;2623
322;322;76;2849
323;323;29;1228
324;324;24;1227
325;325;35;1824
326;326;64;2786
327;327;101;4247
328;328;55;2289
329;329;36;1977
330;330;36;1998
331;331;38;1592
332;332;73;2689
333;333;72;2649
334;334;32;1369
335;335;21;1008
336;336;29;1466
337;337;62;2641
338;338;86;3267
339;339;70;3224
340;340;29;1541
341;341;28;1542
342;342;47;2171
343;343;86;3521
344;344;72;2645
345;345;32;1371
346;346;20;960
347;347;24;1091
348;348;62;2571
349;349;91;3574
350;350;58;2423
351;351;33;1756
352;352;30;1636
353;353;43;1897
354;354;83;3371
355;355;83;3365
356;356;39;1921
357;357;24;1190
358;358;23;1048
359;359;57;2227
360;360;92;3671
361;361;56;2304
362;362;23;1119
363;363;32;1797
364;364;50;2390
365;365;76;2859
366;366;78;3037
367;367;40;1949
368;368;25;1339
369;369;36;1836
370;370;54;2086
371;371;84;3080
372;372;54;2122
373;373;26;1359
374;374;28;1515
375;375;43;1977
376;376;93;3991
377;377;77;2969
378;378;30;1270
379;379;19;937
380;380;33;1731
381;381;61;2570
382;382;91;3588
383;383;54;2139
384;384;25;1172
385;385;20;1000
386;386;47;2219
387;387;80;3048
388;388;80;3146
389;389;53;2779
390;390;26;1364
391;391;26;1217
392;392;64;2765
393;393;85;3208
394;394;59;2515
395;395;31;1612
396;396;22;1056
397;397;35;1436
398;398;74;2737
399;399;81;3266
400;400;39;1818
401;401;23;1153
402;402;40;2201
403;403;67;2964
404;404;94;3774
405;405;53;2108
406;406;22;1024
407;407;28;1492
408;408;45;2029
409;409;77;2894
410;410;71;2603
411;411;36;1698
412;412;28;1518
413;413;24;1094
414;414;61;2530
415;415;107;4676
416;416;65;2940
417;417;23;1076
418;418;17;816
419;419;43;1959
420;420;82;3255
421;421;75;2806
422;422;31;1326
423;423;18;864
424;424;32;1625
425;425;63;2642
426;426;87;3338
427;427;63;2753
428;428;44;2469
429;429;29;1569
430;430;36;1494
431;431;84;3395
432;432;80;3147
433;433;32;1366
434;434;20;960
435;435;27;1235
436;436;54;2100
437;437;94;3750
438;438;56;2333
439;439;31;1640
440;440;32;1796
441;441;52;2511
442;442;79;3077
443;443;79;3132
444;444;39;1899
445;445;21;1008
446;446;25;1141
447;447;56;2170
448;448;83;3039
449;449;50;1927
450;450;28;1503
451;451;27;1427
452;452;54;2635
453;453;99;4315
454;454;81;3271
455;455;31;1328
456;456;25;1279
457;457;37;1905
458;458;52;1986
459;459;86;3170
460;460;50;1948
461;461;21;980
462;462;19;912
463;463;45;2058
464;464;102;4607
465;465;88;3694
466;466;32;1439
467;467;30;1641
468;468;26;1233
469;469;62;2608
470;470;91;3570
471;471;53;2074
472;472;21;980
473;473;21;1008
474;474;36;1498
475;475;75;2816
476;476;89;3814
477;477;50;2647
478;478;27;1413
479;479;33;1715
480;480;58;2349
481;481;84;3100
482;482;62;2704
483;483;27;1331
484;484;19;912
485;485;37;1531
486;486;76;2828
487;487;73;2700
488;488;36;1682
489;489;40;2315
490;490;39;2092
491;491;62;2569
492;492;91;3633
493;493;57;2388
494;494;32;1711
495;495;24;1205
496;496;36;1481
497;497;75;2776
498;498;73;2710
