"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;2;81
2;2;18;693
3;3;34;1616
4;4;17;851
5;5;10;480
6;6;9;432
7;7;17;731
8;8;26;1006
9;9;19;793
10;10;9;432
11;11;10;480
12;12;13;610
13;13;20;772
14;14;29;1257
15;15;22;1203
16;16;11;549
17;17;9;432
18;18;17;728
19;19;25;951
20;20;18;745
21;21;10;480
22;22;11;528
23;23;12;561
24;24;21;835
25;25;24;947
26;26;14;654
27;27;20;1172
28;28;14;749
29;29;16;681
30;30;26;1011
31;31;18;748
32;32;11;528
33;33;9;432
34;34;11;511
35;35;21;822
36;36;24;943
37;37;13;579
38;38;14;742
39;39;20;1165
40;40;15;639
41;41;25;960
42;42;17;700
43;43;10;480
44;44;11;528
45;45;11;515
46;46;23;930
47;47;23;901
48;48;11;484
49;49;10;480
50;50;15;840
51;51;24;1243
52;52;25;962
53;53;16;648
54;54;9;432
55;55;10;480
56;56;10;464
57;57;22;876
58;58;24;942
59;59;13;585
60;60;9;432
61;61;12;576
62;62;26;1342
63;63;32;1424
64;64;18;740
65;65;8;384
66;66;11;528
67;67;9;418
68;68;22;881
69;69;23;897
70;70;12;534
71;71;10;480
72;72;8;384
73;73;17;719
74;74;27;1062
75;75;23;1100
76;76;19;1135
77;77;10;480
78;78;10;466
79;79;20;777
80;80;24;941
81;81;12;531
82;82;9;432
83;83;9;432
84;84;17;721
85;85;24;914
86;86;20;847
87;87;14;725
88;88;21;1193
89;89;13;643
90;90;23;926
91;91;23;892
92;92;12;528
93;93;10;480
94;94;10;480
95;95;16;687
96;96;25;946
97;97;18;744
98;98;11;528
99;99;9;432
100;100;13;624
101;101;31;1515
102;102;28;1218
103;103;12;530
104;104;8;384
105;105;11;528
106;106;16;674
107;107;25;959
108;108;18;744
109;109;9;432
110;110;11;528
111;111;12;560
112;112;22;890
113;113;34;1637
114;114;20;1009
115;115;10;480
116;116;9;432
117;117;14;581
118;118;27;1056
119;119;18;745
120;120;10;480
121;121;10;480
122;122;10;466
123;123;23;932
124;124;24;932
125;125;13;581
126;126;18;1064
127;127;16;860
128;128;18;769
129;129;25;955
130;130;20;839
131;131;10;480
132;132;10;480
133;133;13;608
134;134;21;838
135;135;24;945
136;136;15;674
137;137;9;432
138;138;11;528
139;139;27;1365
140;140;31;1385
141;141;18;742
142;142;10;480
143;143;9;432
144;144;10;467
145;145;21;827
146;146;25;990
147;147;12;528
148;148;10;480
149;149;8;384
150;150;17;726
151;151;34;1574
152;152;24;1159
153;153;10;480
154;154;9;432
155;155;12;559
156;156;21;826
157;157;24;940
158;158;15;674
159;159;9;432
160;160;9;432
161;161;17;725
162;162;24;927
163;163;25;1190
164;164;19;1096
165;165;9;432
166;166;10;466
167;167;21;828
168;168;25;993
169;169;14;626
170;170;10;480
171;171;12;576
172;172;16;673
173;173;26;1003
174;174;19;788
175;175;9;432
176;176;21;1215
177;177;15;803
178;178;22;875
179;179;24;943
180;180;15;677
181;181;11;528
182;182;10;480
183;183;14;585
184;184;27;1049
185;185;18;742
186;186;11;528
187;187;10;480
188;188;12;595
189;189;30;1465
190;190;28;1187
191;191;14;627
192;192;10;480
193;193;10;480
194;194;15;631
195;195;27;1067
196;196;19;796
197;197;9;432
198;198;10;480
199;199;11;511
200;200;23;939
201;201;34;1604
202;202;17;858
203;203;9;432
204;204;11;528
205;205;13;529
206;206;26;999
207;207;19;797
208;208;9;432
209;209;11;528
210;210;11;515
211;211;23;925
212;212;22;850
213;213;14;642
214;214;19;1117
215;215;13;718
216;216;16;682
217;217;27;1056
218;218;18;745
219;219;9;432
220;220;11;528
221;221;11;513
222;222;22;877
223;223;24;928
224;224;13;582
225;225;10;480
226;226;13;717
227;227;27;1398
228;228;26;1009
229;229;17;694
230;230;10;480
231;231;10;480
232;232;12;563
233;233;23;925
234;234;24;943
235;235;15;678
236;236;9;432
237;237;10;480
238;238;20;997
239;239;36;1662
240;240;19;792
241;241;9;432
242;242;11;528
243;243;11;511
244;244;22;875
245;245;25;993
246;246;12;528
247;247;11;528
248;248;12;576
249;249;16;678
250;250;27;1046
251;251;20;887
252;252;21;1224
253;253;13;679
254;254;9;415
255;255;23;922
256;256;24;945
257;257;12;530
258;258;11;528
259;259;9;432
260;260;15;628
261;261;25;971
262;262;18;742
263;263;12;576
264;264;15;817
265;265;22;1247
266;266;21;821
267;267;26;1036
268;268;13;579
269;269;10;480
270;270;8;384
271;271;15;627
272;272;25;972
273;273;19;789
274;274;10;480
275;275;10;480
276;276;11;536
277;277;32;1540
278;278;29;1262
279;279;14;627
280;280;10;480
281;281;12;576
282;282;16;675
283;283;27;1053
284;284;16;649
285;285;12;576
286;286;9;432
287;287;10;465
288;288;22;886
289;289;27;1136
290;290;24;1296
291;291;14;721
292;292;9;432
293;293;17;731
294;294;27;1050
295;295;18;741
296;296;11;528
297;297;11;528
298;298;11;511
299;299;21;821
300;300;22;840
301;301;19;995
302;302;17;979
303;303;10;480
304;304;15;628
305;305;24;907
306;306;19;793
307;307;10;480
308;308;8;384
309;309;11;511
310;310;21;825
311;311;24;947
312;312;13;581
313;313;10;480
314;314;14;720
315;315;25;1307
316;316;29;1204
317;317;17;700
318;318;12;576
319;319;9;432
320;320;11;512
321;321;22;867
322;322;27;1082
323;323;15;675
324;324;10;480
325;325;10;480
326;326;16;682
327;327;28;1189
328;328;29;1477
329;329;12;611
330;330;12;576
331;331;11;514
332;332;23;923
333;333;25;989
334;334;13;579
335;335;10;480
336;336;10;480
337;337;17;728
338;338;25;955
339;339;19;795
340;340;17;963
341;341;19;1064
342;342;11;511
343;343;22;877
344;344;24;947
345;345;13;580
346;346;9;432
347;347;10;480
348;348;15;629
349;349;26;1005
350;350;19;793
351;351;9;432
352;352;12;576
353;353;14;724
354;354;30;1462
355;355;27;1109
356;356;13;577
357;357;11;528
358;358;9;432
359;359;16;678
360;360;25;965
361;361;19;793
362;362;10;480
363;363;10;480
364;364;11;515
365;365;22;897
366;366;34;1634
367;367;18;906
368;368;11;528
369;369;9;432
370;370;16;676
371;371;26;1012
372;372;20;842
373;373;9;432
374;374;11;528
375;375;10;464
376;376;22;881
377;377;25;988
378;378;12;531
379;379;22;1244
380;380;16;858
381;381;17;723
382;382;26;1007
383;383;18;745
384;384;11;528
385;385;9;432
386;386;11;513
387;387;23;929
388;388;25;982
389;389;12;528
390;390;11;576
391;391;22;1282
392;392;18;844
393;393;26;1020
394;394;17;690
395;395;10;480
396;396;10;480
397;397;13;609
398;398;21;827
399;399;24;942
400;400;12;528
401;401;11;528
402;402;14;757
403;403;25;1291
404;404;25;980
405;405;17;701
406;406;9;432
407;407;9;432
408;408;10;467
409;409;22;885
410;410;26;1040
411;411;13;579
412;412;10;480
413;413;10;480
414;414;16;685
415;415;34;1562
416;416;24;1172
417;417;10;480
418;418;12;576
419;419;12;563
420;420;23;923
421;421;24;946
422;422;13;579
423;423;9;432
424;424;10;480
425;425;15;632
426;426;26;1013
427;427;18;742
428;428;13;683
429;429;21;1222
430;430;12;610
431;431;23;923
432;432;25;995
433;433;14;627
434;434;10;480
435;435;10;480
436;436;14;582
437;437;26;1008
438;438;18;734
439;439;10;480
440;440;11;528
441;441;23;1289
442;442;26;1151
443;443;25;981
444;444;13;577
445;445;10;480
446;446;10;480
447;447;18;773
448;448;26;1004
449;449;19;793
450;450;9;432
451;451;9;432
452;452;11;515
453;453;22;865
454;454;31;1437
455;455;21;1107
456;456;11;528
457;457;9;432
458;458;16;677
459;459;25;957
460;460;19;789
461;461;11;528
462;462;11;528
463;463;9;418
464;464;23;928
465;465;23;898
466;466;14;627
467;467;14;771
468;468;19;1122
469;469;16;673
470;470;24;907
471;471;19;793
472;472;9;432
473;473;9;432
474;474;14;658
475;475;21;834
476;476;25;990
477;477;12;532
478;478;9;432
479;479;10;480
480;480;19;872
481;481;37;1729
482;482;22;980
483;483;9;432
484;484;11;528
485;485;13;607
486;486;20;782
487;487;25;989
488;488;13;578
489;489;8;384
490;490;9;432
491;491;17;721
492;492;24;914
493;493;28;1398
494;494;16;892
495;495;10;480
496;496;12;561
497;497;22;874
498;498;22;844
499;499;12;530
500;500;10;480
501;501;10;480
502;502;17;720
503;503;24;915
504;504;19;786
505;505;12;576
506;506;20;1168
507;507;17;909
508;508;22;880
509;509;23;891
510;510;14;626
511;511;10;480
512;512;9;432
513;513;17;727
514;514;26;1009
515;515;18;743
516;516;11;528
517;517;13;708
518;518;22;1232
519;519;25;1044
520;520;23;891
521;521;16;721
522;522;9;432
