"slot_duration";"total_packets_sent";"total_packets_received";"packet_received_ratio";"total_energy_utilization";"gateway_energy_utilization"
0,05;2756;1331;0,482946298984035;9,83501172375121;1,7099231888639
0,06;2748;1109;0,403566229985444;9,06520251737737;1,4708425037711
0,07;2765;951;0,343942133815552;8,65647432971224;1,3074514529474
0,08;2771;833;0,300613496932515;8,47165387299526;1,1922230443625
0,09;2792;742;0,265759312320917;8,4435990916867;1,1082620231905
0,1;2784;669;0,240301724137931;8,51352774376277;1,0444561280884
0,11;2758;607;0,220087019579405;8,65658735173834;0,99507075256882
0,12;2782;559;0,200934579439252;8,86501387620467;0,96097496715829
0,13;2741;512;0,186793141189347;9,1013221014115;0,92985434376464
0,14;2772;477;0,172077922077922;9,38784125680494;0,91211301549808
0,15;2774;443;0,159697188175919;9,69054449816325;0,89591977303001
0,16;2775;415;0,14954954954955;10,0183498066084;0,88478632687072
0,17;2776;388;0,139769452449568;10,3591999912317;0,87643578979428
0,18;2788;363;0,130200860832138;10,7105142854265;0,86723730347074
0,19;2799;338;0,120757413361915;11,0696487060817;0,86039024330737
0,2;2784;315;0,113146551724138;11,4368807724406;0,85512515297884
0,21;2777;296;0,106589845156644;11,8250230747428;0,85490037102784
0,22;2777;278;0,10010803024847;12,2183881485699;0,85593540653029
0,23;2751;262;0,0952380952380952;12,6222138753858;0,85949083868268
0,24;2770;247;0,0891696750902527;13,0336324536678;0,86441637114266
0,25;2770;232;0,0837545126353791;13,445782870268;0,86882354880019
0,26;2765;220;0,0795660036166365;13,8728533471108;0,87752784200461
0,27;2779;206;0,0741273839510615;14,2918081420029;0,88470383065176
0,28;2780;197;0,070863309352518;14,730660955986;0,8964545758626
0,29;2767;187;0,0675822190097579;15,1666207307201;0,90710839646576
0,3;2780;177;0,0636690647482014;15,6002309312922;0,91759838502635
