"slot_duration";"total_packets_sent";"total_packets_received";"packet_received_ratio";"total_energy_utilization";"gateway_energy_utilization"
0,05;6094;1486;0,24384640630128;29,7192488477365;2,1800716071775
0,06;6070;1239;0,204118616144975;28,9666108957814;1,9244954358927
0,07;6096;1062;0,174212598425197;29,1147330814109;1,7513793314053
0,08;6091;936;0,153669348218683;29,8631414456239;1,6462012276472
0,09;6046;816;0,134965266291763;30,9262318827161;1,5460444982652
0,1;6070;711;0,117133443163097;32,1965464837399;1,459457192397
0,11;6070;629;0,103624382207578;33,7293846226967;1,4053345220594
0,12;6079;554;0,0911334101003455;35,3588972689805;1,3626873698962
0,13;6020;496;0,0823920265780731;37,1453695724058;1,3374917209926
0,14;6092;445;0,0730466185160867;39,0246078711395;1,3222090546395
0,15;6096;399;0,0654527559055118;40,9619248951815;1,3181411460365
0,16;6064;360;0,0593667546174142;42,963487193817;1,3186417709835
0,17;6069;324;0,0533860603064755;45,0286966558226;1,3264391703957
0,18;6077;294;0,0483791344413362;47,1192772824607;1,3383586565207
0,19;6076;268;0,0441079657669519;49,2651433832193;1,3573011541112
0,2;6094;241;0,0395470955037742;51,431222265444;1,3782506658728
0,21;6087;221;0,0363068835222606;53,6264860648898;1,4018320129449
0,22;6065;202;0,0333058532563891;55,8476648292759;1,4297207944266
0,23;6059;183;0,0302030037960059;58,0832542405312;1,4573281042819
0,24;6056;165;0,0272457067371202;60,3248135830098;1,4874212864007
0,25;6064;148;0,0244063324538259;62,585250661893;1,51892353807
0,26;6090;136;0,0223316912972085;64,880863436011;1,5554440202422
0,27;6060;124;0,0204620462046205;67,1780741931627;1,5925902574441
0,28;6091;108;0,0177310786406173;69,467680752755;1,6267816216188
0,29;6083;98;0,0161104718066743;71,7772347068701;1,6628227811638
0,3;6064;87;0,0143469656992084;74,0907859192655;1,7035650122019
