"slot_duration";"total_packets_sent";"total_packets_received";"packet_received_ratio";"total_energy_utilization";"gateway_energy_utilization"
0,05;4688;1374;0,293088737201365;20,0455202837145;1,9438148030115
0,06;4665;1148;0,246087888531618;19,2945870822258;1,7071043674401
0,07;4682;988;0,211020931225972;19,1813921404303;1,5471972157566
0,08;4678;862;0,184266780675502;19,4523448019315;1,434336230012
0,09;4700;775;0,164893617021277;20,0181556091022;1,3656130391755
0,1;4685;699;0,149199573105656;20,743048832159;1,3133307627695
0,11;4676;623;0,133233532934132;21,5640650137376;1,2544424881352
0,12;4696;553;0,117759795570698;22,4620461305043;1,207954202231
0,13;4708;499;0,105989804587935;23,4683146968361;1,1780906882224
0,14;4716;449;0,0952078032230704;24,5324369277413;1,1549732388071
0,15;4656;408;0,0876288659793814;25,6618809234874;1,1415464103005
0,16;4693;370;0,0788408267632644;26,817968910515;1,1347605932754
0,17;4698;338;0,0719455087271179;28,0361962988861;1,1342869751524
0,18;4671;310;0,0663669449796617;29,2635496138638;1,1395909266571
0,19;4684;284;0,0606319385140905;30,5422787355216;1,1490284818645
0,2;4705;264;0,0561105207226355;31,8194895291899;1,1598321847674
0,21;4699;241;0,0512875079804214;33,1272711609409;1,1747370207523
0,22;4686;224;0,047801963294921;34,4414081689803;1,1921723801527
0,23;4658;204;0,0437956204379562;35,7727705138302;1,2103568992904
0,24;4686;191;0,0407597097737943;37,118089269064;1,2320610600707
0,25;4650;174;0,0374193548387097;38,4699330615537;1,2522760008206
0,26;4679;164;0,0350502244069246;39,840418265937;1,2778855106623
0,27;4688;150;0,0319965870307167;41,2158366459679;1,3013800084846
0,28;4683;139;0,0296818278881059;42,6030747639382;1,3295785410067
0,29;4700;124;0,0263829787234043;43,9590803706288;1,351544606896
0,3;4675;113;0,0241711229946524;45,3557379610878;1,3794190382368
